label,sentence1,sentence2,sample_index
1,An elderly women buying shampoo and conditioner at a store.,A woman was in a store.,2437
0,A man skiing through a wintry wooded area wearing a red jacket.,A man is skiing with his family.,2442
1,A German shepherd is showing its teeth as it growls at another German shepherd.,A dog growls.,2443
1,A man reaches up to work with cables above a desk.,A man reaches up to work,2445
1,Three women and one man are standing in shoulder high water while a lot of steam blows off the surface of the water in the background.,a group of people stand in the water.,2454
0,A boy in a blue hat and a yellow backpack is carrying a box while walking down the street.,A boy has a light blue hat.,2456
0,The bike is upside down on the ground and being looked at by a man in a blue shirt and another man in a red shirt.,The two men are planning a trip to the ballet.,2459
1,A man in a pink polo shirt sitting on a large yellow bench talking to a group of three other men while a woman wearing green sunglasses and a man wearing a gray cap look off to the right of the image.,there are 6 people in the image,2462
0,A little boy learning how to handle an owl in the outdoors.,A boy wants a pet owl.,2465
0,"A little girl in blue jeans and a multicolored apron is inside, looking at a flower.",Nobody is wearing an apron.,2468
1,Three men in an auditorium prepare to tape something.,The men in the picture are getting ready for something.,2469
0,A flock of birds flying over a shoreline.,A flock of birds are flying south for winter.,2472
1,A blond boy in a striped shirt about to kick a pink soccer ball.,A lad is poised to kick something.,2474
0,Two children playing in the now and rolling it into a large ball.,Two children enjoying a hot chocolate inside are watching the snow.,2485
1,Two green bay packers hi-five to celebrate a touchdown.,Two football players celebrate.,2494
1,A football fan showing his devotion by painting his face.,A football fan wears colorful face paint to support the team.,2501
0,A black dog in a yard with a green object in its mouth.,The dog is green.,2502
0,A man in a green shirt and blue jeans is welding.,The man is welding by his friend's house.,2505
1,A man in a cowboy hat walking with to other men in cowboy hats behind him.,A man in a hat walking with to other men in cowboy hats behind him.,2506
0,Two blond children are asleep in a bed facing each other.,The kids are siblings.,2514
0,"A woman in a white dress is posing in a kitchen, next to a counter full of dishes of food.",The child is driving the car.,2518
0,Two girls stand in a shower stall.,The two girls are drinking at a pub.,2519
0,A man using a metal detector walking on the beach as people are in the water and on the beach.,A man is using a violin.,2523
1,A man mountain biking and performing dangerous tricks.,A man is performing stunts on a mountain bike.,2526
1,A woman and a young girl are happily riding on a carousel.,Two smiling people ride a carousel.,2527
1,Person with a blue bag walking down an alley.,person with a bag walking down an alley,2534
0,A California Golden Bear quarterback falls to the ground after he throws the ball to his receiver who is pursued by the Stanford defense.,The game winning pass for the Golden Bears,2539
0,A photo of a beautiful Asian structured house.,A chinese structure,2545
0,A young man sitting on a low fence post during a very beautiful sunrise.,A young man is exercising.,2549
1,A woman wearing a short dress and high heels walking in front of two men carrying a large bottle while walking beside a white car.,A young lady is walking outside with two gentlemen.,2557
0,An old man walking a ferrett through the street on a leash.,A man is taking his pet ferret to the park.,2561
0,A young boy with black hair and tie-dyed shirt and jeans and an older man balding with a long-sleeved dark shirt and jeans working on lawn equipment.,A older man has a full set of hair,2564
1,Two cyclists lead the pack in a race while wearing long-spandex pants.,Some cyclists,2566
1,A boy and a girl wearing blue are standing on a sidewalk facing opposite directions.,There are two people standing on a sidewalk.,2571
1,A carefully dressed you boy is nonverbally communicating with some in front of him.,A smartly dressed young boy is talking with someone through his body language.,2575
0,Several people are eating lots of food.,They are having breakfast in bulk amount.,2579
1,A caucasian man wearing a short-sleeved black shirt and a dark-skinned woman wearing a sleeveless dress are working at a conveyor.,Two people are working.,2580
0,Two young women enjoying ice cream.,They are drinking soda.,2582
1,A group of children sitting down and holding basketballs on their laps.,The kids were holding basketballs on their laps.,2585
0,Two kids play hockey on a pond.,Two kids are playing soccer on the pond.,2586
0,A man balancing on one hand on a mat.,Nobody is balancing,2587
0,A street performer wearing all black is playing her violin.,A girl is swimming.,2594
1,Couples dancing in the street.,Some couples are dancing in the street.,2598
1,"Man in a shower with polka-dotted shower curtain, is washing his face.",A man is cleaning himself.,2606
1,Two people with hard hats on standing on a brick wall.,A couple of hardworking construction men take a break,2617
1,a boy in a blue shirt and a girl in a white sitting on grass.,The boy have their butts on the grass.,2620
0,A man in a swimming pool holds a smiling boy in a flotation device.,A man tries to prevent a boy from drowning.,2631
0,A man with a tan hat and jacket is fishing in green waters.,A man is grilling fish for dinner.,2633
1,Cameramen and other men in orange hard hats stand atop a platform overlooking the wide open vista.,"There are a lot of men, some in orange hard hats and other with cameras standing on a building platform",2640
1,Two attractive women stroll down a crowded brick street at night.,Two women are walking down the street.,2642
0,"A person dressed in a blue coat is standing in on a busy sidewalk, studying painting of a street scene.","A person is naked, sleeping in their bed.",2665
1,"A young boy holding a toy stands on a stool in the shower, looking at the camera.",A boy holds a toy stand.,2671
0,Children are learning about a firetruck.,The children are in a classroom.,2673
0,An emergency worker is looking out the window of a moving vehicle.,An emergency worker is sleeping in the vehicle.,2677
0,A girl on ice skates is walking her dog on a leash across the ice.,The girl is walking her dog on a nice day.,2678
1,A little girl gets in to a pool.,A kid gets into a pool.,2679
1,"A woman in a black dress is surrounded by four men, all holding sheets of paper.",A woman is wearing a dress.,2681
1,A white clad rider atop a horse jumping over a series of poles.,a rider is riding a horse,2682
0,A man playing with a small child in a pool.,A man is sleeping.,2684
1,"Older woman in yellow jacket, holds sign saying ""DOWN AND OUT"" in urban area.",The old woman is holding a sign.,2686
0,A choir singing to the congregation in church.,a group of friends singing together,2694
0,A group of four young people are sitting with their backs to the camera looking out over a body of water.,A group of teenagers reminisce on the fun summer they had.,2695
1,a child is pushing another kid in a wheeler dressed in a red top and wearing a cap.,Children enjoy playing together.,2701
1,Women standing outside to use the potty.,Women are standing outdoors.,2708
0,The man in a peach-colored shirt is carrying items on a huge cart.,The man carried items on the cart towards his car.,2716
1,A young boy wearing blue is standing next to a large red ball in a field.,A boy in blue stands in a field.,2720
1,"Football players in blue and yellow uniforms, with orange numbers, are trying to keep the ball from the approaching players, dressed in white uniforms with red numbers.",Several players near a ball wearing different colors.,2722
1,"A young woman smiles as she shoots a gun at an indoor target range, as an older man looks on mirthlessly.",A woman shoots a gun indoors.,2727
0,six adults sitting around a table listening to one person read.,A group of adults go the bar.,2736
1,A black and white dog bits the jacket of a person.,The dog is biting the jacket.,2737
1,A man wearing all blue walking down street across a blue van and blue car,A man is wearing blue,2738
1,An older couple looking at a red motorcycle.,The couple looks at the motorcycle.,2744
1,Two men are on a beach bending down with one foot and one arm in the air at the same time.,Two men on a beach,2747
1,People are having occasion and they are eating.,People are eating together.,2754
0,A woman in a white jacket talks to a man in a gray jacket.,A woman talks to another woman.,2760
1,A police force donned in full gear are crossing the street.,Men in uniform are walking to the sidewalk.,2762
1,The gentlemen are on the boat deck relaxing.,The men are chatting on the deck of the boat.,2772
1,A man with a blue breathing mask and bandanna sitting in a chair outside a tent.,Someone is sitting on a chair outdoors.,2773
0,The boy with the skateboard is taking a break.,The boy wears a helmet.,2778
0,Man sitting by blue doors.,The man was doing Pilates by the blue doors.,2788
1,A girl laughing on a water slide.,A kid is amused.,2790
0,Two men on the beach attempting to throw pillows into targeted holes.,Two friends are having fun on the beach.,2794
0,Men are working on scaffolding outside of a building while other men watch.,"The men are relaxing on a bench, waiting for the scaffolding to be fixed.",2798
1,Two young children dressed in winter clothes ride their toy sleds down a small hill.,Two children ride their sleds.,2812
1,"A man is walking down the beach using a metal detector, on a bright sunny day.",There's a person with a metal detector outdoors,2814
0,A woman hangs upside down from her leggings.,A woman hangs upside down on a tree from her leggings.,2815
1,a man in a black jacket talking into a microphone.,A man is speaking into a microphone.,2819
0,A man and a woman relaxing outside and the man is also cleaning.,they are inside,2820
0,a boy is aiming a bow and arrow at a target.,The boy is shooting a rifle at a deer.,2828
1,A brown dog playing in the snow.,The dog is outside.,2831
1,A woman is playing an upright piano outdoors near some flowers.,A women stand by the garden and playing piano,2833
1,People in hats are outside.,People wearing hats outdoors.,2837
1,A rocky land-mass extends into the water in the distance.,A craggy area stretches out into the liquid beyond it.,2844
0,Two female basketball teams are practicing before a game.,Two male basketball teams are practicing before a game.,2850
1,"A man with a black, white and red motorcycle jacket and jeans walks next to a man with a black jacket and jeans.",a man in a jacket,2865
1,People are shopping at a roadside vegetable stand while a bus passes.,People shop at a vegetable stand next to a passing bus.,2868
1,"A group of people in uniform rehearse a dance routine, while other groups are visible in the background.",People are dancing.,2874
1,"Three snake charmers stand in the road while one pulls a snake out of a box, and another large snake rears its head back in the fore-ground.",three snake charmers are outside.,2875
1,A man is walking along a sidewalk outside a store.,The person is alone on a sidewalk.,2876
1,The brown dog dives backwards to catch the football.,The dog is catching a football.,2881
1,A small blond child preparing some Nesquik.,A child about to drink chocolate milk.,2885
0,"A man, which is in his kitchen, beats a batter inside a bowl beside empty pans and a spatula.",A husband is baking a birthday cake for his wife,2891
1,Tennis player midair attempting to swing his tennis racket.,The tennis player jumps when he plays tennis.,2892
0,A little boy sitting on the wood floor with a book on his table.,A dog is reading a book to a child.,2893
0,Workers are filling blue bags with sand and dirt.,Workers use shovels and trowels to scoop sand into bags.,2895
0,A woman whose head is not visible walks in front of a bus with an advertisement on its side.,The advertisement has a similar looking woman on it.,2903
1,A man wrapped in a towel is sitting in the sauna.,a man in a sauna,2911
1,The man in the white shirt is sitting on a chair that is by the yellow flowers.,A man sits on some furniture.,2912
0,A little boys is enjoying a blue lollipop.,Boy eating a popsicle.,2932
1,Three guys and one woman sitting in chairs looking attentively to the right.,Three men and one woman are looking in the same direction.,2938
1,An older man and girl are cutting wood together.,two people are chopping up a tree,2950
0,A shirtless man sits on a rock while looking through a long stick.,there is a man flying a kite on the rocks,2954
0,Two men in orange vests moving a heavy object sown some stairs.,Two men run through a field.,2955
1,"People walking past a sign that says ""I heart NY.""",The people are walking outdoors.,2956
1,Girl standing by a grassy knoll with a sign indicating location.,The girl is outside.,2970
1,The front of a white limousine approaches a mural-covered wall to which graffiti has been added.,A car is driving under an overpass.,2979
0,"Four cyclists, three of the in-line and one to the side, are cycling down the track.",bicycle riders going to the store,2984
0,An older man gives verbal instruction about handling owls to a young boy in a clearing in a park or wooded area.,An older man doesn't give verbal instruction,2985
1,"Three young, blond girls wearing brightly colored clothes are having fun outdoors under a rainbow colored umbrella.",Three girls have fun under umbrellas.,2993
1,A woman with blond-hair in a fuchsia top is signing a poster.,There is a woman with a poster.,2994
0,A group of children and adults are riding a carnival ride.,Adults ride carnival rides alone.,3006
1,Man in camouflage shorts bending over red and black air compressor.,A man is standing over an air compressor.,3010
1,Two girls walk through fresh snow.,two girls in the snow,3013
0,a girls laying down at the grass,girls laying in the grass on a hot summer day,3020
1,Young boy next to a bike that's turned upside down is handling a socket wrench set that is set next to the bike.,Young boy near a machine with two wheels which appears to be upside down is using some tools.,3024
0,A woman in a red costume to the left of a man and woman standing together.,Three men are sitting together discussing the weekend.,3028
1,"A building with a variety of colors; blue, black, and yellow while a woman jogs in the background.",The female is jogging past the old colorful building.,3033
0,A man jumping onto a platform.,A man jumps on stage to meet his favorite band.,3034
1,A man in a green shirt rakes beach sand while another man follows behind trying to videotape the first man.,Someone is wearing a green shirt.,3037
0,A white and red firetruck with various firemen is parked near some green trees.,A firetruck is parked near the scene of a small fire,3048
1,Four males on a stage playing various instruments.,They are playing music.,3050
0,"Five men are riding in mini-race cars, wearing helmets and racing uniforms in a variety of colors.",The men are in the last lap of a car race,3060
1,Two people stand in an arid area.,People standing together in an area.,3064
0,A man in a blue and yellow jacket holding a religious sign stands in a street with people behind him on the sidewalk.,A church leader protests in the street holding a sign with his congregation with him.,3068
1,A yellow truck is standing on a busy street in front of the Swarovski store.,A yellow truck is standing on a street.,3076
1,Little boy dressed in blue wearing cleats.,A child is wearing cleats.,3078
0,A basketball player in white is trying to defend against the player in black who is dribbling the ball.,The basketball game will determine who wins the competition.,3086
0,"A man with a beard, a girl with a pink mohawk, and a nondescript female are sitting in front of laptops in an office.",The reception desk at Google.,3087
1,"Three men, one in a blue shirt, one in a striped shirt and one in a white shirt are talking.",three guys chat,3093
0,A woman in black tights is holding a fiddle.,A woman is playing the piano.,3096
1,Two girls are ice skating with each other.,Girls are ice skating together.,3102
0,A man using a tripod is taking a photo of another man.,A sad man using a tripod is taking a photo of another man.,3106
0,An older woman is preparing food while an older man stands next to her.,The old couple are playing video games.,3110
1,A group of young people sit on the ground and look at the camera.,A group of people sit on the ground and look at a camera.,3111
1,Several chefs preparing a meal.,The cooks are in the kitchen.,3116
1,A young man and woman grill meat outdoors.,A man and a woman are grilling meat.,3117
0,"One man in the hole of a tire in water, and another man getting up from the water next to him.",The men are trying to stay cool.,3121
0,A rock band is performing a set on stage.,The band Rush playing their favorite song for an audience.,3123
0,A group of rollerskaters in a public venue form a skating conga line.,A groups of rollerskaters in a private venue form a circle.,3127
1,The man in the black leather jacket is jousting from his bicycle.,A man is on a bicycle.,3130
0,A white dog runs in the surf with his mouth open,A white dog is running to its owner.,3135
1,"two women sitting at a table, one looking down and the other on a laptop, with a banner that says sweden in spanish behind them.",A computer is visible in the frame.,3138
0,Woman in a blue evening dress holds a microphone on stage.,the woman is performing a song,3139
0,a man with two blond children looking at a house over a rail in autumn.,A man stabbing his kids.,3142
0,"A young man and woman demonstrating a difficult, and compromising dance pose.","A young gay couple demonstrating a difficult, and compromising dance pose.",3147
0,A woman is sitting on some stairs outside with several baskets filled with craft items and miniature dolls at her feet and next to her for sale.,The woman is selling food and nothing else.,3152
0,Man in red shoes and red and white print shorts posing in front of rocks by water.,A guy is posing so his friend can take a photo.,3155
0,A girl toddler is sitting on the grass.,A child is having a picnic.,3161
0,a shoe shiner waits for customers.,A shoe shiner is closing his business for the day.,3176
0,A girl in a sports outfit balances a soccer ball on her head.,A girl in a sports outfit balances a small soccer ball,3184
1,"Two women, in winter jackets and snow pants, riding on a chair lift through snow covered mountains.",The two women are dressed in clothing for the cold.,3199
1,The baby boy is playing the snow.,the boy is playing,3206
0,Two soldiers at an event center are watching a woman in a red shirt do push ups while another soldier leans over here.,The woman is alone in her bathtub at her house.,3207
1,A little boy is jumping in front of a fountain.,The boy is outside near water.,3211
0,Two women wearing sleeveless dresses are dancing.,Two women are wearing comfortable dresses.,3216
0,"A girl in a white shirt, blue shorts, and yellow socks kicks a pink soccer ball.",The girl is practicing so she can play for the new American soccer team when she is big.,3221
1,Five men stand around a bonfire with log benches around it.,Five men stand around a bonfire,3226
0,Two people float through the air on a red and white glider.,Two people on a glider are racing to make a personal best time.,3232
1,A shirtless man is riding a motorcycle.,The man is riding on a motorcycle.,3233
0,A redhead holding up a battle axe in a snowy field.,A viking holds a battle axe.,3237
1,Three large black dogs are playing on the shore near the ocean.,Some dogs are outside.,3238
0,A man with black hair stares to his right.,A man wearing black watches his cat play with a toy.,3247
1,A dog runs on the beach near a city.,An animal sprinting on a beach.,3254
0,Children in white shirts are at school.,Children are wearing white shirts at Catholic school.,3255
1,The child is sitting on the street playing with a red toy.,A child is on a road.,3256
0,A young man is shooting pool.,A young man shooting pool with a group of his friends,3263
0,"A young pale woman's face with short blond-hair, and electric blue eyes, with a cherry coming out of each of her nostrils.",A woman is taking a dare by putting cherries in her nose.,3264
0,Two employees working at a restaurant during Dinnertime.,The people are asleep.,3266
0,The grownups are smiling as a child plays with some rocks on the ground.,The grownups are frowning,3269
1,"A well lit room, with three glasses on the table and two plates.",A table is prepared for a meal.,3287
0,A group of men is eating pizza in a restaurant.,Men are eating pepperoni pizza.,3293
0,Three women work together at a table scattered with bottles and bowls.,Women working through the night with cereal and beer.,3296
0,Several different colored dogs running in a snowy field,the cats slept on the bed,3297
0,A man wearing a yellow safety vest watches other workers on machinery.,The man is a basketball coach.,3310
0,"Three boys are posing for a picture, one of them making a silly face.",Boys pose as their father takes a snapshot.,3326
1,"An older man with a graying beard, possibly a homeless person, sleeps on the grass in front of an ancient tree in a public park.",The older man has a graying beard.,3329
1,A brown white dog shaking water off.,The dog is wet.,3332
0,A young boy jumps off a rock in the forest,The boy is walking into the drug store.,3334
0,A man in an orange tank top is running down the road with a line of people standing on either side of him.,The people are watching a race that the man is running in.,3350
0,"A street musician sitting playing guitar with an open case and a sign reading ""TELL ME WHY MY MUSIC SUCKS"".",The man doesn't really know what the sign means but thinks it is good advertisement.,3353
1,The orange cat stands next to its owner in the pink flip-flops.,A cat near a person.,3354
1,A couple of dogs are playing in the water.,The dogs are playing,3359
0,A man in a bright green shirt and sunglasses is riding a bicycle through the streets whilst drinking a latte.,He bought the latte from starbucks.,3360
0,A skateboarder performs a trick.,The person is skillful,3361
1,Four children run up a small hill.,Boys are trekking up the hills.,3365
0,A young man with a pink comb in his hand and headphones on poses for the camera.,Man has a white comb,3368
0,There is a dog with a Frisbee and a dog jumping up to get a ball in the green grass.,The two dogs are on their leashes walking home.,3369
1,People in clusters of twos and threes stand around an outdoor fountain.,People are standing around a fountain.,3380
0,A woman in glasses smiles as she looks at the back of a camera she holds up in front of her face.,A man looks at the water.,3384
1,a man wearing a yellow shirt standing in the middle of a bunch of garbage and a graffitied wall.,A man standing by graffiti.,3389
1,A little boy with black curly hair sitting in a blue chair that is on the sidewalk.,A boy is sitting outside.,3391
0,A woman eating a large fish in a restaurant.,There is a woman eating a burger,3396
0,A man in a green jacket is smiling.,A man in a tank top is yelling curses.,3398
1,Many people are walking across a street in a large city.,There are people crossing a street.,3402
0,Street vendors talk to each other while others walk by.,The vendors were closing shop.,3411
0,"A man in white shirt and blue vest is playing a large wooden pipe, with mountains and trees in the background.",A women combs her hair before a date.,3413
1,A young boy plays on a merry-go-round.,A child plays on the playground equipment.,3417
1,A street in a town that looks like it's kept well and modern.,A clean street is in town.,3418
1,A pelican in mid-flight above a group of pelicans.,A group of pelicans are flying.,3419
0,The Maryland Terps marching band performs at a football game.,A marching band practices in an empty stadium.,3420
1,A group of people in what appears to be traditional Scottish clothing are pictured midair during some kind of dance.,A group of people took a picture.,3430
0,A man is playing with two dogs in his yard.,A woman is feeding the birds.,3432
1,A black dog and a white dog run across a field behind a house.,Some dogs are outside.,3439
1,A man aboard a red train helps a small child onto it while another person tries to get on.,A person and a vehicle.,3452
0,"A man wearing an orange vest, gray tie and white hard hat with blue headphones attached squints.",A man puts his hat on chair.,3453
0,A man is holding a machete while another man who is smoking is looking elsewhere.,The man holding the machete is asian.,3458
0,A girl in a pink outfit pushing a blue stroller with a boy sitting in it.,The girl is the boy's sister/,3459
0,"A man is standing next to a woman, with his arm around her waist.",She is sitting in his lap.,3461
0,A woman is writing something down while waiting at a mass transit stop.,A woman is teaching a class.,3464
0,A young man and an older woman sitting together in a restaurant.,A couple are on a date.,3468
0,A blond woman is sitting in a brown leather chair while another woman is walking next to a store in the background,A woman sits in a leather chair placed outside a store for people to try out.,3471
1,The people are getting ready for the show to begin.,The people wait in anticipation for a show.,3483
0,a small tan dog herding some sheep,A dog herding eight sheep.,3493
1,A boy wearing an orange shirt and brown shorts is jumping.,A kid is having fun,3495
1,Two middle-age men with blue shirts talking.,the men in navy polos were discussing things.,3497
1,A woman and child walking by a building.,A woman and a a child.,3505
0,Six children in lacrosse uniforms and helmets run on a field.,The six children are swimming in a pool.,3508
0,Every one walking on the grass has on blue jeans and are walking arm in arm.,All the farmers on the farm are wearing the same pants.,3512
0,A woman is holding her baby in a hospital room.,The baby is sleeping in an incubator.,3517
0,Two girls are balancing on top of a pole-like structure with an oil rig and houses in the background.,Two girls are sitting on the beach.,3526
0,A woman wearing a purple sweatshirt and jeans with red feathers attached to her head is working on a laptop which sits on a small wooden desk.,The woman is writing a book.,3529
0,Two people are sitting across a table from each other in the middle of an empty stage surrounded by people and lighting equipment.,Two people are putting on a play.,3538
1,man in red shirt is sitting next to fruit that is for sale.,A man is sitting next to fruit for sale.,3539
0,A kid wearing a yellow shit sits on a swing.,The kid is running.,3541
1,"A young girl holds a younger boy, possibly her brother, surrounded by adults, in a public place.",A girl is holding a little boy.,3543
1,A group of people are standing in front of a long table and chairs that have laptops set up on them.,A bunch of people are standing by laptops.,3545
1,A person on a snow board jumps high into the air.,A snowboarded jumps into the air,3554
0,A woman in her pink strip shirt waits at the street crossing for traffic to stop.,A woman is at a bar listening to music,3556
0,A musician sitting cross legged in front of a microphone.,A musician sits in front of a microphone as he plays his harmonica,3557
1,A woman walking with her umbrella.,A woman walking holding an umbrella.,3562
0,"A man is driving a piece of heavy machinery, laying tar on a road.",A man is blowing candles out on a cake.,3563
1,A child just hit a ball while playing t-ball.,There is a kid holding a baseball bat.,3568
1,Two white dogs are playing in the snow.,Two white dogs are outside,3582
0,A child is hitting a soccer ball with their chest.,A child tosses a ball.,3586
0,a man is using a leaf blower to get leaves off the sidewalk,A man is landscaping the house.,3587
1,A barefooted woman spinning yarn on the floor.,The woman is not wearing shoes.,3590
0,A small boy playing in the snow.,it is the middle of summer,3606
0,A little girl putting makeup on another girl's eyelid while a boy in the background watches.,a young rabbit runs into outer space,3617
0,The pain job on this craft is pleasing to the eye.,The craft is rusty and bare.,3618
0,A small black and white dog jumps at a woman in a white jeep while a golden dog follows beside them.,A woman locks her dog in his crate.,3619
0,A person wearing jeans and a red shirt is sleeping on a tan couch.,A woman is asleep on her couch.,3624
1,A man in a blue striped shirt strands next to a woman.,man and woman stand,3627
1,A brown dog chasseing a white dog.,The dogs are outside playing.,3630
1,a bar with a man and a woman talking,A couple are taking in a bar,3637
0,Two people running away from an unknown object on fire and a water sprayer.,There is a fire being put out.,3642
1,There is a woman dressed in a traditional gown and covering her head with a hijab walking down the street along with some other people.,A woman is dressed in traditional Muslim clothing.,3643
0,One martial artist kicks another's face during a competition.,One martial artist kicks another's face during a competition and they are wearing black belts.,3648
1,People in dark clothing sit together.,The people sat together.,3653
1,An elephant is carrying something in its trunk and is covered by some bright-colored fabric.,An elephant has cloth over his body,3654
0,"A girl in a blue dress and another girl in a purple dress, both smiling.",The girls are attending a party.,3657
1,A brown dog runs through a snowy trail.,A dog is running.,3658
1,A white dog is watching a black dog jump on a lawn next to a pile of large rocks.,A pile of rocks sits nearby as a dog watches a second dog jump.,3660
1,Lady reading a People magazine.,a lady is reading,3661
1,"People are walking on a brick tiled floor on the street, near some fast food restaurants and tall buildings.",people near some buildings,3662
0,A blond woman and bald man sitting together.,A man and woman sit together eating food.,3664
0,Woman with blue hair at a large gathering.,the child was happy`,3668
0,Over view of the office with people and PCs all over the office.,A group of teenagers skiing down a slope.,3669
0,A dark-headed boy is eating a large red Popsicle.,The boy is eating a watermelon flavored popsicle.,3671
1,A group of young people are riding a speedboat on the water.,People are in a boat.,3674
0,two woman at the side of the road with their umbrella's.,Two woman at the side of the road with their umbrella's speaking together,3680
1,Girl giving a man a biscuit.,Young lady shares a cookie.,3683
1,A group of people at some kind of an event with police officers in the background.,Police are at an event.,3694
1,Six men of Asian descent join together at a table for some beverages.,Six men are having drinks together.,3698
0,The woman stands looking at rows of magazines.,"The woman sits, reading a magazine.",3699
0,Four boys are playing hockey in rollerskates while wearing blue and white safety gear.,Four boys compete for the soccer ball.,3700
0,a young boy wearing a yellow shirt walking on the beach carrying a surfboard,The boy is happy,3702
1,Picture of a red wagon and a little boy riding his bike in front of a brick building.,A boy is riding his bike in front of the building.,3719
1,A man crossing the street during a cold winter day.,A man is walking.,3722
0,Dog in foreground with three people in background.,The dog is proud of his purchase made for the three humans.,3727
1,Men playing during a concert wearing feather boas.,Men wearing boas play music.,3731
1,Two women and a child celebrating at a nighttime party.,Two women with a child celebrating at a party during the night.,3732
1,A beautiful Hawaiian dancer posing.,Hawaiian dancer posing for camera,3740
1,A yellow gloved diver with a snorkel and mask swims underwater carrying a box with a handle.,a diver swims underwater,3742
1,A surfer is riding a wave.,A person is surfing.,3743
0,a guy riding a gnarly five foot wave all the way to the shore,A man is having fun surfing.,3744
0,A man in a black shirt and jeans standing on the sidewalk looking at the camera.,The man is sitting on a bench.,3745
0,A brown dog holding a buoy in its mouth in the water,A dog holding a tennis racket in its mouth on a tennis court,3752
0,"A baseball player from the Tigers is sliding onto a base, while the umpire is running to see whether or not the player is safe.",The umpire is not paying attention to the game.,3756
0,"A boy and girl are standing together, and the girl is holding a volleyball.",A boy and girl are sitting in class.,3758
0,"Two dogs fighting in a forest, with the legs of two men in jeans in the background","Two pitbulls, covered in blood, are attacking each other in a forest, while the legs of two men in baggy jeans are in the background.",3776
0,A woman fiddles with her phone at a diner.,she is alone,3780
0,"Two boys wearing orange life jackets with white dots, are sitting on what appears to be the deck of a boat",A couple of boys are waiting for a boat to come back.,3781
1,Two kids splashing in the water.,The kids were playing together.,3785
0,"This man is looking at a painting, with a brush in his hand.",A woman is sculpting a mold.,3787
1,A man performing ballet in the forest.,A man is dancing in the forest.,3788
1,Scottish bagpipe players are performing on the streets.,People are playing music.,3797
1,Two young boys are standing with a group of soldiers.,Boys posing with soldiers.,3800
0,Young boy cooking in a grill on the backyard.,A child is not allowed to use the grill.,3801
1,The skateboarder is about to jump from a wooden bench.,The person is riding a skateboard,3802
0,Several people are sitting on a park bench at the playground.,There are people watching TV inside.,3803
1,"Two females dance together in front of a band and a banner which says ""Live in Concert.""",Two women are dancing with a band.,3806
1,A woman is looking at a photograph.,Photographs come from cameras.,3810
0,A man in a black costume and a woman in an orange costume are dueling in front of a crowd of spectators.,Waves lap against a rocky shore.,3816
0,A golden retriever is excitedly greeting a woman as a little dog walks towards the camera.,Both of the dogs are corgis.,3825
1,A young girl rides on a toy bicycle with her mouth open.,A child is riding a bicycle.,3827
0,The firemen in the picture are getting ready to use their fire equipment.,Fireman are at the scene of a burning house.,3835
0,"Several women, some in scrubs and other with badges, are waiting in a crowd.",The women are getting ready to meet a movie star.,3837
1,"A man works at a vegetable stand market, with prices displayed nearby.",A man in a market.,3840
0,"Three girls on a field, one is carrying a ball.","three girls on a soccer field, one holding a ball.",3854
0,"Two people are climbing down a steep, rocky trail, wedged between two mountains.",Two people are carrying water bottles in their pack.,3857
0,A group of young people standing around a sports field.,A young group of people sitting at the bar.,3861
0,A group of people playing a game where each one face each other holding hands and a person will pass through them.,None of these people are touching each other.,3863
1,"One man wearing a green jacket, blue jeans, boots and a gray cowboy hat standing beside a barn watching the sun",A person stands outside.,3868
1,a girl with a backpack walks through the marketplace.,A girl is walking through the market.,3871
1,A father watching over his baby while sitting on a rock.,The man is a father.,3881
1,Four adults walk through a vegetable field in a rural area.,Four people are outside.,3886
1,A group of people gathered at a railing.,There is a group of people hanging out.,3894
1,sveral men participating in a civil war reenactment,Several men participating in a civil war reenactment.,3895
0,A dog jumps in the air with a lady standing near.,a dog is jumping into the air.,3903
1,A brown and black dog jumps high in the air after a purple Frisbee.,Two dogs are outside.,3913
1,People sit near the tulips.,People are sitting outdoors among nature.,3915
1,A small boy looking at things through a microscope,A kid has a microscope.,3922
0,A man in a pink shirt is standing on a sidewalk.,He is sitting down.,3923
0,A father is playing with his boy,A father is driving his son home.,3928
1,A line of horses walks on a road as a car sits to the side with the hood and trunk open.,There are animals are outside.,3934
0,Person hiking up a rocky slope with white objects in front of them.,A young male walks through the desert.,3939
0,A boy whose head has been replaced by a baseball.,The boy has a baseball head for a Halloween costume.,3942
0,A dog is catching a yellow tennis ball on the beach.,A cat is on the beach.,3943
0,These are random people in a restaurant underneath a chandelier.,There is a group of people under the light at the restaurant.,3956
0,A man rides in an orange kayak on white water rapids.,There is a man buying a kayak,3957
1,A man wearing a red jacket is sitting on a wooden bench and is cooking something in a small pot.,A man is cooking in a small pot.,3959
1,Behind a pile of wood on a beach a group of men stand in a wooden boat.,There is some wood on the sand.,3962
1,"A small group of people, including a bicyclist, prepare to cross a city street.",A group of people riding on cycle,3965
0,A man in a collared shirt playing the trumpet on a street corner.,The man is busking.,3968
0,"A concert is going on, with everyone joining in to sing the song.",A group singing Queen songs.,3978
1,A young boy is sitting on the floor trying to take off his boots.,A young boy is taking off his shoes.,3982
1,A young man performing a skateboard trick.,man on skateboard,3983
0,A woman wearing a red blouse and a short is standing looking far ahead,She is looking for approaching vehicles.,3990
1,Woman sitting atop a row of blocks.,A woman is sitting.,3995
