label,sentence1,sentence2,sample_index
0,A dog is running through high grass with a woman wearing red in the background.,The woman is in the high grass with her cat.,1225
1,A little girl climbs a fence.,girl climbs fence,1227
0,The black and white dog is herding the sheep.,The dog has no legs and stays on the porch all day.,1233
1,A man standing on the street with a large bag on his back and holding several shopping bags in his hands,A man is on a shopping trip.,1234
0,Two oxen are pulling a person through splashing dirt and mud.,The person is in the living room.,1238
1,A male tap dancer wearing black suspenders and a dress shirt is in front of a musical trio on a stage with one leg raised as he is in the middle of a dance move.,"A male performer dances in the front of the stage, while musicians play behind him.",1240
0,A young woman plays on a swing set while trees sway in the background.,a WOMAN plays on a swing set while trees sway in the background and the rain goes away.,1243
1,A man and woman seated at a table together.,Two people are sitting together.,1245
0,2 boys in the foreground in a karate competition and coaches in background looking on with another coach sitting at table.,the boys are at home,1255
0,A man is carefully skiing down a snow covered hill wearing a backpack.,The man runs down the ski path and into a tree.,1256
1,A group of people stand below black and white patterned decorations.,The group is standing below some decorations.,1258
1,A woman wearing a backpack walks on the sidewalk while a car drives by.,A woman is walking outside.,1265
0,"A girl wearing a black and red, fur hooded jacket looks through a microscope.",The girl is eating lunch.,1266
1,A group of adults and children gather around to plant a baby tree.,The people are planting a tree.,1270
1,A man in blue slacks addresses an audience and reads a piece of paper.,The speaker has blue pants on.,1271
0,A child in a yellow plastic safety swing is laughing as a dark-haired woman in pink and coral pants stands behind her.,A young mother is playing with her daughter in a swing.,1273
1,Four older gentleman are outside sitting in chairs.,The men are outdoors.,1280
0,A group of young men watching something.,The men all have their eyes closed.,1288
0,A little boy stands in the surf.,The boy is indoors.,1292
1,Four men are walking up a trail.,A group of men are walking.,1295
0,An elderly Asian woman with a cane walking in front of several yellow and white flowered reefs.,An old woman sits on a bench.,1296
0,A large man wearing a black shirt and sporting a tattoo on his leg walks along the sidewalk while carrying a water bottle.,A woman eats an eggplant wrap.,1299
0,"A couple relax and chat on a park bench while enjoying a scenic fall view of the landscape, framed by the trunks of trees.","A couple is laughing while sitting on a park bench while enjoying a fall view of the landscape, framed by the trunks of tress.",1307
0,A yellow dog and a black and white dog are running in the dirt.,the dogs are having a pie in bed,1309
0,Person with a backpack in a field,a man an woman have a picnic at the beach,1311
0,A girl in a multicolored coat with fur accents in sitting outdoors holding a stick.,A boy in a multicolored coat with fur accents in sitting outdoors holding a stick.,1313
0,A man in a green shirt is skating on a railing.,A man in a red shirt skates on the sidewalk,1316
0,A woman standing outside on a sunny day looking at something wearing blue jeans and sandals and a tank top.,A woman stands outside because she's looking for her son.,1318
1,Three men singing with two microphones.,There are three guys singing into two mics.,1323
1,"A boat is just off the beach with three people standing on it, and the two people loading something on the boat.",a boat off the beach,1324
0,A brown-haired woman wearing a silver watch is petting a white rabbit.,The animal belongs to the woman.,1329
0,Two policemen in yellow and black uniforms are riding bikes.,The policemen are wearing vests.,1331
1,A girl in a white jacket is looking at a picture.,A girl in a jacket is looking at a picture.,1332
1,A man in a gray t-shirt and jeans standing in the doorway next to a graffiti-covered garage.,A man stands beside a garage.,1334
0,"A ballerina wearing a costume mouse head stands on her toes, with the city as the backdrop.",A tall human standing,1335
1,Barefoot girl in a pink shirt tackles the football equipment on the field.,A girl is barefoot and tackles the football equipment outside.,1337
0,Children at a religious ceremony looking around in surprise.,The children are in a youth group.,1341
1,Two men having an intense discussion over drinks.,People are inside.,1342
0,A woman with a black jacket and headphones standing next to a building that is under construction.,the band stayed home to play poker,1347
1,A man in a bowling alley getting ready to throw the bowling ball down the lane.,a man is getting ready to bowl,1356
1,"A group of people are in a small boat on a nice, blue river with lush green forestry in the background.",a group of people are outside,1358
1,A person in long shirt and a hat is in the water with a large orange net.,A person is in water.,1359
1,Two Asian women in high heels walk down a dirt street outdoors.,The women who are walking on a dirt road are wearing high heeled shoes.,1360
0,"Two women, one in black and one in white, are standing on one foot in front of a window that states, ""Babys"" in green and yellow balls.",Both women are sitting down.,1362
1,A man in a lavender shirt holds a young child in his lap while holding a Dog book in his hands.,A man is holding a dog book in his hands,1363
1,A closeup of a man in glasses looking at the camera.,the man is on tv,1366
0,"A hockey player crouches slightly, with a full crowd in the background.",A cat is eating spaghetti.,1368
1,A group of people are sitting on chairs arranged in a circle listening to a man speak.,A group is listening to a speaker.,1370
1,An older man in a gray shirt with a white long-sleeve shirt under it holding up a small wooden cabinet.,An older man is holding something.,1372
1,"A concert band displays patriotism and talent, through dress, as well as their music.",A concert band is dressed in uniform and performing.,1375
1,A worker in a white straw hat with pink gloves on tending a small garden.,A person in a white hat is outdoors.,1384
0,Two men sitting on a couch in a room.,Two men sitting on a red couch,1385
0,Two men with guitars singing and playing their guitars in a darkened venue.,Musicians are expressing their talents at a concert.,1386
1,A snowboarder dressed in yellow makes a jump.,There is a snowboarder.,1388
1,a girl in a red and black uniform is playing the flute as part of a marching band.,A girl is playing the flute.,1390
0,"Two girls in a tree, one of them is holding a little wiener dog.",Two girls are on the beach.,1391
1,The view of a crowd in a sporting event.,The crowd is at a sporting event,1397
0,"A man in black oxfords, jeans and a layered green over black shirt, jumps in front of a run down industrial building.",A well dressed man is dancing happily in front of a building.,1403
1,a man stands outside a bank selling watermelons.,man selling fruit,1405
1,An elderly man communicates with a man and a woman.,A human communicating,1408
0,A person is crosscountry skiing on a very windblown mountain range.,A person is at a ski resort.,1410
0,A middle-aged woman dressed in black cuts from a page in a book using elementary school scissors.,The woman was just taking the pot roast out of the oven.,1412
1,A woman with a red sweatshirt is riding in a sailboat that is tipping over.,A woman riding a sailboat,1414
0,A bunch of people are gathered in a field overlooking a body of water.,a group of friends looking at their favorite lake,1416
1,The rear end of an animal whose front end is underground.,The butt of an animal,1418
0,"Africans in tribe clothes, walking pass a green.",Africans are shooting guns at a bear.,1419
1,"Two women are holding umbrellas while walking down a sidewalk, One is holding a child.",Two women are outside.,1424
1,A little boy rides a bike down a hill on a miniature dirt bike.,A little boy is riding outside.,1429
0,A surfer rides the wave out.,A surfer is doing nothing.,1431
1,A girl wearing a pink and black shirt and jeans fixes her hair before walking up the stairs.,A person with a shirt,1433
0,Two people on cellphones walk down the sidewalk while a vendor stands there and a man is eating.,A man is eating ice cream.,1435
1,a man is performing a jump on a skateboard in the park.,a man is outdoors.,1437
1,A man wearing a leather coat and a white shirt.,A man is wearing clothes.,1438
0,Many people gather outside at the Aids walk New York.,People are walking new york.,1441
0,People stand by a rocky cliff with water below.,People are sitting on a couch.,1443
1,"A man wearing a light blue shirt, white shorts, blue shoes, and blue wristband and headband is playing tennis.",The man is dressed in blue.,1444
0,"On a hot day, three small kids sit in a big container filled with water.",Fourteen adults all share a single glass of water.,1449
0,A blond Caucasian woman in a blue shirt wearing a straw hat.,A blond black woman in a blue shirt wearing a straw hat to goto the park.,1456
1,Three performers at a show.,Three people playing together at the show.,1458
0,"Blond bicyclist wearing a helmet and pink goggles, looks down.",bird on poll,1463
0,A little girl and her younger sibling are seated behind an adult who is taking them on a bike ride near forested hills on a sunny day.,The girls and the adult are going on a bike ride to the restaurant.,1464
0,Two soccer teams are playing a game in a stadium.,Two soccer teams are competing in a championship.,1472
1,A group of people white water raft on very choppy water.,a couple was there,1473
1,A man is looking through a tunnel.,The man looks.,1474
1,A woman in blue coat reads a book on the subway platform.,A woman waits on a subway platform.,1476
0,A smiling dancer dressed in red is on the football field with fans in the stadium bleachers behind her.,Why does a chicken? I don't know why.,1477
1,A small girl is sitting in a highchair with a spongebob toy.,There's a girl on the highchair with a SpongeBob toy.,1480
0,A young man in a black shirt playing a xylophone.,A young man plays the xylophone during a musical concert,1481
1,A man is kissing the forehead of a baby that is lying on a couch.,A baby lying on a couch gets kessed by a man.,1483
1,A black man standing alone outside in a long overcoat.,A man standing alone outside in a long overcoat.,1485
0,The tennis player wears a headband to protect his eyes from sweat.,The tennis player has split his shorts.,1486
0,Blond woman in glasses holds an Asian child wearing pink at a park.,A black haired man holds a black baby wearing orange at a zoo.,1487
1,A young man with headphones and a red shirt on a skateboard at a skateboard park.,A young man skateboards at a skate park.,1488
1,A young boy walks with a bucket on top of his head.,A young boy with a bucket is walking.,1491
0,A man in a brown hat and blue jacket is standing outside.,A woman in a blue hat and red jacket is sitting outside.,1492
0,A dog trying to bite a man who is training him,Dog is licking his owner,1495
1,Men playing in a soccer game in front of a crowd.,The men are playing a sport.,1503
1,A man with a cane and cowboy boots is walking by a mural.,A man with a cane and cowboy boots is in close proximity of a mural,1505
1,An elderly woman looks at a bag of fruit while others look on.,Other people are looking at the elderly woman.,1506
1,A group of young children are participating in arts and crafts.,The children are using team work.,1508
1,Two tired children rest on couches at an art museum while the adults around them view the art.,Two kids and adults are in a museum.,1509
1,A brown dog swims and carries a brown object.,The swimming animal has something in his mouth.,1513
0,A man with long hair talking on phone.,The man is talking to his daughter.,1514
1,A little person wearing a kilt and holding a flag with a lion on it is waving from a stage.,The small person is on the stage.,1515
0,A man with a red helmet is working on laying bricks.,A man wearing a hardhat is creating a structure with blocks.,1517
0,A man dressed in gray laying on the floor in front of another person while reaching out his hand.,A small man is dressed in gray.,1518
1,A man covered in tattoos stands in the middle of a stage dressed in white pants while three others stand in front of him.,The man covered in tattoos is wearing pants.,1519
0,a woman is walking beside a subway.,The woman is sitting.,1520
1,A woman riding a bike while a man jogs beside her near the shore.,Two people are outside.,1522
1,Three girls wearing red and white walk with a parade.,Multiple people are in a parade.,1523
0,"The boy is jumping a skateboard down the steps, surrounded by graffiti covered walls.",The girl is jumping a skateboard.,1529
1,A woman in stockings and short shorts.,A woman in tights and short pants.,1530
1,A group of children listening to a teacher read a story in the library.,Children listen to a teacher read a story.,1531
1,A man sings into a microphone on a stage.,A man is singing.,1538
0,"Two students having a conversation on the other side of a concrete wall, which has a common sitting are on the other side.",Two students discuss their grades on their chemistry exam.,1541
0,This is a mother embracing her child in a daycare facility.,They are hugging.,1548
1,Four men wearing turbans wait to give elephant rides to people.,Four adults are near elephants.,1554
1,Two men in plaid shirts riding horses and they are lassoing a calf.,Two men on top of horses,1555
1,Three women in matching black and yellow dresses and a woman with orange hair.,There are four women.,1567
0,Two women are sharing an umbrella together.,A man enjoys a beautiful day on the beach.,1569
0,The people dressed in all white are having a good time.,The people dressed in all white were sad.,1570
0,A man standing on concrete outside wearing a red shirt and gray pants.,A man is waiting.,1573
0,baby being fed food on a spoon,crying baby,1574
1,Many people are dancing outside at night under hanging lights.,People are dancing.,1579
0,An asian woman is sitting in a plaza with her luggage and holding a pale blue umbrella.,The woman can't find her bags.,1582
0,A crowd of people are walking and waving rainbow colored flags along a road decorated with many colored balloons.,the people are young,1584
0,A woman in a striped outfit on a bike.,Woman can ride even in a striped outfit,1586
0,a construction worker is frowning with a yellow vest,a construction worker is frowning with a tight yellow vest,1587
1,The kayaker is going through rapids.,The kayaker is on the water.,1588
0,A very wet brown dog is emerging from the water.,A dog is jumping into the water.,1592
0,A older lady is sitting on some steps.,An older lady sitting on steps in front of her home.,1596
1,An elderly woman giving her daughter a hug.,A woman embraces her child.,1598
0,"A shirtless male in blue jeans, operates a heavy-duty walk behind lawn mower in front of a brick building.",A shirtless woman is operating a lawn mower.,1600
1,A woman scantily dressed in a tribal green and blue costume dances in a parade while onlookers watch.,The woman is wearing green.,1602
1,Three women in white dresses carrying white umbrellas walk through the desert.,Women are carrying umbrellas.,1603
1,A group of young adults standing inside near a Pabst Blue Ribbon beer display.,There is a beer display,1604
1,A guy in his scuba gear is having a conversation with other men.,Scuba gear guy in conversation with other men.,1611
1,A man in yellow and a man in green boating down a river on an overcast day.,There are two men in a boat.,1612
0,"Two people heading down the water flow, kayaking.",The kayakers were wearing safety gear.,1617
0,A dog in grass with a blue item in his mouth.,the dog is fat,1621
1,A girl in a yellow shirt walks with her hands in her pocket on a bridge.,A woman is outside.,1622
1,a man with a shoulder bag walking in the desert on sand with footprints behind him and the horizon with many stormy clouds.,a mand walks in a desrt with an approaching storm,1624
1,A group of people sitting on a dock in a yoga pose.,People do yoga.,1628
0,Band performs at outdoor event.,Band refuses to perform at an indoor event.,1631
0,A brown dog chases a blond one in the grass.,The dog is swimming in the pool.,1633
0,A young boy swings a baseball bat at a baseball game while adults look onward in the bleachers.,the boy is twelve years old,1635
0,Men singing blues in one of the lovely orchestra episodes courtesy of Shell corporation of America.,a man is a musician.,1639
0,The men are sitting by a fire outside with two black dogs.,The women are sitting by a fire and roasting marshmallows.,1641
1,A tan and white dog walks in the sand on a nice day.,A dog outside.,1642
1,Two asian men are inspecting baggies of fish in water that are for sale.,Asian men are inspecting fresh fish that is for sale.,1644
0,A man wearing japanese clothes shoots an arrow at a target.,A man drinking soft drink,1645
0,Three children sit on the grass.,Three children are having a picnic.,1646
1,Four people in protective clothing standing next to garbage bags.,The people are wearing protective clothing,1647
1,A man in an orange shirt is standing next to a railway line.,The man has feet on the ground.,1648
0,A man in glasses has his arm around a baby in orange and yellow that has foam on her nose.,The glasses are thick.,1651
1,Competitive kayakers battling in ferocious waters,kayakers battling in ferocious waters.,1653
1,A muscular man in a black wife-beater and sweatpants is smoking a cigarette and giving a stern look.,The man appears to be very strong.,1654
1,Several people in front of stores.,there are people sanding in fron of the stores.,1659
0,Orange clad workers removing snow from steps on a cold winter's day.,a group of cheerleaders dancing,1663
0,A girl does gymnastics on a balance beam on the beach with an amusement park and people in the background.,Many people are watching a girl perform gymnastics on a balance beam at the beach.,1673
1,A man in a white and orange jacket is holding up a creamer while sitting in front of an empty plate and a coffee cup.,a man enjoys some coffee,1675
0,A Japanese girl sitting on a rock surrounded by a field.,A Chinese girl is sitting in a chair on the plain.,1677
0,A girl swings her little brother around in a courtyard.,A girl cannot see her feet.,1679
0,Two Asian women are sitting at a table enjoying their foods.,Two Asian women are sitting at a table enjoying their foods in the chinese restaurant.,1686
0,a special of the day board at a restaurant.,There are lunch specials at this restaurant.,1687
0,A rollerblader does a trick at a skate park,A rollerblader does a dangerous trick at a skate park,1688
0,A man wearing a blue shirt and a plaid cloth wrapped around his waist is trying to obtain something from a tree by using a long pole.,A man wearing a suit stands by a bush.,1690
0,A little boy is playing on a playground rocking toy.,A little boy is inside doing homework.,1692
1,A nurse tending to a patient in a hospital.,One person cares for another person.,1697
0,A man is decorating a cake.,The cake is for his wife.,1701
1,A pair of female volleyball players reach for a volleyball.,Volleyball players go after a volleyball.,1705
1,A couple on a#51 boat laying in the sun at a lake.,It is sunny at the lake.,1710
0,A man in a suit runs across an intersection while a large group of people assembles.,A man runs quickly in a large city.,1714
1,A man wearing shorts a long with many other people are sitting in the snow.,The group is outside.,1717
0,Passerby admiring painting at an outdoor art fair.,Passerby are watching actors perform a scene from a play.,1718
1,six performers dressed in red costumes on stage.,Six dancers wearing red are performing on stage.,1721
0,A man working on a large piece of equipment.,The man is working on farm equipment.,1724
0,A little brown dog has a ball in its mouth.,An animal is sleeping.,1725
1,A group of children sitting in chairs with monitors over them.,The kids are in chairs.,1726
0,A man grins and holds up a white coffee cup while sitting near a tree.,A man is in a tree.,1727
1,Two women are walking on the street.,Two women are walking.,1728
1,A woman with an umbrella and funky red glasses.,A woman wearing glasses.,1729
1,One young child in a swimsuit jumping off a blue inflatable slide with water.,A kid is playing.,1732
0,A man takes a picture of his friend with performers.,A man takes a picture of his female friend.,1733
1,Three people are walking down a dirt path.,Three people are walking outdoors.,1738
0,The matador is struck by a charging bull as he stabs it with his swords.,The matador stabs a bull with a sharp instrument as it comes after him.,1739
0,A man holding a newborn baby.,A man is holding his wife.,1743
0,A young man is doing a skateboarding trick while two guys take pictures and another is riding a scooter.,A young man does a skateboard trick while being photographed for a magazine.,1745
0,A baseball player trying to reach first base by beating out the shortstops throw.,A Braves player runs for first base.,1750
1,A young boy casting his fishing line off a pier,A boy fishes on a quiet day.,1753
1,People in matching shirts are rowing boats while others are on a path with trees.,People in matching shirts are rowing boats,1759
1,"A red rally-car is making its way through a muddy part of the race course, as photographers look on and take pictures of the vehicle.",The rally-car is going to be dirty,1761
0,A lady and a man kneeling down holding a string while another lady looks at them.,Two people are measuring something while a third watches.,1765
1,"A man in an orange jersey with the letter ""12"" on it plays football.",A man in a football jersey plays football,1767
0,An Asian man pushes a large cart of breads along the sidewalk.,A man is selling rye bread.,1768
1,A girl in a blue school uniform climbs a tree and stops for a picture.,A girl is posing in a tree.,1769
0,A man in a blue jersey and orange visor threw a frisbee along a grass hill.,The man is playing frisbee by himself because he is bored.,1770
1,A boy holding a silver helmet is staring at something.,a boy holding a helmet is staring at something,1771
1,A girl swinging hard enough to get herself vertical.,The girl was swinging high.,1773
0,Man in blue shirt plays foosball along side a woman in a white shirt.,The people are a couple.,1774
1,A couple watching a beautiful sunset on the sea side.,People watching a beautiful sunset on the sea side.,1776
1,People sit outside a tea house on a nice day.,A group of people outside.,1777
1,four skiers climbing snow drapped mountain.,Skiers are climbing,1779
0,A hand turns the tap to allow three dogs to drink some water.,Dogs exhausted after playing,1780
0,A girl in a hat holds a rooster.,A girl in jeans and a hat is holding an animal outside.,1782
0,"While looking in the mirror, a man is shaving his beard with a manual razor.",man tries new razor,1784
0,A kid is getting air on a bike as he covers his face with his arm.,a girl in the air on his bike,1786
1,Passengers on public transportation listening to music through portable devices.,The people are listening to music.,1787
1,Snowboarder holding onto board while in midair.,A snowboarder holds something.,1788
0,Workers are building something in a dark area.,Men are attempting to build an object in the next town over.,1790
1,A man and a woman walk through the street during a parade.,People walking down the street in a parade,1791
1,A woman in red overalls stands on sidewalk.,A woman in red clothing stands on the sidewalk,1793
1,"A young baseball player wearing a yellow shirt and a blue helmet with ""T"" on it slides into home plate and the catcher, while teammate watch.",Someone is sliding.,1798
0,A young man in a tan hat and a green shirt peers over a waist high wall separating the kitchen and living area of a home.,The  young man is looking to see if dinner is ready yet.,1802
0,A group of people are hiking in the forest.,People are riding bikes in the forest.,1805
0,A dog running through the snow with what appears to be a chunk of wood in its mouth.,A dog is outside,1808
0,A teenage boy with a red hat sits along side a pedestrian bridge while people walk by.,A blonde boy with a hat.,1814
0,Young girl getting ready to rock climb.,A girl wearing a helmet is preparing to climb.,1819
1,A happy kid is having is playing with a ball.,The ball is moving.,1820
1,An older man wearing a black jacket standing outside.,A man stands outside.,1822
1,Two women and a child celebrating at a nighttime party.,There are two women and a child at the party.,1823
1,A brown fluffy dog lays in the snow with its green ball.,A dog is laying in the snow.,1824
1,Two firefighters are putting out a fire at a dump.,There is a fire.,1825
1,The black dog is tugging at a green rope.,A dog is near some rope.,1827
1,Five women in a room talking and having a good time.,There are people indoors.,1830
0,Two people walking across a street.,the people are women,1841
1,A donkey pulls a group of locals in a wagon.,The animals is pulling a cart.,1846
0,A tan dog chewing on a dog treat.,The cat is chewing on a dog treat.,1848
1,A lanky man in yellow does a glow stick trick.,The tall thin man is using a glow stick.,1850
0,A little girl in an orange dress is running through the sprinkler in the yard.,A girl playing in her front yard.,1851
0,A city intersection lined with palm trees.,A city intersection lined with dogs.,1855
1,Two girls wearing short dresses are walking next to a car as one carries a large Hand bag.,Two kids are walking in a parking lot together.,1856
1,A man wearing a white striped top and a white hat is sitting in front of a sewing machine.,A man has a white hat,1858
0,A man in drag with his face painted rides by on a bicycle.,a dog wearing plaid rides a bike,1859
1,"Three people playing rock music, one of them is wearing a hat and a black pants with a black t-shirt and singing and playing the guitar.","Out of three people playing music, one with black shirt and pants, playing piano.",1860
0,A man in a gray torso protector is kicking at a man in an orange torso protector's head.,A man shakes hands with his friend.,1862
0,Boy and girl working at a Starbucks.,The boy and girl are standing by the Starbucks counter.,1864
1,Mimes are playing tug-of-war.,street performers are pretending to pull from opposite sides of a rope.,1865
0,"A white teenage male with a blue shirt is doing a trick on his long board, there are palm tress around him.",they are in antarctica,1866
0,Young people having a drink and some fun at a local hot-spot.,young people having a drink at a club on a Friday night,1869
0,"Men are playing a sport, as a man in the corner table watches.",some men are sitting to enjoy a food.,1870
1,A poor man in yellow makes a statue of stone.,A poor man is wearing yellow.,1872
0,An old man playing the violin while sitting down.,A man is taking a nap.,1874
1,"Three men, one in a blue shirt, one in a striped shirt and one in a white shirt are talking.",A group of men is talking.,1875
1,"Crates of many colors are stacked against a brick wall, as a man pushes a dumpster.",There is a man in this picture,1876
0,Rear view of dark-skinned woman walking on sidewalk near artwork that is on display.,A woman dances on the stage.,1882
1,A woman in a coat and scarf behind a white railing.,the woman is behind the railing,1883
1,A man in a dark shirt is making a presentation in front of a group.,The man is talking in front of people.,1886
0,A man is fixing another man's jacket.,The man is helping a woman zip up her dress.,1889
0,A woman carrying a pot of flowers.,A woman is carrying a pot of pink flowers.,1890
0,A man in a blue hard hat and orange safety vest stands in an intersection while holding a flag.,A man in an orange hard hat is standing at the intersection.,1891
0,A group of people go sledding on a snowy hill and a dog chases one as he slides.,A dog sleds down a hill while the people chase the dog.,1893
1,A man sleeps outdoors in a city park with people all around him.,People are outside near a man in a park.,1895
1,Three women in headscarves examine a camera.,Three women are looking at a camera.,1897
0,A baseball pitcher dressed in a blue and white jersey pitches a baseball.,A man is rolling a bowling ball.,1899
0,Two children in red soccer jerseys are standing on a soccer field.,Children are playing in the backyard.,1904
0,Little girl is playing on the wet sand of a beach.,there is a hurricane,1905
0,A man in a hat is sitting next to a little boy and next to a metal bucket.,A man is sitting on top of a metal bucket.,1907
0,A man wearing a helmet is standing in front of a machine.,A man is standing in front of a computer.,1909
1,Military personnel shoot rifles.,People in the military use guns.,1917
0,"Young children practicing karate are organized in a gymnasium facing the American flag, being watched by adults in black and yellow karate outfits.",ninjas attack small defenseless children in a gym,1922
0,A worker makes repairs in the wheel of a bulldozer during winter.,The summer heat makes the repair job uncomfortable.,1923
1,A man is walking down an alley with red and yellow lanterns hanging above him.,The man is in an alley.,1925
1,About 16 men dressed in police uniforms are gathered in the middle of a city street.,The policemen are outdoors.,1926
1,A young male boy is sitting backwards on a gray mule in the dessert.,The male is young.,1930
1,A group of 15 men and women in light weight clothing congregate near a street corner at an intersection in a city with large buildings and trees.,Men are on a street corner in a city.,1937
1,Three teens are talking near a wall.,Teenagers talking to each other.,1938
0,Two asian children working on bicycles at a shop in front of their mother.,kids got new bike,1940
1,A man in blue jeans paints a mural onto a light blue background.,A person is painting.,1941
1,A black and white dog is attempting to catch a yellow and purple object in a low cut yard.,The dog is playing in the yard.,1943
0,Groups of people relax outside a building.,A man is using a bullhorn at a demonstration.,1948
0,Six young men sitting around a round table drinking beer.,One man is an alchoholic.,1952
0,A child holds a pink kite in the middle of a pedestrian walkway while a man in a pink shirt and blue pants walks in the background.,A man is looking for a little girl holding a kite.,1953
1,"Two large, black dogs are playing with a collapsed ball.",Some dogs are playing with a broken ball.,1955
1,A man reading the newspaper at a sushi bar.,A man is at a restaurant.,1960
0,Five guys are sitting on a stage in front of two green tents behind a Boy Scouts of America banner.,There is a group of five women sitting on stage for a Girl Scouts of America meeting,1961
0,Children and a woman play in a fountain.,Everyone who is shown is riding on a bus.,1964
0,Three women walk by an office building.,Three women texting on their phones walk by an office.,1965
1,A group of 5 scuba divers talk on the surface next to a barrier island.,The divers are in the water.,1967
0,A woman combing another woman's hair.,The other woman has long hair.,1973
1,A group of hikers going up a mountain.,Some people are outdoors.,1976
1,People with umbrellas walk down a busy street.,There are people outdoors with umbrellas.,1979
0,Two postal workers handle canned goods with a smile.,Two female postal workers are volunteering at the local food bank.,1980
0,A man walking toward a white ice cream truck parked on the street at night.,A young man walks towards truck,1981
1,A person wearing protective gear on a snowboard in the air above snow.,A snowboarder in mid air with protective gear,1983
1,A man in a blue shirt is cooking hamburgers on a grill.,A man is making food.,1984
1,Two people are riding bikes beside train tracks.,There are two people riding bikes.,1989
0,A man is singing into a microphone while playing a guitar.,A man is singing a jazzy tune.,1991
0,A man with a dog.,A man with a cat on his lap.,1994
1,A young boy shields himself from a firetruck hose with an large umbrella.,A boy uses an umbrella.,1995
0,A silhouette of a man and woman holding hands.,A silhouette of a man and woman on a bicycle built for two.,2010
1,People eating under a striped red and white overhang.,The people are eating,2016
0,"A fun, well-lit shot of a house party with three people dancing with glowing wristbands and light sticks, and four others talking in the background.",Three teenagers dance with glow sticks at a party while their friends are watching and talking behind them.,2017
1,A young family enjoys an outing on a blanket in a crowd of other people with the same idea.,The young family is enjoying time outside.,2021
0,A black dog runs on green grass with a toy in his mouth.,A black dog plays fetch with a toy.,2022
1,Toddler boy in a red hat holding on to some railings.,The child is adjacent to a wall or some other surface.,2028
0,Young female examining a specimen in a microscope.,The young female is looking at a blood sample,2029
0,An old man is looking into a store window.,The old man is gazing at something he wants to buy,2033
1,A young girl with a heart tank top raises her hands as she slides.,A child is wearing a tank top.,2035
0,A father is cooking breakfast with his daughter.,A dad is making pancakes.,2041
1,A man with a white dress shirt shuffles cards next to a lady in a brown shirt.,Someone is holding cards.,2043
0,Delivery man in a blue baseball cap in a school.,The man in the blue cap is making a delivery.,2044
0,Pedestrians interact with street artists.,The street artists like the interacting pedestrians,2048
1,Children posing in a tree,People are outdoors in a tree.,2050
1,women with some tattoo walking with her shopping bag.,A woman has tattoos.,2053
1,A blond woman walks by artwork.,The woman is blonde,2059
1,"A woman in a white and light green jacket and another woman in a purple shirt, both wearing hats, sit at a table watching a cooking fire.",A woman in a white and light green jacket,2061
1,Four dancers on a street corner breakdancing for an audience.,dancers are breakdancing in front of people,2065
0,Male football player in orange and white uniform dodges tackle of another player.,Player for the orange and white scores on an incredible run.,2067
1,A boy in blue clothing is riding a bicycle.,A child in blue is pedaling a vehicle.,2070
1,One climber is sitting on the rock overlooking the ocean whilst another climber is on her way up.,Two climber enjoy the day outdoors.,2075
1,A man gets dirty while sculpting a pot out of clay.,A man is dirty.,2084
1,"A young boy runs down a field, wearing a name tag.",There is a boy running outdoors.,2086
0,An old man is sitting next to a drawing of himself.,The old man is watching tv.,2087
0,Soccer players on a soccer field are dressed in red and white uniforms.,the soccer players are playing a game,2088
0,A child in red is riding a bicycle.,The boy is riding a bicycle.,2092
1,A man in an Army uniform is posing for a picture with an plaque.,A man in special clothing with an award is getting his photo taken.,2094
1,A hard working man speaks his mind into his megaphone.,A man speaks his mind,2095
0,A woman in white pants and a red shirt is standing above a crowd ready to take a picture.,A photographer is indoors.,2096
0,three chinese people eat soup.,The women are eating pizza.,2099
0,A man falls to his knees as he entertains the guest.,His guest is not amused,2100
0,A gathering of people is viewed under a tent listing a Northern Michigan Regional Wine & Food event.,A group of friends share a plate of food with some wine.,2102
0,"Two young boys, both wearing purple belts, are practicing martial arts.",They are practicing punches.,2103
1,Two dogs tussle in the snow over a tennis ball.,Two dogs tussle in the snow.,2104
0,"A young girl wearing a purple cap, blowing bubbles outdoors.",A little girl is painting a picture.,2107
0,"People gather around a Christmas tree, including some wearing Santa hats, during a Christmas celebration outdoors.",The group is baking a cake inside.,2110
0,a man in a plaid shirt blows a horn.,A man is annoying the people around him by blowing a horn.,2111
0,Two women doing house cleaning.,Two women are drinking coffee.,2115
0,"In a white-walled gymnasium, a shirtless male gymnast does a handstand on the parallel bars as another man watches him in the background.","In a black gymnasium, a man wearing a black shirt performs a handstand,",2117
1,The skier is sliding on his side as he attempts the slalom,The athlete tries to perform a difficult task.,2121
1,A couple is seated on a park bench near some blue balloons.,A couple is sitting on a bench.,2122
1,Two girls in swimsuits shoot water guns from an inflatable pool.,Two girls are outside.,2127
1,"A woman, dressed in black pants and white shirt, is carrying a white bag and is walking with a crowd of people.",A woman in black and white walks through the crowd.,2128
1,A black and brown dog runs through the snow next to some trees.,An animal running.,2134
0,An older man sells food goods at a grocery stand to a young man.,The woman sells food in the grocery store.,2135
0,A black dog runs on green grass with a toy in his mouth.,A black dog swims in a pool.,2144
1,Women sitting at a table with a small fire.,There are multiple women at the table.,2145
1,A man in a pink and green shirt is riding down what appears to be a parade route while on a tiny bicycle.,A man has a pink and green shirt.,2148
