label,sentence1,sentence2,sample_index
0,A young man and an older woman sitting together in a restaurant.,A couple are on a date.,3468
1,two boys stand at a blue table fill out a form.,Two boys filling out a form.,3478
0,A man and woman walking next to a red car with an unusual hood ornament.,A man and woman are walking through a parking lot.,3511
0,Three people working together on the locomotive.,People are on the side of the road.,3516
0,two girls giving a large dog a bath,The girls are getting wet.,3525
1,The two man are getting something over the tree.,a couple of guys near a tree,3533
1,A woman in an orange top and black sweatpants jumps up with her arms out in front of the ocean on the beach.,The woman is at the beach,3547
0,Four golfers on a green are preparing to putt.,The golfers are preparing to drive.,3549
0,The kid is sliding down a tan plastic slide.,The child is outdoors.,3560
1,Businessman standing in street holding an umbrella.,"A businessman is outside, holding an umbrella.",3593
1,A man selling or delivering newspapers stands in front of a Spanish-language information sign.,A man sells newspapers in front of a sign.,3604
0,"man in orange shorts builds a sand castle, combining multiple pictures into one resulting in four copies of him.",The man is on the beach.,3612
1,two people with a dog sitting in front of the ocean,There are two people and a dog.,3622
0,They aircraft inspector is conducting a quality check to ensure safety and performance.,The aircraft inspector is late to work because of traffic.,3632
1,Lady reading a People magazine.,a lady is reading,3661
1,People going about their lives within the city.,The city streets are bustling.,3665
1,"A male in a suit holding a beverage in a cup walking down the sidewalk, next to a city bus.",The man is walking outdoors.,3676
1,A group of men standing in an sporting goods store.,There are men in a store.,3686
1,A child is smiling whilst he is has his hands clasped in front of him.,A kid is touching his hands together and grinning.,3715
0,A man in a black shirt and jeans standing on the sidewalk looking at the camera.,The man is sitting on a bench.,3745
0,A guy playing an accordion with a hat on.,He is a horrible musician,3748
1,A woman with a sweater sits on a sea wall and looks to the sea.,A woman is sitting.,3751
1,Two people hanging on the building wall are washing the windows.,two people are cleaning part of the building,3762
1,A girl in a pink hat sits outside.,The girl is sitting outside.,3778
0,"Two boys wearing orange life jackets with white dots, are sitting on what appears to be the deck of a boat",A couple of boys are waiting for a boat to come back.,3781
0,Football players wearing helmets practice defensive moves while their coach stands by ready to blow his whistle.,The team is getting ready for the championship game,3793
1,There are laborers working on a train track.,There are laborers trying to complete their work.,3796
0,A little boy and girl are jumping on a trampoline in front of a yellow building.,The boy and girl are brother and sister.,3799
1,A man in the kitchen attempting to remove some meat he has cooked from the paper plate.,A man is taking something from the plate.,3808
0,a man walking up a mountain with snow on the surface,A woman is walking up a mountain.,3821
0,"Three girls on a field, one is carrying a ball.","three girls on a soccer field, one holding a ball.",3854
1,"One man wearing a green jacket, blue jeans, boots and a gray cowboy hat standing beside a barn watching the sun",A person stands outside.,3868
0,Boy with floaties with his feet in the sand on the beach.,A boy is swimming.,3877
1,Four adults walk through a vegetable field in a rural area.,Four people are outside.,3886
0,A little boy with rain boots takes a walk in the park.,The little boy is walking in the park as it's about to rain.,3893
0,A crowd in an auditorium is watching as an older man is having his facial hair trimmed by another man.,The man getting his hair trimmed is a volunteer from the crowd.,3898
0,A man with backpack stands in front of a brown brick wall.,A man with a backpack is riding a bike.,3912
1,"A man in blue shirt with a spatula is bending over to pick something up while grilling, as another man in red and black rain jacket leans on grill and watches.",Two men are in front of a grill.,3918
1,A small boy looking at things through a microscope,A kid has a microscope.,3922
0,A baby and a young boy playing.,A child and a dog are having fun.,3945
0,Little boy rides around playground on a motorized bike.,The boy is playing checkers.,3952
1,Children are swinging in the air.,The kids are swinging.,3966
0,A man in a collared shirt playing the trumpet on a street corner.,The man is busking.,3968
1,Many people leading a giant blow-up figure of Oscar the Grouch down a street.,There are many people outside preceding a giant blow-up figure of Oscar the Grouch.,3969
1,An old man walks his dog in the financial district.,The man is moving his legs.,3971
0,"A man and a woman, each carrying a backpack, are walking near the road.",The people are running across a bridge,3973
0,Paramedics are rescuing a man on a walkway.,Paramedics save a man's life.,3988
1,Woman sitting atop a row of blocks.,A woman is sitting.,3995
1,A man with a backpack was bicycling past the Chinese food market.,A person is on a moving object.,3997
0,Two female tennis players smile.,Two football players fighting,3999
0,a woman sleeping on cardboard under an icon against the church wall,"Wrapped in a cozy comforter, a lady watches as her husband paints her toenails.",4039
1,a small dog sits under a bench.,A dog hides under a bench,4043
1,Elderly women are sitting at a table.,old lady sitting in a table.,4047
0,A man with a braided bandanna stands behind a drum set.,A man prepares to play with a band for a live recording.,4049
0,Children playing games at build-n-paint.,The kids are singing songs while they paint,4051
1,Two men stand juggling colored boxes while other men stand on a balcony.,Two men juggle boxes while people watch.,4057
1,Three shoppers looking at product on a table at a outside market,The market is not inside.,4078
1,A man wearing a red shirt is performing acrobatic stunts for a crowd of people.,There is a crowd watching the man.,4080
0,A young boy is kicking a soccer ball away from 3 opponents.,The boy is seated in church.,4099
1,A young boy and his father use snowshoes to walk in the snow.,The two people are going for a walk,4108
1,"A female gymnast in a green and black leotard performs in a sitting position, one leg stretched in the air, while other gymnasts look on.",A female gymnast is stretching,4122
1,Two dogs run down the road.,Dogs running outdoors.,4147
0,A large brown dog is running through a grassy backyard.,A cat sleeps inside.,4182
0,"The tennis player is hitting the ball with his racquet, while others watch the match.",Tennis players from two universities are competing in a match.,4186
1,"Two boys, two girls, strapped in and ready for an amusement park ride.",Two boys and two girls are strapped in for an amusement park ride.,4187
1,A band member in a pink shirt is singing and playing the guitar.,There is a person playing music,4199
0,"One black man and one caucasian man are at the front of the pack of otherwise predominantly Asian track runners; all wearing shorts, running shoes and numbered paper race-bibs.",The black man and caucasian man are friends.,4207
1,"A girl in a striped shirt is drinking from a bottle, while a girl behind her talks on a cellphone.",There are two girls.,4242
0,"An old woman at a furniture shop, a small dog is looking as she walks away.",The crab eats pizza,4259
0,People are sitting in the grass not wearing shirts.,It is warm outside.,4260
1,A man on a jet ski jumping a ramp in the water.,A jet ski with a man on it jumps a ramp.,4262
0,A man in a white shirt eating vegetables.,The man in a white shirt is on a diet.,4263
0,"A man in a black shirt and a white pants holds two sticks on an urban sidewalk, playing four overturned buckets as drums.",A man plays an expensive drumset in a band.,4289
1,A woman stands in a field surrounded by three attentive gray dogs.,A woman is surrounded by three gray dogs.,4305
1,A little girl in a pink leotard is jumping and landing in a straddle split on a blue bed.,A young child is playing on a bed.,4317
0,"A mountain bike rider rolls over raised logs while wearing a green helmet, white jersey and black protective pads.",A mountain bike rider is having fun.,4326
0,A person walks down a hallway of stone archways.,A person walks down a hallway of stone archways that appear to glow a limestone green.,4332
0,A man in a bright yellow and orange safety vest is showing a white architectural model to four people sitting at a table in a room.,The man is wearing a green vest,4333
0,This is a random man with a tattoo on his leg running towards something.,The man running is to catch something.,4353
0,A man is on stage and blowing a Kazoo into a microphone.,The man is blowing a trumpet into a trash can.,4361
0,A man training a dog to attack his padded arm.,the dog is biting the man,4370
0,"A woman with a light blond pageboy haircut smiles for the camera as she holds the straps of her big, orange backpack.",The blonde woman's eyes are closed as a picture is taken.,4373
1,Two people dive headfirst into the water.,Two people dove into the water.,4378
0,A man sleeping on a couch on the side of the road.,A man is homeless.,4403
1,A muzzled race dog running,A dog competes in a race.,4409
0,A lady leaps into the air as she walks down a path with a group of children.,A man and his birds are alone in his home.,4419
0,A picture of a guy walking some dogs.,The guy is running away from a pack of dogs.,4420
0,Person popping a wheelie on a dirt road.,The person is on a motorbike.,4444
1,A man is sitting at a table with a drink.,The man has a drink.,4452
1,A man wearing a kilt is playing the bagpipes.,A man plays bagpipes.,4461
1,Two pedestrians are standing in the street while another man stands on the sidewalk in an urban area consisting of three seven story buildings and three trees.,Some people are in the street.,4464
1,"Two men wearing uniforms, are trying to hit the same ball with wooden sticks.",2 men are wearing uniforms,4469
1,A young couple stands together outside a statue.,A young couple is standing.,4470
0,A woman in an orange-hooded outfit is sitting with her hand on her face.,The woman has her hand on her face because she is disappointed.,4478
1,A young lady with a fashionable purse and gold bracelet has a puzzled look on her face.,The lady is young,4485
1,A man in a gray shirt cutting up meat into thick slices.,The man is preparing a meal.,4515
0,A bull rider tries his best to stay on a bucking bull.,A man is trying to win the rodeo.,4517
1,A woman is holding a bird while sitting in a flowering tree.,There are flowers on the tree,4524
1,The boy in yellow shorts leaps from riverbank towards the river.,A boy in shorts jumps towards a river,4545
1,A man looks at a book on a sunny day.,A man stares at a book.,4547
0,A group of people in a sack race.,A family sits at a dinner table holding hands.,4560
1,A brown and black Yorkie is playing with a red ball.,A yorkie plays outside.,4562
0,"Closeup of the side of an old woman's face with oversized sun blocking glasses, gray hair and a gold earring.",The old woman is a gypsy.,4566
1,Five people taking part in a discussion on a stage.,The people are talking to each other.,4591
1,Three young girls chapping and texting on a cellphone.,Some girls are using a cellphone to chap and text.,4600
0,A busy city with cars and people with a giant skyscraper.,The city is very quiet.,4605
1,A brown dog in a field.,There is a dog in the field.,4611
0,A man runs toward another man who has fallen during a rodeo competition.,A man is running to help a man who tripped during a competition.,4652
1,A group of men and woman are swimming.,a group of people are swimming,4669
0,"A male soldier in green military fatigues, inspecting an old, metal weapon, placed on a bed of grass.",Nobody is inspecting.,4680
0,A man in a red shirt starts to cut a cake at a party.,The man is turning 70,4690
1,"A person wearing a striped shirt, blue jeans and blue sneakers stands on a rock in a brook.",A person is standing on a rock.,4702
0,"A white-haired, bearded man stands leans against a low wall next to a red cylinder reading ""clearance.""",The man is selling something on clearance.,4704
1,"Two people at the beach facing the water, both are sitting on an elevated wooden platform, wearing red shirts and their heads almost completely shielded by a mounted American flag.",Two people are near water.,4720
1,A black dog and a white dog are wrestling on the ground.,The dogs wrestle.,4723
1,A dog leaps high in the air while another watches.,A dog is in the air.,4735
1,Boy poses in Halloween costume with funny hat.,Boy hams it up for the camera in his costume.,4736
1,Scrunching one eye and aiming carefully at the pool table to sink a ball.,A person is playing pool.,4756
0,Two young women speaking into a microphone.,Two women giving a speech on stage.,4765
1,A woman sitting and contemplating while sitting on a rock near a mountain.,A lady is sitting and thinking on top of a stone on a mountain.,4776
1,A man and a boy engage in a game of Ping-Pong.,Two people play ping pong.,4790
1,People in bathing suits are on a beach looking at a landform in the distance.,People in bathing suits are outdoors looking in the distance.,4791
0,Cargo is being loaded onto a ship.,The crane lifts a container.,4803
0,A woman in a black shirt is in a science lab looking at a beaker full of liquid.,The woman is skiing down a mountain.,4825
1,A lady is jogging and a man is riding a bicycle.,Some people are exercising.,4843
1,A woman stands over a copper bowl holding many burning incense.,A woman is on top of a bowl.,4845
0,"a bald man monitors a woman at a shooting range, both wearing sound muffling headphones, as she prepares to fire a gun.",The woman is shooting puppies as they fall out of the sky.,4850
0,A small child is climbing up playground equipment while hands reach toward her from behind bars.,A child is sitting on the ground.,4851
1,"A lady is in a wheelchair on the corner of a street, and a man in a white shirt is about to cross the street.",The lady and man are outside.,4859
0,A man jumps off his horse at a rodeo.,A man wins the rodeo competition,4863
0,Two men are sitting on white chairs.,two gay lovers sit together,4867
0,a young boy running through a water fountain,The boy ran into a lake.,4876
0,"A woman wearing a white t-shirt, white shorts, and sunglasses.",A woman is dressed in all black.,4882
0,"A woman and a man, each playing a violin, are performing a musical piece.",The woman and man are at home playing twister.,4903
0,A woman in jeans walking with an umbrella.,It is raining outside.,4930
0,A male field hockey player goes airborne as he presumably just strikes the puck in front of two opposing players.,A field hockey player is jumping.,4939
0,a young boy wearing white shoes chasing after several chickens,Several high school girls are being attacked by protective roosters.,4940
1,"A boy playing with a yellow toy boat in brown, murky water.",A child plays with a toy boat.,4950
1,The stuffed gorilla is laying on top of the stack of speakers.,The speakers have something on top of them.,4966
1,A man in a uniform waves while holding a banner during an event.,The man is at an event.,4984
1,A girl plays in a small pool.,A girl is in a pool.,4997
1,Someone having fun on their surfboard in the clear blue ocean.,someone surfing,4998
0,a bald man in a blue shirt is operating a fiery furnace.,The furnace has Daniel and the lions in it.,5015
0,A man riding a bicycle down the street is pulling a large bundle in a cart behind him.,The man on the bike has produce on his cart.,5021
0,The captains of two football teams meet with the referee on the field before the game starts.,They are about to play baseball.,5028
0,A child with a face painted like a tiger is making a growling looking face.,A child with their face painted like a tiger is sitting watching a baseball game.,5037
1,A long-haired man is holding a card board sign saying he will work and that anything helps.,A man holds a cardboard sign.,5041
0,"A shirtless, bearded and mustached man peers through a home's doorway while a cat sits on the bottom step of the entrance to the home.",The man is looking at the cat.,5046
0,Two adults and two children are riding bicycles down a street.,a dog rides a skateboard,5072
0,A silver statue of men on bikes.,A bronze sculpture of a man on a horse.,5102
0,am construction worker is working on metal beams.,A worker on his lunch break,5103
1,Six individuals are attending an art exhibit.,Some people are at an art exhibit.,5116
0,A lady with brown hair in a pink shirt sleeping in a car.,There is a woman sleeping in her bed.,5127
0,Women who look alike are performing on a stage.,Twins are singing on stage.,5130
1,Several children sitting down with their knees raised up and light shining on their faces.,A group of children face the light.,5131
1,A man with a blue shirt on is at the front of the room and several other people are sitting in chairs in the room.,A guy is in front of the room while others are in the room too.,5149
0,"Two men wearing red pants and holding onto a vertical ladder, appear to be doing acrobats outside a building.",Nobody has pants,5162
0,A man is on top of his vehicle that is carrying pieces of plywood.,A sad man is on top of his vehicle that is carrying pieces of plywood.,5181
1,"An female artist, wearing a sunhat and glasses, paints on a canvas outdoors.",A female artist wears items while painting outdoors.,5203
0,A man is painting graffiti on a building.,The man is sleeping,5208
1,A man with a dog is sitting on a bench.,a man sits on the bench with his dog,5217
0,A dark-haired man in jeans and a blue checkered shirt climbs a pole along side a yellow house and approaches a clay-tiled roof.,Bluejeans are sturdy and comfortable when climbing poles.,5240
0,Many two-person kayaks fill a river surrounded by trees.,Someone left the kayaks unattended at the river.,5245
0,The little girl in the blue dress is walking with a man along a railway track.,A man and a little girl are walking to the store together.,5249
1,two girls in white dresses standing by large horses.,Females and horses stand together,5251
1,There are construction workers working hard on a project.,There is construction work.,5259
0,A young person dressed in white is running toward a ball.,A young person is going to kick the ball.,5265
0,A person snowboarding on down a mountain covered with fresh powdered snow with pine trees in the background.,The person is ice skating.,5272
0,A girl in a striped shirt holds a bun to her mouth.,Boy is eating a hog dog.,5277
0,"A smiling man in uniform stands on a cobblestone street, surrounded by grinning people in brightly-colored clothes.",A crowd of happy people smile at the policeman.,5290
1,An older man sits back and relaxes on a patio outside an adobe building where many bicycles are propped.,There is an older man outside.,5294
0,A woman with a black jacket and red scarf and leggings walks with a man while another passes and looks back at them.,The woman is thirty years old.,5302
0,"A man in a white shirt, presumably a doctor, listens to a young woman's heart through a stethoscope.",The lawyer is yelling at the judge.,5305
1,The musher is pressing the dogs to the finish line.,A man is riding his dog team to the finish line.,5310
1,A child playing on a rope net.,A child playing on a cargo net.,5311
1,A man holding a crow bar and wearing a masks looks up.,The man is holding something.,5323
1,The men are waving as they are standing in snow.,It is currently cold where the men are standing.,5343
1,A man in winter clothing is laying in a pile of snow just outside a doorway.,A man lies in the snow.,5346
1,Young boy stands on wooden bench in forest.,A boy is standing outside.,5347
0,The little girl is sitting on a small wicker chair wearing a cute yellow and white dress.,The little girl is resting.,5368
1,A blond woman offers a platter of food to another blond woman while sitting at a white table.,A woman shares her food with another woman.,5374
1,A man holding stick and playing with a dog.,A man is playing fetch with his dog.,5382
0,A basketball team of 8 girls is doing a hand huddle.,A group of girl players are forumating a strategy.,5393
1,Red white and blue SUV patrolling the beach and shoreline on a cloudy day while seagulls walk in the sand.,An SUV patrols the beach,5394
1,Two sumo wrestlers in the ring.,The wrestlers are fighting.,5405
1,A woman works by a sewing machine.,The woman is near the sewing machine.,5410
1,A woman in black talking to a woman in purple standing behind a long table of hats talking about hats.,Two women one in black the other purple stand behind a table filled with hats.,5440
1,A group of people on the sidelines of an ATV race.,Spectators watch a race.,5444
1,"Adults and children are enjoying the pool, some are in the pool and some are sitting around the pool in lounge chairs.",People play in the pool,5446
1,A young toddler plays in the bathtub with bubbles and suds.,There is a young toddler.,5471
1,The boy leaps of his bed with a karate kick.,The boy does a flying karate kick off of his bed,5479
1,A female street vendor displaying beautiful crafts and pottery.,An artist is displaying her artwork.,5487
1,An infant and a toddler are laying on a brightly colored green blanket.,An infant and a toddler are laying down.,5491
1,Two men wave to the camera during a winter snowfall and one is seated on a small riding lawn mower rigged to remove snow.,2 men waving during a snowstorm before clearing out the snow,5497
0,A boy is looking on a strange purple object in his friends hair.,A girl is looking on a strange purple object in his friends hair.,5503
1,A man in blue shorts jumps up to dunk a basketball while a crowd looks on.,A man is playing basketball.,5531
1,A man walks past dinosaur billboard.,a man passes a billboard for dinosaurs,5533
1,A man in a tuxedo shirt and black sport coat tries on a rubber monster mask.,"Wearing a tuxedo shirt with a dark sport coat, a man tries on a mask.",5534
0,A man in blue clothing and a white turban rides a white horse past a vivid green tree and a orange and white house with purple fixtures.,The man is at a baseball game.,5535
0,A man walking across a bridge near a steak restaurant.,A man stands by a restaurant.,5538
0,A group of people sitting in white plastic chairs are having a picnic.,The people are at the park.,5576
1,A closeup of a man shooting a handgun into the woods.,A man shoots a gun in the woods,5593
1,A person playing a trumpet in a band.,A person performs in a band.,5596
0,A man is looking at a piece of paper.,A man is looking at his cellphone,5604
1,A man and a woman look at each other while in costume.,A man and women in costume look at each other.,5610
0,A waterfall splashes into a pool at the bottom of a steep grassy hill.,a woman and child are walking road.,5618
0,A small group of people with their camels are resting outside of a small village.,A small group of merchants are talking about their trading camels.,5620
0,A motorcyclist drives up the side of a green mountain while another bike remains stationary.,"A Man on a Motorcycle drives up a Mountain, while his friend has problems with his Bike.",5627
1,A man walking down the street.,The man is walking.,5630
1,A man in a uniform with glasses is playing a french horn.,A musician performing.,5637
1,Man sitting in a chair hold a cup.,A cup in the hand of a man.,5638
0,A group of black boys hold different colored balloon animals.,A group of kids play video games in the living room.,5641
0,A boy stands beside a railing at a go kart track.,The boy is going to ride a go kart.,5652
0,"A toddler has her eyes shut, looking as if she is thinking about something.","A toddler has her eyes shut, looking as if she is thinking about unicorns.",5661
1,The girl is feeding the bird with surprise.,The girl is in awe of feeding the bird.,5662
0,fully clothed adults splash each other as they play in water.,The adults are naked.,5672
1,A kid on the beach buried himself in sand with only his head exposed.,A kid buried his body in sand on the beach.,5681
1,women using a microscope.,women are using microscopes,5691
0,A performer interacting with the crowd.,The zombie appreciates the applause.,5696
1,Two dogs are running in a grassy field.,There are dogs outside.,5703
0,Man with a striped backpack roller-skating down a busy avenue with other roller-skaters.,the candle smells lovely,5713
0,Two men waiting outside the door on a snowy night.,Two men wearing hats and gloves,5718
1,A man pulls white bandages off the face of a man sitting in a chair.,A man pulls white bandages off the face of another man.,5719
0,A group of fishermen holding a net looking at a small batch of caught fish.,Some males are looking at silver.,5726
1,A young man standing in front of a red freight car holding a camera and taking a photo.,The man is younger than 90 years old.,5727
0,A woman is a little scared because a bird landed on her shoulder while she was in the warehouse.,The woman is at the park with her children.,5736
1,A woman in a black swimming suit is holding onto the edge of a in ground pool.,A woman in a swimming suit is holding onto the edge of a in ground pool.,5763
0,A young Asian girl walking forward.,The young hispanic girl walks backward.,5781
0,A group of people or students on vacation walking alone the grounds of older buildings.,The people are in the hotel room.,5795
1,A man is on stage and blowing a Kazoo into a microphone.,The Kazoo sound is amplified through the microphone.,5801
0,A naked child stands facing two wet objects that are lying in a small pool of liquid and green substances.,The child is asian.,5802
0,A man in a white and blue striped shirt walks in the sand.,The man is sitting by the road.,5819
1,"At a men's basketball game, number 55, in white and yellow, tries desperately to prevent number ten, in black and gray, from making a shot while the rest of the players watch frozen on the court.",A person is trying to play defense in basketball.,5837
0,"A little boy and adult woman are playing ""store clerk"" with a toy cash register and basket of food.",The woman and child are sleeping.,5839
1,Two women are jogging down a sidewalk past a cafe with yellow doors.,There are people by a place of business.,5846
0,A young child has a popsicle stick in his mouth.,A boy is not eating anything.,5851
1,A person walks on an empty sidewalk wearing a heavy coat.,Someone wearing a coat walks alone on the sidewalk.,5874
0,"two girls wearing gray sweat jackets picking on the side of a busy road, one of the girls is picking up something off the ground while the other looks on.",Two girls wearing gray sweat jackets with hoods are picking on side of a busy road.,5896
1,A lady wearing a green shirt with long hair is doing a purple manicure.,Someone is having their nails painted.,5908
1,A man in striped socks and a brown and white jumper is using some kind of object I ca n't identify properly.,A person is doing something with a mystery object and is wearing striped socks at the time.,5918
0,A blond woman is looking at some lights.,The woman is eating a sandwich.,5930
0,A young boy is buckled into a car seat making a silly face.,A young boy makes a silly face on the way to his grandparents house.,5966
0,A man and women shake hands as a bride holding a flower bouquet looks on.,the people are running through fire,5985
0,Four girls are playing volleyball on a sandy beach near ocean.,The group is practicing for a volleyball game.,5995
0,A woman with a hammer watches as a man levels a picture of a tree being hung on the wall.,A woman takes a painting off of a wall.,6001
0,A naked man lies on the rocks near the water trapped in a net.,The man is swimming with his swim trunks on.,6004
1,A female child with a towel next to a sink.,Girls sits by sink with towel.,6007
1,An elderly gentleman is delivering a talk to an audience.,A man is speaking to an audience.,6011
0,"A red sign reading ""ARRIVO"" is hanging above a street.",The sign is orange.,6015
1,Blond-hair woman speaks to man in red scarf.,The woman has blonde hair.,6021
1,"Before onlookers in a park, a man in a black shirt and rollerblades slides backward down a railing.",A man is rollerblading in the park,6029
1,A guy working with wood and tying it together.,A man is holding a stick in his hand.,6034
0,An older gentleman in overalls standing next to his two hitched horses.,An old lady in a dress standing next to her sheep.,6036
1,A man in a black shirt is holding a child wearing sunglasses.,A man is holding a child and wearing sunglasses.,6037
1,A couple in a parking lot.,A couple is walking together.,6056
1,A group of adults riding exercise bikes in a room with a long mirror.,A group of adults working out.,6064
1,A lady in a pink coat walking with a small pink umbrella in her hand.,A woman is walking.,6066
1,Evening skyline of a city.,A city at dusk.,6091
0,A large crowd of people are sitting watching a dog jump high up to catch a Frisbee with a man standing under the dog looking up at it.,The crowd is small,6102
1,A man and woman dressed up dance together outdoors.,people dance,6103
1,A girl is doing a handstand on a blue balance beam with her legs spread apart and a boardwalk in the distance.,A girl is balancing herself.,6118
1,The man is sitting on the bench sleeping.,The man is sleeping.,6167
1,The dog begs for some food at a local restaurant.,A dog in a restaurant.,6172
1,A bride and groom stand in front of a brick building with others.,A married couple are outside,6176
1,Triangular blue and red flags flutter in the wind.,outdoor flags can be seen,6177
0,A very busy walkway with a man directing.,a man is at his job,6180
0,A man and a woman riding on an escalator making eye contact.,Two people play leap frog in a field,6182
0,"A man is running on a bridge, while a dog is standing between two men on the bridge as well.",a man is being chased by a dog,6185
0,The black dog has a toy in its mouth and a person stands nearby.,The cat is playing with a toy.,6187
0,A man is trying to climb up a tall building with a rope.,A man is riding a horse through town.,6188
0,"A stand full of people watch as the ref attempts to follow two players, the player to the left is number 12 and plays for a Canadian team which sport white colors, the other player #3 and wears lime green and light blue.",The players play baseball.,6213
1,A group of people dancing with hands in the air.,There is a group of people dancing with hands in the air.,6216
1,Two dentists are working on a girl's teeth.,The girls is at the dentist's office.,6218
1,A white dog with a black collar runs in the snow.,the snow is white,6232
1,A lady with brown hair in a pink shirt sleeping in a car.,There is a lady in a car.,6235
0,Someone wearing a large hat is sitting on colorful blankets working a loom with a pair of men's dress shoes in front of him.,A craftsman is making products to sell.,6237
1,A man in a white t-shirt playing with a yo-yo.,A man in a t-shirt playing with a yo-yo.,6241
1,Security workers standing on a walkway at night with light sticks.,Workers standing.,6242
1,A girl in a blue Hollister shirt walking down the street with two Forever 21 bags.,The girl is carrying shopping bags.,6245
1,A woman in a white top and jeans promoting for CYFD by the street.,A woman promotes something.,6246
0,Children playing on a playground sliding down a slide.,Children playing on slide in school,6250
0,A goalie blocks the puck in a field hockey game.,A man jogs down the street.,6253
0,Bicyclists are standing at an intersection.,Bicyclists relax at the finish line after their race.,6265
1,People are taking pictures.,Pictures being taken.,6273
0,Two boys are helping clean up leaves at the side of the road.,They are getting read for someone important to arrive.,6282
1,A man wearing a yellow vest and gray fisherman's cap is sitting in a red chair along with another similarly dressed man in a red chair next to him.,Two men sit in chairs with hats on.,6310
0,A man with headphones on is looking at a computer screen while sitting at a table.,A man is standing.,6324
1,A bull rider wearing a helmet at a rodeo while riding a bull,a rider in a helmet,6356
1,A girl on a city street is looking at a guitar player.,A female in an urban area watches a person with a musical instrument.,6388
1,"Three boys, dressed in blue and orange, are smiling and using hand signals.",Three boys are dressed in blue and orange are happy.,6407
1,A young girl in a pink jacket and pink converse kicks a pile of autumn leaves.,A child playing in a pile of leaves wears pink.,6410
0,Two brown dogs are playing with a red ball.,There are three dogs playing with a red ball.,6432
1,People shopping as well as a man in the background who appears to be a business owner of the fruit stand.,people are shopping,6437
1,two teenage girls take turns helping each other on the swings in the park.,The girls are at the park.,6448
1,Three people wearing blue working in an operating room.,People work in a room.,6460
0,Musicians entertaining in a city square.,The city square is attracting people because of musicians.,6490
1,"A football player runs with the ball, chased by members of the opposing team",The teams are playing a game.,6509
1,Three women wearing business clothing standing in front of a window.,Three women stand outside.,6514
0,A woman with a large silver bag stands at a food counter.,A woman is calling her friend.,6517
1,2 men getting ready to cross the street under the 25% off sign.,two men start to walk across the street,6521
1,The Burro handler in taking the burros back to their stall for dinner and a rest.,The burros are being led back to their home.,6540
1,Two people are competing in a martial arts match.,People are fighting in a competition.,6557
1,Two clowns speak into a microphone.,Two clowns talking.,6567
0,"A small jockey jogs along side of the horse track with his horse through the green grass, as a photo is taken next to the Sparkasse sign in a 2012 horse event.",the jockey is a woman,6573
1,An African-American man crawls down an asphalt street in a running uniform.,A man crawls down a street.,6594
1,The double sink is freshly polished chrome.,The sinks have a shiny faucets.,6598
0,A flag is carried.,A marine carries a folded American Flag and hands it to a grieving widow,6599
1,A young boy in a black jacket is running towards a woman with outstretched arms.,A young boy is running towards a woman with outstretched arms.,6613
1,A group of musicians are playing music.,The musicians are playing music.,6634
1,A beagle walks down a grassy hill.,A beagle is walking on an incline.,6653
1,Two men in black running in a race.,Two men are running together,6675
1,"People can be seen walking down a quaint city street, past colorful buildings and cafe customers sitting under parasols, with no cars in sight.",Some people are outside.,6687
0,Man approaching woman wearing red polka dot shirt.,A man is going to ask a question,6704
0,A man in an orange shirt is holding a ladder.,A man is holding the ladder for his friends.,6729
0,A woman in shorts walks down a cobblestone street surrounded by colorful scenery.,A man rides a motorcycle on a dirt path.,6732
1,A group of females standing in the kitchen.,Women are gathering.,6738
1,"Two men in pink jerseys, two men in white jerseys, and one man in a black jersey and black helmet, are playing field hockey.","There are two men in pink jerseys, two men in white jerseys, and one man in a black jersey.",6743
0,A football coach and his team on the sidelines.,The football team returns to the field after halftime.,6744
1,An older man holding a can of coca-cola makes a face as a boy stands by looking at the contents of a street cart.,The man holding the drink made a face at the boy.,6758
0,Two men in black suits are sitting on white object in the middle of a road.,wolf looks at dog,6761
1,A kid gets prepared to hit a volleyball.,The children are bracing.,6772
1,A person on a dirt bike doing a trick over a hill.,A person is riding a bike.,6797
1,Two men are standing: one has body modifications and the other is wearing a hat.,A man has some piercings.,6819
0,A father showing his son something on paper.,The father and son are drawing a picture.,6822
1,A little girl in a white shirt has been playing with paint and covered herself and her room.,A little girl in a white shirt playing with paint.,6827
0,A man rides his bicycle on a wet road.,There are people's standing on the road,6834
0,The back of two women looking at something which ca n't be seen but the reflection of one of the women can be seen in the mirror on the table.,Two women in bright lipstick are looking into the camera and waving.,6835
0,Three elderly men play a board game on a green board with beige pieces.,the dog ate mice,6838
1,An older woman with a kerchief and a cane stands in a slushy cobblestone street.,A lady is standing outside on the road.,6844
0,Three people wearing colorful costumes and masks sitting between two stone statues.,Kids are running around the street.,6854
0,A woman in a black dress jumps on the grass.,A woman in jeans jumping on the grass,6862
1,Two trumpet players play in the city,Two People are playing the trumpet.,6874
0,A young lady takes time to think on a public bench.,The young lady is inside,6895
0,A man in a cowboy hat sits on bleachers near the water and plays guitar.,"A cowboy in a hat sits on the bleachers near the lake and performs ""Carmen"" on his acoustic guitar.",6905
1,two boys on a balance beam holding a rope,Boys having fun on obstacle course.,6910
0,"A woman in red is standing in the background, watching a golden dog race through a field of tall grass.",A woman is watching a dog race betting on who will win.,6915
