label,sentence1,sentence2,sample_index
1,A man in a cowboy hat walking with to other men in cowboy hats behind him.,A man in a hat walking with to other men in cowboy hats behind him.,2506
0,A dog runs through the tall grass.,A dog runs in the grass for the last time.,2507
1,This man in the kayak is think this kayak is way too small for him.,A man is in a kayak.,2508
1,A man wearing a black sleeveless shirt doing construction work.,Man in black sleeveless shirt is doing construction work,2513
0,A group of men who have bicycles are chatting.,A group of men cycling on the moon.,2517
0,"A woman in a white dress is posing in a kitchen, next to a counter full of dishes of food.",The child is driving the car.,2518
0,Two girls stand in a shower stall.,The two girls are drinking at a pub.,2519
0,A man in a gold dashiki sits while another man inspects his shoe.,Two men chat while eating breakfast.,2521
0,A man using a metal detector walking on the beach as people are in the water and on the beach.,A man is using a violin.,2523
0,This is a young boy looking to be jumping on the trampoline in a very beautiful neighborhood.,A young boy enjoys the new trampoline he just got for his birthday.,2528
1,Person with a blue bag walking down an alley.,person with a bag walking down an alley,2534
1,Two women in white hats standing beneath a green sign.,People are standing underneath the sign.,2536
1,Three scouts are on top of a cliff overlooking the ocean.,The scouts are near the ocean.,2541
1,A guy is jumping and grabbing his foot with a house in the background.,A person jumping.,2542
0,A child with a red backpack following an adult on a hike through the woods.,The kid is the adult's son,2544
0,A bride stands on the curb looking down the road.,the bride is waiting for her ride to the church,2550
0,"A couple, both in pink, dancing together for a competition.",The couple is dancing the flamenco.,2555
1,A man in a green shirt is smoking.,A person is smoking.,2562
1,Two dogs are laying in the snow with their mouths open.,There are dogs outside.,2563
0,"A man in a chef's uniform holding a large skillet over a stove, with fire coming out of the skillet.",The female chef is making a salad.,2568
1,A group of people have gathered in a grassy field on a sunny day.,Some people are in a field,2570
1,A boy and a girl wearing blue are standing on a sidewalk facing opposite directions.,There are two people standing on a sidewalk.,2571
1,Several young people celebrate by clapping and cheering.,People clapping and cheering in celebration.,2572
0,Two Asian men smile at the camera.,The tourists are smiling with the Statue of Liberty behind them.,2577
0,A dog is looking at a white swan swimming in a lake.,A dog is looking at a cat.,2578
1,A group of children sitting down and holding basketballs on their laps.,The kids were holding basketballs on their laps.,2585
0,Two kids play hockey on a pond.,Two kids are playing soccer on the pond.,2586
0,A man balancing on one hand on a mat.,Nobody is balancing,2587
1,Two men in black outfits have backpacks.,The two men have backpacks.,2588
0,A small group of soccer players are on a soccer field standing around while a player is looked at for injuries.,Soccer players are waiting to resume a game they are playing in the World Cup.,2591
0,One white boy and one black boy stand with arms around each other.,They are friends,2593
0,A street performer wearing all black is playing her violin.,A girl is swimming.,2594
0,Four men dressed in bondage gear are on a float in a gay pride parade.,The men are bisexual.,2596
1,An elderly man and women walk together past a jewelery store on the sidewalk.,An elderly man and woman walk together on the sidewalk.,2597
1,Couples dancing in the street.,Some couples are dancing in the street.,2598
0,A person is shoveling snow.,Look for the man with the red shovel.,2605
0,a lone man casting a fishing line into the water at sunset.,A man trying to catch fish to feed his starving family.,2612
0,Three men are looking at a sign on a cross in a canyon.,The cover to the hit movie Star Wars.,2615
0,Rider riding horse as it jumps over a fence.,the horse serves lunch to his rider.,2626
0,A child holding a helium filled balloon is standing in front of what appears to be a construction site.,A child just left a birthday party.,2628
0,A boy and a man are sitting near a fire.,A father and son are roasting marshmallows next to a campfire.,2632
0,A man with a tan hat and jacket is fishing in green waters.,A man is grilling fish for dinner.,2633
1,A mountain biker is riding along a heavy dirt trail in a wooded area.,A mountain biker is riding outdoors.,2635
0,woman tennis player in a green and red dress balancing a ball on the racket.,the woman is a basketball player,2638
0,a man fishes in the ocean.,A man is flyfishing in the river.,2639
1,"A man with gray hair and a black mustache is wearing a tan button-down short-sleeved shirt, blue capri pants, and sandals while standing on the sidewalk.",A man is standing outside.,2649
1,The man with sunglasses and a striped shirt is walking down the street with three cases of beer.,There is a man in sunglasses.,2650
1,"A young girl in a long pink floral dress and matching headscarf is walking outside and carrying two large, filled, white cloth bags, one in each hand.",a girl has bags,2658
0,"A person dressed in a blue coat is standing in on a busy sidewalk, studying painting of a street scene.","A person is naked, sleeping in their bed.",2665
0,A woman in park with a more bag.,A woman is in a park with a big blue box.,2670
1,"A young boy holding a toy stands on a stool in the shower, looking at the camera.",A boy holds a toy stand.,2671
0,An emergency worker is looking out the window of a moving vehicle.,An emergency worker is sleeping in the vehicle.,2677
1,"A woman in a black dress is surrounded by four men, all holding sheets of paper.",A woman is wearing a dress.,2681
0,A woman is leaping into the water at a beach.,The woman leaps into the sand pit.,2687
0,A group of four young people are sitting with their backs to the camera looking out over a body of water.,A group of teenagers reminisce on the fun summer they had.,2695
1,A red rally jeep parked in the street.,A rally jeep is parked outside on the street.,2698
1,A black dog splashes through the water.,A dog is in water.,2703
0,A football player is attempting to tackle a player on the opposing team who is running with the ball.,Two football players are playing in the Super Bowl.,2705
1,Three people are on a city sidewalk- an Asian couple and a woman with red dye in her hair- all wearing sunglasses.,Three people with sunglasses on a sidewalk,2706
1,"A man wearing dirt bike clothes, with a logo in closeup.",The man is wearing clothes with a logo.,2707
1,Women standing outside to use the potty.,Women are standing outdoors.,2708
0,A boy taking aim at a target on a bale of hay with his bow and arrow.,Boy aiming at soda can with air rifle.,2715
1,A young boy wearing blue is standing next to a large red ball in a field.,A boy in blue stands in a field.,2720
0,People eating outside at an eatery.,People are surfing in the ocean,2724
1,A black man in a white cap and tank top lean over a wooden work area with an engraving tool in his hand among other tools.,man leaning over work area,2728
0,"A man is walking down the beach using a metal detector, on a bright sunny day.",A man looks for gold on the beach.,2730
0,A woman in purple is sampling some food from a table.,Nobody is sampling,2731
0,A young man with brown hair playing a guitar.,The man is playing chess with a gold pen.,2732
0,"A couple are kissing, as people wait on the street, near a purple glowing building in the background.",A couple of wolves are fighting a badger.,2734
0,Man walking with red skateboard.,the mans skateboard is very expensive,2739
0,A man on a bicycle rides up the side of a tree.,A man on a skateboard.,2743
1,An older couple looking at a red motorcycle.,The couple looks at the motorcycle.,2744
1,Children participating in a sack race outdoors with many other children observing close by.,The children are outside.,2746
1,Two men are on a beach bending down with one foot and one arm in the air at the same time.,Two men on a beach,2747
0,Musical band in red light getting ready to perform.,The band is tuning their instruments at the bar.,2748
1,A small girl slides down a spiral slide at the playground.,There is a girl outside.,2751
0,A man in a nun costume has a cigarette in his mouth.,A man never held a cigarette in his mouth.,2753
1,A group of people standing by a tree.,There are people outside.,2756
1,A number of men ride elephants through a muddy river.,Men are riding on animals.,2757
1,A group of people riding camels in a desert-like area with some brush and trees.,a group of people are riding camels,2758
0,A girl in a bright outfit is playing in the leaves.,A girl dressed in all black is sitting in a pile of leaves.,2770
0,A group of young people dressed in red are attending an event at night.,People dressed in black and gold are at the football game.,2776
1,A band performs at a concert.,At the concert there is a band performing.,2780
1,"Two young Asian children, coloring on a wall.",Two kids are coloring.,2787
1,a young child looks at the camera from within a building.,The child is looking at a camera.,2791
0,Two men on the beach attempting to throw pillows into targeted holes.,Two friends are having fun on the beach.,2794
0,Men are working on scaffolding outside of a building while other men watch.,"The men are relaxing on a bench, waiting for the scaffolding to be fixed.",2798
1,These men are smoking outside a gray building.,Men smoking outside of a building.,2803
0,A woman wearing glasses and tan pants leans against a table while there is a large picture on an overhead screen of a word document.,A woman was teaching a class.,2804
1,A young man and woman hug while wearing wigs.,Two people are hugging.,2809
0,A woman holding a baby up and making a funny face,the baby is stabbing the woman with a pen,2813
1,"A man is walking down the beach using a metal detector, on a bright sunny day.",There's a person with a metal detector outdoors,2814
0,"A group of people, scattered along a beach, relaxing.",a bunch of people playing baseball in a volcano,2816
1,a man in a black jacket talking into a microphone.,A man is speaking into a microphone.,2819
0,A man lying down with a maroon cloth over his eyes and someone standing over him wearing flip-flops.,The man is sick.,2821
1,Kids and adults alike are gathered outside near a fountain.,There are people outside.,2823
0,A girl holding a Chinese flag covers her mouth in Tiananmen Square.,The girl is coloring in her coloring book on the picnic table next to the park.,2824
1,A group of women dance on a wooden floor.,The women are dancing.,2826
1,"A man wearing a gray jacket, black shirt, and gray pants is standing by a grill on a deck on a cloudy evening.",A man is outside.,2827
1,People in hats are outside.,People wearing hats outdoors.,2837
1,Two young women in dresses are playing with hula hoops.,Two women using hula hoops,2839
0,"Some sort of outdoor event with a clown wearing a name tag that says ""Toodles"".",A clown sleeping on his couch passed out from the busy weekend.,2842
0,A group of people sitting at a table.,People are at a business meeting.,2846
1,a two-seated green sports car with the number 63 on its passenger side door on a driving track.,A car is on a track.,2852
0,A man in protective headgear and clothing sits on his branded motorcycle with snow kicked up behind him.,The man is sitting because he is tired.,2854
0,A woman shaving a black and white dog.,A woman is shaving a cat.,2856
1,A man and woman behind a vegetable stand on a city street with parked vehicles and storefronts in the background.,a man and a woman are in the street with vegetable stand,2864
1,"A man with a black, white and red motorcycle jacket and jeans walks next to a man with a black jacket and jeans.",a man in a jacket,2865
0,A child stands in front of an incoming wave as the sun sets.,A child swims in the rain.,2873
1,"A group of people in uniform rehearse a dance routine, while other groups are visible in the background.",People are dancing.,2874
1,Several man in black tops play the guitar.,People are playing music.,2878
0,A couple walking down a city street holding hands.,The couple are engaged to be married.,2883
1,Young red-haired man is playing an electric guitar.,A young man plays a guitar.,2884
1,A boy is balancing a plate of pastries on his head while another boy sits next to him on a rail.,A boy is balancing a plate.,2889
1,Women in bike helmets take break from long ride.,A human taking a break.,2890
0,"A man, which is in his kitchen, beats a batter inside a bowl beside empty pans and a spatula.",A husband is baking a birthday cake for his wife,2891
0,A young white male is sweeping a porch with a large broom.,A young boy wearing a blue shirt anf jeans is sweeping a porch,2896
1,"Male teenager wearing red shirt, black and white shorts and white bandanna sitting on black railing.",Someone is wearing a red shirt.,2898
0,Confused person standing in the middle of the trolley tracks trying to figure out the signs.,the band stayed home to play poker,2907
1,Two people can be seen running on paths with trees between them.,people are running,2908
1,A man wrapped in a towel is sitting in the sauna.,a man in a sauna,2911
0,A woman and a little girl are preparing food.,The two people are making dinner.,2917
1,equestrian competing in a competition,Horses are competing.,2919
0,A busy outdoor kiosk to sell items.,An outdoor kiosk has no customers.,2924
0,A man is on a golf course playing golf.,The man is playing golf with his best friend.,2927
1,Two children in red coats and hats looking at a red train in the winter time.,Two kids wearing red coats and hats.,2929
1,A man is cleaning his boat in the driveway.,A man clean a boat.,2930
1,Children running through fountains of water in the midst of crowd.,There are people by the water.,2940
1,Two women donning hats adorned with flowers pose for a picture.,Two women pose for a picture.,2942
1,Two woman sitting in a doorway on a city street.,Two women outside.,2945
1,A man sits outdoors comfortably with his arms around a pale bear.,Man sits outdoors comfortably with arms around pale bear.,2947
0,a small dog sits under a bench.,A black puppy dog sits outside,2949
0,A black dog runs on the beach.,The dog is sleeping under a bench.,2951
0,Two men wearing blue jackets are seated next to one another.,The two men in the blue jackets are brothers.,2957
1,"A person in a plain shirt, jeans, a hard hat and yellow gloves puts some sticks onto the back of a yellow machine.",a person puts sticks on a machine,2965
1,Three people wearing colorful costumes and masks sitting between two stone statues.,Three people with costumes and masks sit between stone statues.,2968
1,Girl standing by a grassy knoll with a sign indicating location.,The girl is outside.,2970
0,A man is poling in a canoe in a tropical location.,A man in a black hat is in a canoe.,2975
0,Person standing upon a log in the forest.,The man is riding his motorcycle through the woods.,2978
0,A small boy rides on a playground toy while pointing to a slide.,A small boy has a birthday party at a playground,2987
0,"A ""rock star"" performing a concert in front of a live audience.",They are running for public office.,2989
1,"Three young, blond girls wearing brightly colored clothes are having fun outdoors under a rainbow colored umbrella.",Three girls have fun under umbrellas.,2993
1,A woman with blond-hair in a fuchsia top is signing a poster.,There is a woman with a poster.,2994
1,Two children talk at a skateboard park while a young man does a jump on a blue designed skateboard.,There are children at the park.,2998
0,A skateboarder is doing a trick on the pavement.,A skateboarder is eating with a few friends while at a cafe,3007
1,A woman is talking to a man in a white shirt and bandanna.,A woman is talking.,3019
1,A man and a woman speaking into a microphone are on a stage.,Two people on a stage.,3027
0,A woman in a red costume to the left of a man and woman standing together.,Three men are sitting together discussing the weekend.,3028
0,The woman sings into the microphone while the two men accompany her on a keyboard and guitar.,The woman is part of a famous band,3032
0,A man jumping onto a platform.,A man jumps on stage to meet his favorite band.,3034
1,Cyclist number forty-eight treks through the mud.,A cyclist treks outdoors.,3036
1,Guy in jeans and black jacket walking along grass and trees with the city in the background.,The guy walked along the grass.,3040
1,Two boys are running in a metal barrel.,Two boys are running.,3045
0,"Two men dressed in winter coats are standing outside in the snow in a picnic shelter, getting ready to eat.",two men throw snowballs at each other on a sunny beach in the middle of summer,3053
1,A man on inline skates does a trick on a cracked concrete ramp.,A man is skating.,3054
1,A man wearing a cowboy hat and a blue striped shirt sticks out his tongue as he is on his cellphone.,A man is on his cellphone.,3055
1,People walk down the busy sidewalk.,People are walking.,3056
0,A man and a woman posing.,The man is the woman's husband.,3058
1,People crossing at a stoplight in front of a big building.,People crossing at a stoplight.,3059
0,"Five men are riding in mini-race cars, wearing helmets and racing uniforms in a variety of colors.",The men are in the last lap of a car race,3060
0,A woman chats on the phone while finishing pumping gas.,She is talking to her mother.,3063
1,Two people stand in an arid area.,People standing together in an area.,3064
1,A person is suspended by cables from a high tower made of metal scaffolding.,A person is dangling from a high tower.,3066
0,There are some construction workers putting up a wall.,There are some construction workers putting up a wall in the new country club building.,3067
0,A man with glasses is playing an electric guitar.,There is a girl that is playing the flute.,3074
1,A lady with a short and red-hair yelling at a person.,A lady yelling at someone else.,3075
1,A body builder wearing a Nike shirt throws a heavy object.,A person throwing a heavy object.,3077
1,Little boy dressed in blue wearing cleats.,A child is wearing cleats.,3078
0,A basketball player in white is trying to defend against the player in black who is dribbling the ball.,The basketball game will determine who wins the competition.,3086
0,"A man with a beard, a girl with a pink mohawk, and a nondescript female are sitting in front of laptops in an office.",The reception desk at Google.,3087
1,A group of people gathering around picnic tables in a park lined with trees.,The people are outside in a picnic area.,3094
0,A woman in black tights is holding a fiddle.,A woman is playing the piano.,3096
0,Three women standing near a busy intersection.,the women are hookers,3098
1,An old man playing the violin while sitting down.,An old man is playing and instrument.,3100
1,a man surfing in the ocean on a sunny day.,A person surfing in the ocean on a sunny day.,3101
1,A plane is taxiing next to some water,A plane is next to water.,3104
0,A man using a tripod is taking a photo of another man.,A sad man using a tripod is taking a photo of another man.,3106
1,A dog sits still while looking at large rocks.,A dog is looking at something.,3109
1,A group of young people sit on the ground and look at the camera.,A group of people sit on the ground and look at a camera.,3111
0,Man wearing a red had as part of a uniform behind a glass case full of meat.,the man is unemployed sitting on a beanbag chari,3112
1,A young man and woman grill meat outdoors.,A man and a woman are grilling meat.,3117
0,A rock band is performing a set on stage.,The band Rush playing their favorite song for an audience.,3123
0,A topless woman with her face painted is covered in mud.,A sad woman with her face painted is covered in mud.,3129
1,The man in the black leather jacket is jousting from his bicycle.,A man is on a bicycle.,3130
1,Children playing in water.,Children are in water.,3131
1,"Football players on a field, one player is being tackled by the other.",People are playing sports.,3132
0,A man hammering a nail on a piece of wood in bare feet.,A man is hammering a nail on his new deck barefoot.,3133
0,A baby crawls at a playground., A baby crawls to his mother at a playground.,3134
0,A old couple is playing musical instrument on a street corner.,They are performing for money.,3146
0,A woman stretches outside of a building called Vira Virou.,The woman is swimming.,3150
0,"Two woman, one of which is cleaning her knife, are talking in the kitchen.",Women are at a casino.,3153
1,"Three men stand on the deck of a blue painted ship, two wearing hard hats and one in scuba diving gear.",There is a ship with people on its deck.,3154
0,Man in red shoes and red and white print shorts posing in front of rocks by water.,A guy is posing so his friend can take a photo.,3155
0,A young girl pets a brown doe in the sunshine.,A sad girl pets a brown doe in the sunshine.,3157
1,A man wearing a black coat walking past a fence.,A person in a black coat is walking.,3165
1,Two men are out for a stroll with their two young children.,Two men and two children walk outside.,3167
1,Two people ride a motorcycle on a city street in front of a cafe with outdoor seats.,The people are riding.,3170
1,A heavyset woman in a red shirt and black shoulder straps balances a blue container filled with goods on top of her head.,A woman balances a container of goods.,3171
0,a shoe shiner waits for customers.,A shoe shiner is closing his business for the day.,3176
0,A young man in uniform is standing with his back to a museum case that has a classical bust on the top shelf.,A young man is dancing with his girlfriend.,3182
0,A man serves up food at a table that seats an elderly woman.,A man serves a tennis ball to an elderly woman.,3190
1,"Woman wearing USA colors, holding a USA Flag, riding a horse draped in the USA Flag in an arena.","Woman wearing USA colors, riding a horse draped in the USA Flag in an arena.",3191
0,An elderly man is buying food at an Asian market.,A man is buying food to make for supper.,3193
1,A street performer is playing an odd instrument that's a mix of a saxophone and some other kind of horn.,A street performer is playing musical instruments.,3195
0,A group of friends around a fire protected with a metallic mesh.,smokey the bear set the fire,3200
0,"Man in boat wearing athletic shorts, a backwards baseball cap and sunglasses unhooks a fish he has caught while fishing.",The man must catch more fish if his family is to eat a good supper tonight,3201
0,Two soldiers at an event center are watching a woman in a red shirt do push ups while another soldier leans over here.,The woman is alone in her bathtub at her house.,3207
0,"A young blond girl is sitting in a wooden chair backwards, looking into the distance.","A girl sits backwards on a chair, waiting for her friend.",3208
1,A motorcyclist is sporting a very colorful helmet.,A person is wearing a colorful helmet.,3210
0,Several people are playing twister at some type of event.,Some young people are playing a game at a church event.,3214
1,"People walking in a park with green grass, trees and red flowers.",Some people are outside.,3217
1,a lone person jumping through the air from one snowy mountain to another.,A person jumps in the air.,3220
0,"A girl in a white shirt, blue shorts, and yellow socks kicks a pink soccer ball.",The girl is practicing so she can play for the new American soccer team when she is big.,3221
1,A rottweiler stands in front of a person in blue pants.,Someone wearing blue pants is near a rottweiler,3222
1,A woman in a pink scarf walking down the street.,A woman is walking outside.,3223
0,A man taking a break from fishing.,The man is tired from the sun.,3227
0,An Asian man and woman smile while the man points to something to the right of the picture.,The man and woman are wind sailing in the Bermuda.,3228
1,A young boy wearing green goggles and blue pants skiing.,A boy is skiing.,3231
0,Two people float through the air on a red and white glider.,Two people on a glider are racing to make a personal best time.,3232
1,Three large black dogs are playing on the shore near the ocean.,Some dogs are outside.,3238
0,Various people crossing the street by a liquor store and Thai House.,Various people are getting ready for a party as they leave the liquor store,3242
0,A man with black hair stares to his right.,A man wearing black watches his cat play with a toy.,3247
0,A woman is mountain climbing with a light blue shirt on.,A woman sits indoors watching a television program about hiking.,3259
0,"A young pale woman's face with short blond-hair, and electric blue eyes, with a cherry coming out of each of her nostrils.",A woman is taking a dare by putting cherries in her nose.,3264
0,A girl in green walks down a city street.,The girl is sitting on the beach.,3265
1,Three people on a patio one with a gun.,"Three people are outside, one has a gun",3271
0,A person on a bike doing a wheelie on a rock.,A person kicks a soccer ball.,3272
0,A group of children pose for a picture taken at the dining room table as they sit down for supper.,An old man plays with his dog.,3275
1,Two people riding their motorbikes against one another on a track., Two people riding their motorbikes on a track.,3279
1,"There is a woman and man wearing orange shirts, playing instruments with sheet paper in front of them.",There is people playing instruments.,3280
1,Musical instruments being played while others are playing a game.,People play instruments.,3281
1,A male soccer player running on the field.,A soccer player is running.,3286
1,People in wetsuits jump into the water from a concrete dock.,People jump into water.,3294
0,Three women work together at a table scattered with bottles and bowls.,Women working through the night with cereal and beer.,3296
0,Several different colored dogs running in a snowy field,the cats slept on the bed,3297
0,A group of people relaxing in a park.,A group of people are having dinner together in a fancy restaurant.,3299
1,"A band with three members, guitarist, bassist and drummer, is playing a concert outside.",The band is playing music.,3300
0,Two barefoot people are carrying pots on their backs and standing by the side of a road.,the people are flying a plane,3305
0,Many people walk along a crowded street.,A lot of people are sitting in a restaurant.,3307
0,A man wearing a yellow safety vest watches other workers on machinery.,The man is a basketball coach.,3310
0,"Two men in black outfits are carrying trays of food, with a third man in the background.",two men are carrying their drunk friend to his car,3312
0,A black dog with a purple collar running.,The dog is chasing a ball.,3320
1,A bmx rider does a trick against a graffiti covered wall.,A bike rider is outside doing tricks.,3321
1,Man walking along side of a black iron fence.,A man walks near a fence.,3324
1,A young man dressed in a red polo shirt and khaki pants squats on the ground near a pole.,There is a young man squatting near that pole.,3325
0,"Three boys are posing for a picture, one of them making a silly face.",Boys pose as their father takes a snapshot.,3326
1,A child on a fake horse ride.,A child is riding on a fake horse.,3330
0,The girl wearing the pink and white shirt and shorts is jumping in the sand.,The girl is inside the ballroom.,3333
0,A young boy jumps off a rock in the forest,The boy is walking into the drug store.,3334
1,Two children scavenging on the shore adjacent to boats.,Two kids are on a shore.,3335
1,A woman in a yellow and white dress is walking with a yellow umbrella.,The woman is walking with an umbrella outside.,3341
0,A bartender with a white shirt is pouring a glass of orange liquor.,A bartender is running down the street.,3344
0,The brown dog is jumping into the crystal-clear pool.,The dog is asleep on the couch.,3348
1,Three young girls performing a interpretative dance with brightly colored cloths.,The performers were dancing.,3349
1,Several people wait for a train.,There are several people.,3352
1,The orange cat stands next to its owner in the pink flip-flops.,A cat near a person.,3354
0,A man in a bright green shirt and sunglasses is riding a bicycle through the streets whilst drinking a latte.,He bought the latte from starbucks.,3360
0,This man is asleep on a bench.,A homeless man is taking a nap on a bench.,3363
1,Person in yellow jacket snowboarding.,There is a person snowboarding.,3366
0,A man in green on a green bike is in the air after jumping off a ramp.,A woman is sleeping on her bike.,3378
1,People in clusters of twos and threes stand around an outdoor fountain.,People are standing around a fountain.,3380
1,Two children run and play in the grass.,Two kids are outdoors.,3381
0,A young man jumping off of a dock in front of a suburban American home.,The man is crazy,3382
1,a man wearing a yellow shirt standing in the middle of a bunch of garbage and a graffitied wall.,A man standing by graffiti.,3389
1,A little boy with black curly hair sitting in a blue chair that is on the sidewalk.,A boy is sitting outside.,3391
1,A woman trying to create an ice scripture.,A woman creating  something,3392
0,A man in a green jacket is smiling.,A man in a tank top is yelling curses.,3398
1,Many people are walking across a street in a large city.,There are people crossing a street.,3402
0,A kid with blond-hair is playing in balls and reaching up to grab someone's hand.,A child is not having fun in a ball pit.,3403
1,Two individuals move about a field as an airplane flies in the background.,There are two people in a field.,3407
1,"A skateboarder on a ramp, doing a trick.",A skateboarder does a trick.,3409
0,Street vendors talk to each other while others walk by.,The vendors were closing shop.,3411
1,Two women are wearing sunglasses and eating food.,two women are eating,3412
0,"A man in white shirt and blue vest is playing a large wooden pipe, with mountains and trees in the background.",A women combs her hair before a date.,3413
0,"Two young boys play besides a lake, throwing rocks into the water.",The boys are playing with toy cars.,3414
1,A pelican in mid-flight above a group of pelicans.,A group of pelicans are flying.,3419
0,The Maryland Terps marching band performs at a football game.,A marching band practices in an empty stadium.,3420
0,They are drinking high caffeinated drinks to sustain energy for their favorite card games.,They are drinking red bulls.,3422
0,A man sits while in the distance other men are shirtless wearing kilts.,The group of men in the distance would never wear a skirt.,3423
1,Two young ladies are walking on the sidewalk window shopping.,Two young ladies are walking,3425
0,A man is playing with two dogs in his yard.,A woman is feeding the birds.,3432
1,A woman wearing a grass skirt and flowers in her hair holds a pitcher.,The woman hold a pitcher.,3437
0,This shows many people on bicycles in different color uniforms and helmets.,The people are at a cafe.,3440
0,Three people and a stroller are beside a road.,Three people are taking a baby to the store.,3442
0,"A black, white, and brown dog is playing with a green and pink ball on sand.",The dog chases the ball thrown by his tall owner.,3443
0,A person is sleeping at an airport with a hat on their head.,The man rides his bike in the airport.,3445
1,A man aboard a red train helps a small child onto it while another person tries to get on.,A person and a vehicle.,3452
1,Two little girls playing with sand on the beach.,Two little people playing with sand on the beach.,3455
0,A man is holding a machete while another man who is smoking is looking elsewhere.,The man holding the machete is asian.,3458
0,A girl in a pink outfit pushing a blue stroller with a boy sitting in it.,The girl is the boy's sister/,3459
0,A woman is washing a car.,A woman wearing a bikini is washing a red car.,3460
1,A short-haired woman is cutting a man's hair outside.,There are people outside.,3463
0,A woman is writing something down while waiting at a mass transit stop.,A woman is teaching a class.,3464
1,"A young girl stands in yellow plaid shorts and a white top holding a wooden fishing rod as she stands at the boundary of a small pond, gazing at the camera.",A child stands near water with fishing gear.,3467
0,A woman with a form of arms spread and one leg up on the shore of the ocean.,A group of women gather for their weekly yoga session.,3472
1,A person is performing a rollerblading trick as other people skate and run nearby.,A person performs a trick.,3473
1,One man plays the violin while another drums on a piece of metal.,Two men are playing instruments,3475
1,People are doing an exercise routine in a park-like setting.,There is a group outside being active.,3476
1,A man in a white shirt and jeans is standing next to old wood.,Man standing next to wood.,3477
0,A woman and a man watching another man work with clay.,Two people watch a dog chase a ball.,3486
1,An ice skating couple performs on the ice.,A couple skating.,3487
1,A red-haired man in green pants is getting a self portrait drawn.,A man in pants is getting a self portrait.,3488
1,Musicians playing for a group of people with blue hats on in outdoor settings.,Musicians are performing outdoors.,3489
1,A young child in a brown beanie and red clothing is posing next to a formed mound of snow.,a child in a beanie,3504
1,A woman and child walking by a building.,A woman and a a child.,3505
0,Six children in lacrosse uniforms and helmets run on a field.,The six children are swimming in a pool.,3508
0,A woman is holding up a child as they coming splashing down a slide into a pool.,A mom is pushing her child on a swing.,3509
1,"Posing with their much loved guitar, a couple smiles joyously.",A couple is posing with a guitar.,3510
0,A group of people holding flags and signs in front of a building.,People are lining up for tickets to a play.,3513
1,A plane flies through blue skies above a woman in a lawn chair.,A plane flies through the skies above a woman.,3514
1,"A boy laying on a sitting swing, face down, wearing a hat backwards.",A kid is lying on a swing,3515
0,A woman is holding her baby in a hospital room.,The baby is sleeping in an incubator.,3517
1,"Man wearing a cotton gray tank top, straw hat and rope necklace singing into a microphone and playing a bass.",A man is playing the bass and singing.,3522
1,A motocross biker jumps off of a ramp.,a biker jumps off of a ramp,3532
1,The two man are getting something over the tree.,a couple of guys near a tree,3533
0,A man wearing a cowboy hat and no shirt has his back turned and is being embraced by two women who are both smiling.,A man has found 2 rodeo clowns for tonight's show,3534
1,Little girl wearing a colorful hat while propped up on a cushion.,A girl is wearing a hat.,3536
1,A group of people are standing in front of a long table and chairs that have laptops set up on them.,A bunch of people are standing by laptops.,3545
1,A man in a black shirt is using a hammer on metal pipes.,A man hammering metal pipes.,3546
1,A man with glasses looking down at something while sitting on something made of concrete.,A person is looking at something while sitting down.,3551
1,A man in a blue hat is sculpting a piece of ice.,a man sculpting ice,3553
1,A woman is shopping for fresh food at an outdoor market.,There is a woman in an outdoor market.,3555
1,People are walking around an oriental plaza.,A crowd of people walk around.,3558
1,The motorcycle racer in a yellow uniform is in midair.,A person wears a yellow uniform on a motorcycle.,3559
0,"A man is driving a piece of heavy machinery, laying tar on a road.",A man is blowing candles out on a cake.,3563
1,An older man sitting outside reading a book.,A man is reading a book.,3564
0,Soccer players playing a game in front of a big crowd.,The crowd roars like a lion in a cage for their favorite soccer team.,3569
1,Protesters are in the background of this photo whereas a magazine display is in the foreground.,a magazine display is seen,3574
1,Chefs hard at work as people wait and some enjoy their meal.,Chefs hard at work as people wait and  enjoy their meal.,3577
1,A group of people eating at a restaurant.,A group of people are eating.,3580
1,Four dogs running over snow covered grass.,A group of animals run outdoors.,3588
0,"Two musicians are entertaining people in a city park, the flute player is wearing a blue feather boa.",A flute player is playing in a big marching band.,3589
1,Businessman standing in street holding an umbrella.,"A businessman is outside, holding an umbrella.",3593
1,Man operating technology with earphones on.,A man is operating technology.,3596
0,An old man in a yellow shirt standing in a doorway.,An old man is wating for his family to answer the door.,3601
0,Five people sitting outside playing a game of cards.,The five people are playing tug-of-war in the muddy field.,3603
0,A toddler in a pink dress walks through the grass.,The toddlers looking for Easter Eggs.,3614
0,A little girl in a pink leotard is jumping and landing in a straddle split on a blue bed.,An elderly mane is trying to balance using his walker as he moves slowly down the street.,3615
1,A man sitting on a blanket with his kid while eating a waffle with whip cream and fruit.,There are people eating,3621
1,A woman in a blue bathing suit is jumping off a dock into a lake.,A woman is outdoors.,3629
0,They aircraft inspector is conducting a quality check to ensure safety and performance.,The aircraft inspector is late to work because of traffic.,3632
1,A person is holding onto a bicycle in the air with his body in flight position.,The person is outside on a bike.,3635
1,Several people wading in the water at the bottom of a ravine.,People are in the water in a ravine.,3638
1,Two girls are walking arm in arm past an amusement arcade.,Two girls are walking.,3641
