label,sentence1,sentence2,sample_index
0,Children and a woman play in a fountain.,Everyone who is shown is riding on a bus.,1964
1,Basketball player holding the ball.,Someone in the shot is holding something round.,1966
1,A group of 5 scuba divers talk on the surface next to a barrier island.,The divers are in the water.,1967
0,Two girls are walking along the street and talking.,There are people making clay pots.,1970
1,A lonely skier enjoys the slopes on a beautiful day.,A lonely skier is skiing outdoors.,1971
1,People are walking on the sidewalk along the parking lot in front of a home improvement store.,People are in nearby a store.,1972
0,A young man in a purple snow cap is rock climbing.,A man is falling off a mountain.,1974
1,A group of hikers going up a mountain.,Some people are outdoors.,1976
0,A young child leans against a rail on a crowded wooden bridge.,A child is at the zoo petting a sheep,1977
1,People with umbrellas walk down a busy street.,There are people outdoors with umbrellas.,1979
0,Two postal workers handle canned goods with a smile.,Two female postal workers are volunteering at the local food bank.,1980
0,People overlooking water.,"The people are cooking spaghetti, indoors.",1982
1,A person wearing protective gear on a snowboard in the air above snow.,A snowboarder in mid air with protective gear,1983
1,A man in a blue shirt is cooking hamburgers on a grill.,A man is making food.,1984
1,Men examine meat at an outdoor meat market.,Men are outside.,1986
1,Two people are riding bikes beside train tracks.,There are two people riding bikes.,1989
0,"A musician wearing a red scarf on his head and holding a microphone, wipes his face as he walks away from a smiling DJ.",The musician is playing in a concert hall as a part of his tour.,1990
1,Outdoor street view with a elementary school-age boy in khaki pants and black t-shirt standing on sidewalk next to a wall mural while an adult stoops over an individual sitting on the curb.,Some people are near each other outdoors.,1992
1,Three men in long-sleeve shirts are running while holding hands.,Three men are holding hands and running.,1993
0,A man with a dog.,A man with a cat on his lap.,1994
1,A young boy shields himself from a firetruck hose with an large umbrella.,A boy uses an umbrella.,1995
1,Several young people sit at a table playing poker.,Some humans playing cards.,1996
0,The basketball player prepares to launch the ball to his teammate far down the court.,The man is playing soccer.,1997
0,Two little girls holding hands on a beach.,The two little girls are sisters.,1998
0,"Many people, including a man wearing a light blue shirt and khaki shorts, walk along a stone path surrounded by rock walls.",A woman in a light blue skirt and brown shirt stands inside a castle.,1999
0,A man playing his guitar by a hotel pool.,The man is swimming in the hotel pool.,2000
0,"A bike rider with khaki green shorts, a blue shirt, backpack and helmet is riding on the street near a red station wagon that is missing a hubcap on the back drivers side.",The female rider is riding to school.,2001
1,"A festival is going on right outside a lake, with several drummers in red shirts and a man on stilts playing the drums.",People are playing drums at a festival next to a lake.,2006
0,A silhouette of a man and woman holding hands.,A silhouette of a man and woman on a bicycle built for two.,2010
0,"Two girls, one dressed in a salmon colored shirt, the other dressed in red shirt, are dancing on a roof.",Two girls celebrate at a birthday party.,2011
0,A young woman sits at a dinner table with two entrees and a martini.,A woman is waiting on her date to arrive.,2014
1,People eating under a striped red and white overhang.,The people are eating,2016
0,A sports team made up of 14 Women waring white t-shirt and pink tags.,the are each wearing a pink tag with their last name on it,2020
1,A young family enjoys an outing on a blanket in a crowd of other people with the same idea.,The young family is enjoying time outside.,2021
1,"On a sidewalk, tall man in a black shirt and a police officer with their backs to the viewer walk past a man in a white t-shirt, black shorts, and sandals.","Two people, one in a black shirt, one in a police outfit walk away from the camera and past another man.",2023
0,A blond woman with a white tank top and white pants is holding a receipt while standing in a lobby with doors behind her.,The blond woman is tall,2025
0,Man in beige sweater and woman in blue tee have a intense conversation.,The man and woman are yelling.,2027
1,Toddler boy in a red hat holding on to some railings.,The child is adjacent to a wall or some other surface.,2028
0,Three people in various stages of swimming strokes race along colorful lane markers.,The three people are lounging on the beach.,2030
1,A woman is sitting on a man's lap in a chair.,The man is sitting on a chair.,2032
0,An old man is looking into a store window.,The old man is gazing at something he wants to buy,2033
1,A bulldozer operator digs in the river for samples of what it may contain.,an operator digs in a river,2034
1,A young girl with a heart tank top raises her hands as she slides.,A child is wearing a tank top.,2035
0,A man in a cowboy hat rides a horse.,A rugged looking cowboy rides a black horse,2036
0,Bearded man in green hat is blowing on long wooden object and woman behind him is looking at him like he is crazy.,A bearded man is eating a cheeseburger.,2038
1,A woman in a red swimsuit and blue swim cap swims underwater while wearing a pair of yellow nose plugs.,The women is swimming.,2042
1,A man with a white dress shirt shuffles cards next to a lady in a brown shirt.,Someone is holding cards.,2043
0,women spiking playing beach volleyball in london olympics,Toboggan racing at winter Olympics in Italy.,2045
1,A small white dog climbs over a log.,An animal climbs over a log.,2046
1,A group of men are playing basketball.,Men are playing sports.,2049
1,Children posing in a tree,People are outdoors in a tree.,2050
0,The little girl is playing with the dollhouse.,A girl is playing in her room.,2051
1,women with some tattoo walking with her shopping bag.,A woman has tattoos.,2053
0,Four college-aged individuals- two males and two females- sitting on the concrete steps outside of a brick building,The students are dancing in a flash mob.,2055
0,A person is show upside down on his bicycle over a large field.,An old woman is upside down on her bicycle.,2056
0,A woman in a green coat is standing by a scope pointed towards the sky.,A woman wearing a green coat and brown boots is standing by a telescope.,2057
1,A group of ten people posing outside of a classic-style building,A group of people outside of a building.,2060
1,A man fixes his bicycle beside a road.,There is a man and a bike.,2062
1,A young woman having a Limoncello drink with friends.,A woman having drinks with friends.,2066
0,Male football player in orange and white uniform dodges tackle of another player.,Player for the orange and white scores on an incredible run.,2067
1,Little boy is giving a kiss to a lizard.,The little boy is holding a lizard.,2068
0,A man is sorting and identifying trees in a wood.,"The man is a forest ranger, and he is getting a sample of trees together to send to central office to have tested.",2071
0,"A young boy in blue, kicking a ball while other boys watch.",the boy threw the basketball,2072
1,Two women are drinking from cans while laughing.,The women drink from cans.,2077
1,A small child wearing pink stands in a doorway.,A kid stands in a doorway.,2078
0,A woman wearing antiquated clothing including many pearls.,A woman going to the Grammy's.,2079
1,Two children walk down a path into the woods.,Two children are in the woods.,2080
0,a black and white dog trying to bite a stream of water,A dog sleeps on the couch.,2081
0,Two men walking by a bright red wall.,A lady is sunbathing.,2082
1,A man gets dirty while sculpting a pot out of clay.,A man is dirty.,2084
0,Boy in a blue uniform playing soccer.,The boy wearing red is dribbling the basketball up the court.,2085
1,"A young boy runs down a field, wearing a name tag.",There is a boy running outdoors.,2086
0,An old man is sitting next to a drawing of himself.,The old man is watching tv.,2087
1,Several people wander among racks of clothes while one woman flips through a book.,People browse through clothing.,2091
1,Six competitive cyclists wait for the race to begin at the starting line.,there are people at a race,2093
1,A hard working man speaks his mind into his megaphone.,A man speaks his mind,2095
0,three chinese people eat soup.,The women are eating pizza.,2099
0,A man falls to his knees as he entertains the guest.,His guest is not amused,2100
1,A man at a park is taking pictures.,A man is taking pictures,2101
1,Two dogs tussle in the snow over a tennis ball.,Two dogs tussle in the snow.,2104
0,A gymnast wearing a blue outfit grabs onto the parallel bars and does a handstand.,A gymnast wearing a blue outfit grabs onto the parallel bars and does a fifth handstand of the day.,2105
0,A group of birds fly up from the street against a painted wall.,THE grass was green,2108
0,A white female sitting behind a programmes and ice cream stand.,A woman waits for a friend behind a programmes and ice cream stand.,2109
1,A man in an orange vest leans over a pickup truck.,A man is touching a truck.,2112
0,Three people are cycling along a road behind a colorful bus and in front of a white car.,Three people are cycling along a road behind a colorful bus and in front of a red car.,2113
0,Two women doing house cleaning.,Two women are drinking coffee.,2115
1,A little girl in a checkered dress plays with her big blue ball near a mesh fence.,a girl plays with her ball,2118
1,A couple is seated on a park bench near some blue balloons.,A couple is sitting on a bench.,2122
1,A dirt biker with the number 94 on it twice ridden by a man wearing white and blue with a blue helmet.,A person is riding a bike.,2123
1,Two female cheerleaders are doing a cheer while being lifted into the air by male cheerleaders.,Two cheerleaders are doing a cheer.,2124
0,Several Asians eat food outdoors.,Several Italians eat pizza outdoors,2125
1,Two girls in swimsuits shoot water guns from an inflatable pool.,Two girls are outside.,2127
0,A football player being tackled on a rainy day.,A football player tackles a sack of potatoes.,2129
1,A woman wearing a light colored jacket walks down a street at night next to parked cars.,Woman wearing a light colored jacket walks down a street,2131
0,A man standing next to a wall with a company logo.,The man is the company's CEO.,2132
1,A black and brown dog runs through the snow next to some trees.,An animal running.,2134
1,A girl is standing next to a microphone and playing the trombone.,The girl is playing an instrument.,2136
1,Four people walking along the side of a brick building.,A group of people are outside.,2137
1,A child carrying a large object on his head while looking at the camera.,The child is carrying something.,2138
1,The young man is waiting with others on the sidewalk.,there is a group of people waiting outside,2141
0,A little girl in white is looking back at the camera while carrying a water grenade.,The little girl is asleep on the couch.,2142
0,Boy runs through the airport towards woman.,The woman is the boy's mother.,2143
0,A black dog runs on green grass with a toy in his mouth.,A black dog swims in a pool.,2144
0,Men in construction uniforms are standing on iron girders.,The uniforms are black.,2146
1,A man in a pink and green shirt is riding down what appears to be a parade route while on a tiny bicycle.,A man has a pink and green shirt.,2148
1,A guy in a gray shirt is bowling at a bowling alley with a black ball in his left hand.,A guy in a gray shirt is bowling at a bowling alley.,2149
0,The backside of an old man painting a picture outside.,the back of an old man painting a picture of a lake outdoors,2150
0,Crowds walk along the street.,The crowds are leaving from their workdays.,2154
0,A teacher is fixing a little student's hair.,A teacher is drawing on a chalkboard.,2155
0,A sports car with flames coming out the exhaust.,A boy plays with a toy dumptruck.,2156
1,Two sumo wrestlers competing in a match.,There is a match with two sumo wrestlers.,2158
1,Four people walking toward a large construction tower of some kind in a lightly wooded area.,4 human beings walking towards a building,2159
0,a young person wearing a gray shirt and yellow shorts jumping into a river.,A girl is jumping into the river for a swim.,2160
1,Three men with yellow vests doing work on the side of a street with three blue and white trucks nearby.,Three men have yellow vests.,2161
0,A market with a wooden lattice fence and a brown canopy sits amongst trees with golden leaves.,There are no trees near the market.,2164
0,Several young soldiers in camouflage are happily posing with two young boys.,Soldiers pose with boys at the recruiting office.,2165
0,A boy and a woman in a white shawl working with plant products underneath a tree.,A mother is alone under a tree.,2167
0,People are eating in a small restaurant.,People watching movie in a theater.,2171
0,A young man is doing a skateboarding trick while two guys take pictures and another is riding a scooter.,The young man rides through town on his bicycle.,2174
0,Two Guys are on the beach playing what it looks like matrix.,Three women on the beach are sunbathing.,2175
0,"Two women, both wearing white coats, are standing outside a large framed doorway.",The women are getting ready to leave,2177
1,A little boy wearing a green and white shirt with orange pants is helping another little boy sweep leaves from a road while two adult onlookers stand nearby.,There are children outdoors.,2178
0,A man in a food stand smiles at children in Argentina jerseys as he serves them food.,A man is serving hot dogs to children.,2179
1,man wearing red shirt and jeans at an atm,A man is wearing clothes.,2180
0,A black and brown dog with a red ball overhead plays in the grass.,the dogs are sleeping,2181
1,a man in a bright red shirt reads while others walk down the path.,A man reading.,2182
1,Cowboy with a purple shirt and black vest trying to hold on during a wild horse ride.,A cowboy has a purple shirt,2183
0,a woman wearing purple on a purple bike doing a trick on a ramp,A woman is doing a trick on her bike in the backyard.,2186
1,Cyclists are riding bikes on an off road course beside a river.,There is an off road course by a river.,2190
1,Man on the sidewalk sitting on a motorcycle.,Man sitting on a motorcycle on the sidewalk,2191
1,A young couple are embracing each other against a tile wall.,A young couple hold each other.,2195
1,A college baseball player runs the bases while a pitcher throws.,The people are playing baseball.,2196
0,A skateboarder does a kickflip along the train tracks.,A skater does a trick in the summer.,2197
0,A blond little girl walks down a sidewalk with a stick in her hand.,The little girl is fishing on a boat.,2199
0,A brown dog on his hind legs in the shadow of some trees.,the dog is going for  a walk,2200
1,Some men are standing on scaffolding.,A group of men stand near each other.,2202
1,There are buildings in the background.,Buildings rest in the background,2203
1,A man in a flowered bathing suit waterskies on one ski while being pulled by a rope.,A man is bathing suits,2206
1,A man does a trick on his skateboard in front of a crowd.,a man does a trick,2207
0,Two asian girls are smiling and running down a hallway as another girl and man walk behind them.,The two asian girls are Japanese.,2211
1,a man holds his dog near a pond.,A man and his dog are near a pond.,2213
1,Line of women in white dresses holding red flowers,There are women in dresses holding flowers.,2214
1,A young boy with dark hair and skin leaning out of a window of a white bus with green and orange stripes.,A young boy is in a bus.,2215
1,The little boy has a yellow crown and the man is wearing red velvet.,the boy wears a crown for a man in red velvet,2216
1,A dark-skinned man is wearing a police outfit.,Dark person is wearing police attire,2217
1,A group of people are knitting.,People are knitting.,2219
0,A woman in a wheelchair and orange sweater follows a young boy in a park.,A woman is sleeping.,2221
1,The security guard is smiling.,A security guard is smiling.,2222
1,A man with a blue shirt and a straw hat near a creek is smoking a cigarette.,A man is smoking a cigarette outdoors.,2223
1,A young boy attempting a stunt flying off stairs on a scooter.,A boy doing a trick with a scooter.,2225
0,Two little girls are posing for a picture on a boat.,The girls are standing on the mountain.,2227
1,The two dogs are being pulled away by their owners.,The dogs are being pulled,2228
1,A man with a peace sign shirt stops to look at something.,The man with a shirt on stops to look.,2231
0,A large black man with a beard and a smaller framed white male with a receding hair line are professionally dressed and having a conversation while a woman stands looking away in the background.,Two men are dressed as clowns while a woman stands in the background.,2232
1,A lady is walking across a road using an umbrella to shade her from the sun.,The woman is crossing the road.,2233
0,Two beige dogs play in the grass.,The dogs are resting on the porch.,2235
0,The kid is learning to ride a bike.,The kid does not want to ride a bike.,2236
0,A girl with numerous bags walks on a crosswalk along with other people.,She browses through the racks in the store.,2237
0,A man with glasses is standing in front of a building.,Three guys in clown suits shriek and cartwheel their way down the street.,2238
1,A smiling baby wearing pink being held.,A baby in pink is held.,2239
0,a red and white rally car throws up dust behind it as drives away down the trail.,The car drives away slowly to not make the trail even dustier.,2242
0,Black man in a nice suite that matches the rest of the choir he's singing with near a piano.,The man just bought the nice suit that day.,2244
1,A man making balloon animals on a city street.,a man is outside,2245
1,A person walks in the dark near streetlights.,A person walks in the dark.,2246
0,A slim woman looks at the camera while she walks.,A fat woman sitting on steps.,2247
0,There is a crowd of people at an outdoor station including some men in hard hats and safety jackets.,The men are inside wearing bathing suits.,2248
0,"A shirtless skateboarder is in midair, flying over a small, colorful ramp.",The skateboarder is riding roller-blades.,2249
0,Two men are sitting at a table outside a coffee shop.,A couple enjoys coffee on their date.,2251
1,A man falls off a cow at the cattle drive.,a man and cow are at the cattle drive,2252
0,a couple with a young child wrapped in a blanket sitting on a concrete step,A newly married couple and their infant daughter sit on the steps outside an abandoned apartment.,2253
1,The market has a beautiful ceiling.,The market has a ceiling.,2254
0,A boy wearing a blue life jacket is holding onto the side of a green boat.,A boy wearing a life jacket is holding onto his little sister in the ocean.,2255
1,"A young boy raises his hand, as other young kids laugh in the back.",There is a group of children.,2258
1,Two men are standing: one has body modifications and the other is wearing a hat.,Two men are standing around.,2261
0,Two rocket dragsters racing at a dragsters.,Championship drag race final race.,2262
1,Two people in black sitting on a wall above just above the water.,There are people sitting on a wall.,2264
0,A woman is running down a cobblestone street.,A woman rides a bike through a muddy valley.,2265
1,Two kids climb a rock wall.,Two kids are rock climbing.,2268
1,Guard standing in front of concrete wall on lawn.,A guard is standing in front of a wall.,2269
1,A young boy is wearing a white jumpsuit.,A boy wears a white outfit.,2270
0,Two chicken statues outside of a restaurant.,The chicken statues are dressed to go out to eat.,2275
0,A construction worker standing on the roof of a house wearing an orange vest with a yellow hard hat.,There is a worker eating lunch.,2279
1,A teenage boy with a red hat sits along side a pedestrian bridge while people walk by.,The boy is outdoors.,2280
1,Two people sitting on the ground are repairing a bicycle on a sunny day.,The people are sitting.,2281
0,An African woman dressed in colorful garb is holding a large pot and bundle of long sticks above her head.,A woman living in Nairobi is holding her pot and sticks above her head.,2282
1,Cement truck with a yellow mixer parked in front of a building.,A truck parked on the street.,2283
0,The lifeguard is staring into the calm water from his stand.,The lifeguard is blind.,2285
0,"White man with long gray beard, wears a black top hat and long black suit as he walks down the street.",A bearded man wearing a top hat and black suit walked down the street to his car.,2288
1,Boys jump off a bridge into the water.,The boys are outdoors.,2289
1,a young man sitting in the middle of a dirt road pointing up the road.,The man is pointing.,2290
0,A female and male bike riding on a sunny day.,A motorcycle gang is rolling through town in a rainstorm.,2292
1,Man in flowery costume and hat performs with hula-hoop in city street.,the man is a performer,2295
1,2 woman surfers carrying their boards across the beach.,Two women have surfboards.,2296
1,An elderly Asian couple looks at the wares of a street vendor.,The couple are outside together.,2297
1,Three people are checking out a piece of art at the local museum.,Three people are at a museum.,2298
0,An indian man wearing a blue shirt is sitting by a pole at a train station.,The man is at the airport.,2300
1,A man in orange pants and a ponytail is free climbing a rock face.,There is a man climbing a rock face,2301
0,Two people Kayaking on the huge open water.,Two people swimming in a small lake.,2302
0,A child in red pants leaping in the air,The child is crawling in the sandbox.,2303
1,One man carrying red shopping bags has one arm around the neck of another man carrying black bags.,Two men have bags.,2304
1,A person swims in a shallow turquoise sea toward an empty tethered rowboat.,The person is in the ocean.,2306
0,Four women posing for a picture.,Four women are making pasta.,2307
1,A barefooted little girl in a pink dress is mid-flight in a jump.,The little girl is moving.,2308
1,A group of men outside playing basketball,Men are playing basketball.,2309
1,Pretty young women out for an evening of fun with friends.,The women have friends.,2310
1,A baseball batter in white pants and a black shirt attempting to hit a baseball with a catcher behind him and an umpire behind the catcher.,A baseball batter is trying to hit a baseball.,2313
0,"A small group of people stand in front of store talking holding a ""Prayer Booth"" purple sign.",A group of religious nuts protests at a store.,2319
0,Two men in Germany jumping over a rail at the same time without shirts.,Two people in Europe leap over the railing.,2321
1,A masked man carries a rocket propelled grenade over his right shoulder while walking down a street.,A man is carrying a grenade,2322
1,Several climbers in a row are climbing the rock while the man in red watches and holds the line.,A lot of people were on the rock,2323
1,Two hockey players battle against each other for the win.,There are players in the ground.,2324
1,A boy in a green t-shirt looks through a telescope on a grassy area.,A boy is looking at the sky outside.,2325
0,"A person wearing a hooded jacket and blue jeans stands facing a shop with the sign ""Feelings"" on it.",A person feels down in the dumps today.,2326
0,A person stands next to a snarling brown and black dog while a light brown dog stands up.,A person and two angry dogs.,2327
1,Two women dressed professionally and wearing name tags eating a meal at an event.,Two women are eating food.,2331
1,A boy is doing a skateboard trick on the boardwalk.,The boy is skateboarding.,2332
1,Young people on skateboards and one without a shirt jumping in the air.,There are some people skateboarding.,2334
1,A baby on a floor with an overturned basket and articles on the floor.,The baby is on the floor.,2335
1,A woman on a swing is wearing one shoe.,A woman on a swing is wearing one shoe,2336
1,A man is clapping in a room filled with people.,A man is making noise.,2337
1,A man is inline skating in front of a wooden bench.,A man is skating.,2338
1,A man is standing in front of a bar.,man stands near bar,2341
1,A man with glasses laughs together will two dark-haired women.,a man is laughing,2342
1,"Happily, a young woman tries out her new oversized rope swing.",A child is swinging.,2343
1,A woman in a black tank top hula hoops.,woman hula hoops,2344
1,A little boy and a little girl playing in a fountain.,Two kids are playing in a fountain.,2345
1,A man is on a ladder looking inside a machine.,A man is on a ladder.,2346
0,A blond boy in a blue shirt is sitting with a woman wearing glasses.,A boy is sitting with his aunt,2348
1,A person is riding an ATV through the dirt.,A person is riding a vehicle through the dirt.,2349
1,People are learning to cook and enjoying the results of what they have done.,People were cooked something,2351
1,A woman wearing a green hooded sweatshirt picking food from the bin.,A woman is picking food from the bin.,2352
1,A large group of people have formed a line outside.,A group of people line up outside.,2353
0,A little girl in a white sweater and hat smiles beside an outdoor fireplace.,A girl is crying.,2355
0,A young boy with black hair and tie-dyed shirt and jeans and an older man balding with a long-sleeved dark shirt and jeans working on lawn equipment.,Two people are watching television.,2356
0,A dog runs through a snowy field.,The dog is enjoying a day at the beach.,2357
1,The man is in the pool and throwing a small boy into the air.,People are in the pool.,2358
0,Two soccer teams are on the field.,Two soccer teams are competing in the World Cup.,2359
0,A line of trucks going down a very crowded street.,The street is empty and abandoned.,2361
1,Ballet dancers on toe wear golden long dresses and hold golden flags.,Ballet dancers wear golden long dresses while holding golden flags.,2362
1,People stand near train tracks that have a orange train approaching.,An orange train is approaching a location where people are.,2366
1,A man on a mountain bike jumping down a set of stairs.,The man is riding outside.,2367
0,two white dogs drinking out of a stream,Two dogs are taking a nap under a tree.,2368
0,Two men in green t-shirts are standing by blocks of wood.,The men are getting ready to karate chop the wood.,2369
1,A man rides a bike down a city street.,A man rides a bike down the street.,2371
1,A boy holds a fishing net.,A person is fishing.,2372
0,Men and women walking down a sidewalk.,man at home sleeping,2374
0,A boy is sitting at a table writing in his notebook.,The boy is playing with his portable game system.,2375
0,"A man and a woman are seated, holding reading materials, while he looks into the camera and she looks down into her partly rolled-up magazine.",People going to a tour.,2376
0,a crowd of people in a parade.,No one showed up for the parade.,2377
1,Patrons are shopping though a Chinese side market.,People are shopping in a market.,2378
1,A man on a bench in front of the water and between 2 palm trees.,There's a man on a bench between 2 palm trees.,2379
1,A man in a t-shirt is fiddling with something.,Man wearing a t-shirt is fiddling with something,2380
0,A man wearing a black and white striped shirt with brown pants.,A person is wearing a blue dress.,2382
0,The man in the straw hat smokes a cigarette.,A famer takes a smoking break while sitting on his tractor.,2383
1,A man in a blue shirt walking passed a store.,A man walking.,2384
0,"Two little girls, sitting on a brick wall, sharing at a book.",Adults are singing.,2386
1,A fairly large dog is running through the grass,A large dog is outside.,2388
0,A boy throws a deck of cards into the air with a smile on his face.,The smiling boy has thrown the deck of cards into the air because it's his birthday.,2389
1,A man is preparing many balloons to sell.,There are many balloons.,2390
1,A funny man in a hat is having his guitar signed.,A man holds a guitar.,2391
1,A person dressed in a yellow animated costume in a public area.,A person is outside.,2392
0,A man blows a giant bubble for a crowd of people.,A man blows out the birthday candles.,2393
1,A pair of percussionists ply their trade.,Two percussionists perform.,2395
0,a dog is stepping out into the water towards the sun's reflection.,A dog is sleeping in the dog house,2396
0,A person with a striped shirt sitting on a chair on the corner of a building.,A person sits on a park bench by a trailer.,2397
1,"A crowd of people are in a city square, seemingly oblivious to a human sculpture in their midst.",A crowd of people are in a city square.,2398
0,"A man and woman, both wearing black, dancing together",A man and women are riding a bike.,2400
1,Street performer by the beach on stilts playing the tuba.,A person plays music outside.,2402
1,"Several adults and children are either sliding down, or waiting at the bottom of a very tall yellow slide.",There are several people around a slide.,2403
0,One boy pushes another on a swing.,The boy is playing on the see-saw.,2406
0,A young man in a dark blue jacket and a boy in a red t-shirt are standing at a store counter conducting business with a woman in a blue top who's wearing gloves.,A man buys his son ice cream.,2410
1,A man is standing in front of a small red object that looks like a plane.,A person is standing.,2412
0,A girl in pink tosses a snowball a girl wearing blue.,a man ice fishing,2414
1,A woman is hiking in a snowy forest.,Woman hiking in snowy forest.,2421
1,The young Anderson player is attempting to shoot while his opponent and teammate look on.,The Anderson player is shooting while people look on,2422
1,Four firefighters in yellow helmets direct a hose.,Firefighters in helmets direct a hose.,2423
1,"A little boy about 3 years old is standing outdoors wearing large purple goggles, red earphones and a number 50 green and blue shirt.",A little boy is standing outside.,2430
0,A woman with a purple shirt on and a pink hat.,the woman is a tailor,2431
1,Hockey players during a game.,There are hockey players.,2432
0,Two women in skirts walk down a city street.,Two hookers looking for johns.,2433
0,A woman in a red shirt is sitting on the edge of a high cliff.,A woman watching waves crash on the shore.,2435
0,a black dog is following a brown dog that is carrying a brown plate through a grassy field.,A black dog is following a white dog.,2436
1,An elderly women buying shampoo and conditioner at a store.,A woman was in a store.,2437
1,A woman with long hair holds the hand of small girl in one piece blue bathing suit while they run among other children on flooded pavement.,A woman with long hair holds a small girls hand.,2440
0,A man skiing through a wintry wooded area wearing a red jacket.,A man is skiing with his family.,2442
1,A man reaches up to work with cables above a desk.,A man reaches up to work,2445
1,Two men getting a young girl ready for a fun ride.,There are men.,2448
0,a little boy plays at the zoo.,There is a lion in the photo.,2449
1,"Four men dressed in Chicago Cubs shirts are walking while wearing brown bags over their heads that spell out ""C-U-B-S.""",People with baseball clothing on.,2450
1,A man with a white shirt and rubber boots is climbing on tanks in order to retrieve items from a specific tank.,A man is climbing on tanks.,2451
1,Men working wearing orange safety vests and hard hats in a hallway.,Men wearing vests and hardhats working in a hallway,2452
1,Three women and one man are standing in shoulder high water while a lot of steam blows off the surface of the water in the background.,a group of people stand in the water.,2454
1,A baby girl in a light blue and pink dress leaning on a stone platform outdoors.,a baby girl is near a stone platform,2458
0,The bike is upside down on the ground and being looked at by a man in a blue shirt and another man in a red shirt.,The two men are planning a trip to the ballet.,2459
0,A woman in a turquoise shirt grocery shopping and riding the cart.,A water main breaks in the store,2460
1,A little girl in a blue shirt is pointing at the water on the beach.,There is a little girl,2461
0,A little boy learning how to handle an owl in the outdoors.,A boy wants a pet owl.,2465
0,"A little girl in blue jeans and a multicolored apron is inside, looking at a flower.",Nobody is wearing an apron.,2468
1,Two men workers doing their job with their supervisor.,Two men are working.,2471
0,A flock of birds flying over a shoreline.,A flock of birds are flying south for winter.,2472
1,A blond boy in a striped shirt about to kick a pink soccer ball.,A lad is poised to kick something.,2474
1,A woman holding up a mug of beer.,The woman has something in her hands.,2477
1,An artist paints a picture of a large castle.,A person paints a picture.,2478
1,"A woman holding a ""Hooters"" umbrella has smokey face-paint across her eyes and cheeks.",A woman holds an umbrella.,2480
0,Two Asian teen girls standing by a highway hold trash bags,The boys are selling trash to passerby's.,2481
1,A closeup of a microphone with a singer in the background.,A closeup of a microphone with a singer in the background,2482
0,A group of Native Americans sit in a circle chanting and beating a drum.,a chicken eats,2483
1,A black and a yellow dog,A black and yellow dog outside.,2484
0,Two children playing in the now and rolling it into a large ball.,Two children enjoying a hot chocolate inside are watching the snow.,2485
1,Three young men wearing blue jeans stand in front of a garage while having a conversation.,three guys talk near a garage,2490
1,A group of women are standing together in a line looking at books.,A group of woman are standing together.,2491
1,A young man looks into the camera while a crowd of people on a busy street pass by.,the man is on a busy street,2492
0,A man picking exotic fruits from an open-air market.,Guy Ritchie uses shotguns and fruit bombs to dominate at the Oscars.,2493
1,A hockey game where two players are going after the puck as a referee looks on.,The hockey players are playing with a puck.,2499
1,"A teenage boy is holding up a large white sheet of paper at an event, with two toddlers also in the picture.",A boy is holding a sheet of paper.,2504
0,A man in a green shirt and blue jeans is welding.,The man is welding by his friend's house.,2505
1,A man in a cowboy hat walking with to other men in cowboy hats behind him.,A man in a hat walking with to other men in cowboy hats behind him.,2506
0,A dog runs through the tall grass.,A dog runs in the grass for the last time.,2507
1,This man in the kayak is think this kayak is way too small for him.,A man is in a kayak.,2508
1,"Three men stand next to the water, preparing to grill.",Three men stand next to the water.,2509
1,A black dog runs along the beach and jumps over a wood barrior.,a dog jumping over wood at the beach,2510
1,A man wearing a black sleeveless shirt doing construction work.,Man in black sleeveless shirt is doing construction work,2513
1,A woman and three kids sit on a dolly.,Some people are sitting down.,2515
0,A group of men who have bicycles are chatting.,A group of men cycling on the moon.,2517
0,"A woman in a white dress is posing in a kitchen, next to a counter full of dishes of food.",The child is driving the car.,2518
0,Two girls stand in a shower stall.,The two girls are drinking at a pub.,2519
0,A man in a gold dashiki sits while another man inspects his shoe.,Two men chat while eating breakfast.,2521
0,A man using a metal detector walking on the beach as people are in the water and on the beach.,A man is using a violin.,2523
1,A man mountain biking and performing dangerous tricks.,A man is performing stunts on a mountain bike.,2526
0,This is a young boy looking to be jumping on the trampoline in a very beautiful neighborhood.,A young boy enjoys the new trampoline he just got for his birthday.,2528
1,Person with a blue bag walking down an alley.,person with a bag walking down an alley,2534
1,Two women in white hats standing beneath a green sign.,People are standing underneath the sign.,2536
1,"A woman with a red umbrella, a woman with a yellow necklace and a female child cross a bridge.",there are women on a bridge,2538
0,A California Golden Bear quarterback falls to the ground after he throws the ball to his receiver who is pursued by the Stanford defense.,The game winning pass for the Golden Bears,2539
0,A group of young men and women pose under red stage lights.,The play has just ended,2540
1,Three scouts are on top of a cliff overlooking the ocean.,The scouts are near the ocean.,2541
1,A guy is jumping and grabbing his foot with a house in the background.,A person jumping.,2542
0,A group of young people actively jumping into the air with arms up and outward in different directions with legs bent and extended to positions of motion.,A group of people are square dancing.,2543
0,A child with a red backpack following an adult on a hike through the woods.,The kid is the adult's son,2544
0,A bride stands on the curb looking down the road.,the bride is waiting for her ride to the church,2550
0,A woman laying in a field.,The person is indoors in a small bathroom.,2552
1,elves dressed in green walking in the street in a parade carrying a cross with the savior on it.,Participants carry a religious symbol in a parade,2553
0,"A couple, both in pink, dancing together for a competition.",The couple is dancing the flamenco.,2555
