label,sentence1,sentence2,sample_index
0,Street vendors talk to each other while others walk by.,The vendors were closing shop.,3411
1,A pelican in mid-flight above a group of pelicans.,A group of pelicans are flying.,3419
0,They are drinking high caffeinated drinks to sustain energy for their favorite card games.,They are drinking red bulls.,3422
0,A man sits while in the distance other men are shirtless wearing kilts.,The group of men in the distance would never wear a skirt.,3423
1,A woman wearing a grass skirt and flowers in her hair holds a pitcher.,The woman hold a pitcher.,3437
0,Three people and a stroller are beside a road.,Three people are taking a baby to the store.,3442
0,"A black, white, and brown dog is playing with a green and pink ball on sand.",The dog chases the ball thrown by his tall owner.,3443
0,A girl in a pink outfit pushing a blue stroller with a boy sitting in it.,The girl is the boy's sister/,3459
0,A woman is washing a car.,A woman wearing a bikini is washing a red car.,3460
1,A short-haired woman is cutting a man's hair outside.,There are people outside.,3463
0,A woman is writing something down while waiting at a mass transit stop.,A woman is teaching a class.,3464
1,A person is performing a rollerblading trick as other people skate and run nearby.,A person performs a trick.,3473
0,A woman and a man watching another man work with clay.,Two people watch a dog chase a ball.,3486
1,An ice skating couple performs on the ice.,A couple skating.,3487
1,A woman and child walking by a building.,A woman and a a child.,3505
0,Six children in lacrosse uniforms and helmets run on a field.,The six children are swimming in a pool.,3508
0,A woman is holding up a child as they coming splashing down a slide into a pool.,A mom is pushing her child on a swing.,3509
1,Little girl wearing a colorful hat while propped up on a cushion.,A girl is wearing a hat.,3536
1,A man with glasses looking down at something while sitting on something made of concrete.,A person is looking at something while sitting down.,3551
0,Soccer players playing a game in front of a big crowd.,The crowd roars like a lion in a cage for their favorite soccer team.,3569
1,A group of people eating at a restaurant.,A group of people are eating.,3580
0,"Two musicians are entertaining people in a city park, the flute player is wearing a blue feather boa.",A flute player is playing in a big marching band.,3589
1,Man operating technology with earphones on.,A man is operating technology.,3596
0,A toddler in a pink dress walks through the grass.,The toddlers looking for Easter Eggs.,3614
1,Several people wading in the water at the bottom of a ravine.,People are in the water in a ravine.,3638
0,A black horse with a santa hat on top of it's head pulling a sleigh in the snow with 4 people in the sleigh.,The horse pulls the grand-master of the Christmas parade,3646
0,One martial artist kicks another's face during a competition.,One martial artist kicks another's face during a competition and they are wearing black belts.,3648
1,A person in a red jacket stands under a snow-covered tree.,a person stands near a snow covered tree,3651
0,A group of african american girls are sitting together.,The girls are setting off firecrackers and sparklers on 4th of July evening.,3655
0,"A girl in a blue dress and another girl in a purple dress, both smiling.",The girls are attending a party.,3657
1,A group of men standing in an sporting goods store.,There are men in a store.,3686
0,A Boston Terrier is running on lush green grass in front of a white fence.,A Terrier is asleep in his kennel,3688
1,A group of people at some kind of an event with police officers in the background.,Police are at an event.,3694
1,A surgeon is working on a patient using surgical tools.,A surgeon is working,3707
0,One boy stands on top of a stone wall while another stands nearby away from the wall.,Two boys are writing notes to each other in class.,3708
0,Little girl running alone the beach among the seagulls,Little girl running alone the beach among the black seagulls,3728
1,A surfer is riding a wave.,A person is surfing.,3743
0,A guy playing an accordion with a hat on.,He is a horrible musician,3748
0,An older man with a beard uses a hay broom to sweep the ground in front of cubed cardboard trash in a parking lot.,The man is at the movie theater eating popcorn.,3768
0,A small child smiles while swinging inside a green playground toy.,The child's brother is pushing them on the swing at the playground.,3774
0,A little boy and girl are jumping on a trampoline in front of a yellow building.,The boy and girl are brother and sister.,3799
0,"Will the rider in blue, black and red or black white and red or all white win this bicycle race?",Will the young rider from China win the bike marathon.,3805
0,Four men with excited faces are jumping down from the top of stairs.,Three girls drive by in a pink cadillac.,3815
1,A group of people in clown makeup perform on the street.,There are humans outdoors.,3830
0,"Several women, some in scrubs and other with badges, are waiting in a crowd.",The women are getting ready to meet a movie star.,3837
0,A man is carrying a large red bag up some steps.,A man is carrying a bag up some steps to the gym.,3838
0,A group of people at a festival.,The group of people are sleeping in their beds.,3846
0,A man and woman sit across from each other at a restaurant table.,A couple sits in a movie theater.,3856
0,"Two people are climbing down a steep, rocky trail, wedged between two mountains.",Two people are carrying water bottles in their pack.,3857
0,A band is putting on a light show and a performance in front of a crowd.,The band was reading library books during the performance.,3873
0,One of the members of KISS playing a white electric guitar in front of a black background.,A KISS member skipped breakfast.,3882
0,A white woman in the field with two llamas.,The woman is black.,3909
0,A woman in a black skirt and dark red sweater with holes in the sleeves sitting on a trunk to put on red flame tights.,She is going to a concert.,3920
0,a bald man with a tattooed head stands next to a man with a brown t-shirt in front of a transparent awning.,The man is wearing a tutu and is giving a church sermon.,3921
0,A man paint spattered clothing talks on a mobile phone.,The man is swimming in the creek,3927
1,A line of horses walks on a road as a car sits to the side with the hood and trunk open.,There are animals are outside.,3934
0,A man climbing an icy glacier with the assistance of a pick.,An elderly man in yellow is climbing Mount Everest with the assistance of a pick.,3946
0,A group of people gather at a stand at the fair.,A group of friends eat cotton candy by the ferris wheel,3950
0,A man in a collared shirt playing the trumpet on a street corner.,The man is busking.,3968
0,Two people and a dog playing in the water with a ball.,The dog is sleeping in his house.,4015
0,Four women's volleyball players competing in the London 2012 Olympics.,Four women are shoveling snow at home.,4020
0,A woman in a pink top and black long shorts is getting her nails done by a lady in red.,A lady is getting her nail done at a salon on her lunch break,4029
1,A crowd forms near storefronts with yellow bay windows behind an aqua fence.,A crowd is in front of the stores.,4030
0,a woman sleeping on cardboard under an icon against the church wall,"Wrapped in a cozy comforter, a lady watches as her husband paints her toenails.",4039
1,People sit on a lawn outside of a greenhouse.,People are outdoors.,4053
0,A man wearing a Speedo swimsuit is jumping on the beach.,A man in a speedo is cooking in the kitchen.,4058
0,"A man is on stage singing, holding a microphone, and wearing a white jacket and pink hat.",The man is a terrible singer.,4059
1,A boy plays with mickey mouse.,A boy is playing.,4082
0,A young boy is kicking a soccer ball away from 3 opponents.,The boy is seated in church.,4099
0,A hiker makes his way downhill.,The hiker is swimming in the clouds.,4104
0,A man holds a woman in a blue and white costume in the air.,The woman is a ballerina.,4126
0,"A fun jam session with guitarist, drummers and piano mover elderly man to dance away.",The man is practicing for his debut for the theater,4146
1,Crowd standing outside a metro area.,There is a crowd standing outside.,4150
0,A soccer player is sitting on the field drinking from a water bottle.,A soccer player drinks Gatorade out of a green cup.,4174
0,"A person dressed, in black robes, huddles at the opening of a bridge, with a soft drink at hid feet.",The man is eating a sandwich.,4179
1,"A woman, holding a hat, is standing in a restaurant, with people watching.",A woman is standing.,4194
1,A band member in a pink shirt is singing and playing the guitar.,There is a person playing music,4199
1,People browsing for clams and lobster at a marketplace.,People are at a marketplace.,4203
0,A man wearing a blue tank top in front of a truck with flower pots in front of it.,A woman eating cheese by the windowsill.,4210
0,A young girl is performing a gymnastics routine on horizontal bars under the close supervision of an adult male.,"Young girl sitting in a locker room, drinking from a water bottle.",4212
0,A group of young people dressed in mostly black are around a table getting ready to eat.,The people are getting ready to ride the bus.,4215
1,A white dog with a black collar runs in the snow.,There is a dog in the snow.,4247
0,Someone riding sideways on a motorcycle.,The person is laying in his bedroom.,4255
0,"An old woman at a furniture shop, a small dog is looking as she walks away.",The crab eats pizza,4259
0,A drummer is sitting behind a drum kit near to someone playing a guitar.,The band starts drinking in the morning.,4276
0,A male gymnast swinging from two hoops.,A male gymnast resting in his bed,4287
0,"A man in a black shirt and a white pants holds two sticks on an urban sidewalk, playing four overturned buckets as drums.",A man plays an expensive drumset in a band.,4289
0,"A man sits on a rock fixing a bike, the bike flipped upside down.",The lady sat in the restaraunt drinking margarita's.,4318
0,A boy wearing headphones sits on a woman's shoulders.,The boy is eating an ice cream cone.,4322
0,A woman doing dirty handwork on wood.,A group of senior citizens goes bowling.,4346
0,A man is on stage and blowing a Kazoo into a microphone.,The man is blowing a trumpet into a trash can.,4361
0,A dog with its two front paws on a rock in a field.,The dog is laying under the kitchen table.,4364
1,A woman explains something about the inside of a computer to a young child.,A woman explains something to a child.,4385
0,A child wearing a blue shirt is walking on the street holding up two fingers.,The child is flashing the peace sign to their friends as they leave.,4388
1,Group of people gathered out on the streets near a display of bicycles.,The people are near the bicycles,4399
1,Backpackers are walking along a trail,Backpackers are walking outdoors.,4416
0,A man in a business suit speaking to somebody while a crowd gathers in front of him.,The Queen of Canada is fishing for bass.,4423
1,Some people are walking through a narrow crevice in some rocks.,There are people outside.,4426
1,"a man in a superman costume is holding a sign, on the side of the road.",A human holding a sign.,4442
1,A man in a blue bodysuit surfing.,There is a man surfing.,4448
1,People walk down a brightly lit market in a busy city district.,There are people outdoors.,4451
1,A man is sitting at a table with a drink.,The man has a drink.,4452
1,"A man and a much younger boy, both wearing hats, taking a stroll through nature.",There are people outdoors taking a stroll,4459
1,A group of people climb into a hot air balloon.,There are people in the hot air balloon.,4460
1,"A tanned man with dark glasses on, punk style hair and tattoos on arms and chest.",a man has hair,4466
0,A woman in an orange-hooded outfit is sitting with her hand on her face.,The woman has her hand on her face because she is disappointed.,4478
0,A man and a woman in a vehicle surrounded by people.,The people are surrounding the two in the car are rioting.,4494
0,A group of children dance and play instruments under colored lights.,A group of children are dancing under the colored lights on the sun.,4497
0,A man wearing glasses plays guitar in front of a microphone.,A man is performing for a large audience and singing America the Beautiful.,4521
0,three little girls run on a soccer field.,A professional soccer team wins the World Cup.,4537
0,A lady in dark clothing is holding a plastic bag.,Lady holds a shopping bag while she walks to her car.,4549
0,A group of people in a sack race.,A family sits at a dinner table holding hands.,4560
0,"Closeup of the side of an old woman's face with oversized sun blocking glasses, gray hair and a gold earring.",The old woman is a gypsy.,4566
0,A young girl is showing off a craft.,A girl is cooking dinner.,4578
1,Two grown men jumping off a wooden picnic table in a wooded area.,There are people outdoors.,4603
0,a little boy in a blue shirt playing on the playground,The little boy is angry.,4606
0,Child in sweater playing with a turquoise balloon.,The balloon is from the bank.,4635
0,"Some men are sitting at a table, talking and eating a meal together.",Some men are playing cards and singing in a bar.,4645
1,Young girl sips a drink on a blue bench.,A girl is drinking.,4657
1,A man makes a kissing face to a cow in front of a train.,There is a cow near a train.,4661
0,"Two people are sitting in the park, on a cold winter day.",The two people are arguing over the last ham sandwich at the local supermarket.,4677
0,A man wearing all white and sunglasses hugs a woman from behind.,The cat is sitting in a chair.,4679
0,A man in a red shirt starts to cut a cake at a party.,The man is turning 70,4690
1,A woman wearing a red shirt and blue jeans in mid jump.,A woman is in mid jump.,4709
1,A group parades through the streets of a city holding flags and signs.,There are people in a city.,4721
0,A woman in a dress and a man in jeans taking a picture of themselves.,Two people run a marathon.,4724
1,A dog leaps high in the air while another watches.,A dog is in the air.,4735
0,A man in an orange safety vest is using a piece of machinery.,The man is taking a nap on a couch.,4738
0,Two lovers sitting on a park bench,The people on the bench are brother and sister.,4741
0,A child plays with a water gun in a pool.,A child is laying in the sun.,4752
1,A little boy is climbing on the monkey bars at a playground.,There is a little boy.,4754
1,A person riding a dirt bike dangerously close to a cliff in a forest.,A person riding a dirt bike.,4760
0,A woman is pushing a boy in a wagon near a sidewalk.,The woman is the boy's mother.,4784
1,People in bathing suits are on a beach looking at a landform in the distance.,People in bathing suits are outdoors looking in the distance.,4791
0,A girl and young boy are jumping on a trampoline in a suburban yard.,The kids are sitting on the couch.,4798
1,"These people are in a restaurant, having drinks, and playing various instruments.",People in a restaurant having drinks.,4804
0,A woman in a black shirt is in a science lab looking at a beaker full of liquid.,The woman is skiing down a mountain.,4825
0,A woman stands in the road looking off at the buildings in the distance.,A woman waits for her long lost lover to reappear.,4837
0,"Three men, one wearing a hat and two who are not, are kneeling on the ground digging in the dirt surrounding a cement platform.",They are tearing down the walls.,4842
0,"a bald man monitors a woman at a shooting range, both wearing sound muffling headphones, as she prepares to fire a gun.",The woman is shooting puppies as they fall out of the sky.,4850
0,Some people are walking through a narrow crevice in some rocks.,The people are swimming in the ocean.,4868
1,a soldier crouches beside a tank with a larger vehicle obscured in the background.,A soldier is crouching beside a tank.,4879
0,A woman an children walking on a rainy street in the city.,The woman is the mother.,4909
0,A man with a red t-shirt is dancing.,A woman is on a couch wiping away tears.,4911
0,Two women wearing airplane uniforms sitting on the edge of the road.,Two people are walking down the road in swimsuits.,4914
1,"A woman holding a magazine, is touching the outside of a wooden window frame.",A woman is outside near a window.,4919
0,Two guys getting a drink at a store counter.,Two women are eating lunch at a table.,4921
0,Two people in racing clothes and helmets are riding motorcycles.,The two people are on a golf course.,4924
0,a young boy wearing white shoes chasing after several chickens,Several high school girls are being attacked by protective roosters.,4940
0,man in a boat looking at a disaster.,The man is in his living room,4944
0,A woman is walking down a beach near a sand sculpture.,A woman is eating an ice cream cone.,4951
0,A little girl in a pink shirt is sitting on a park bench in fall.,The girl is sleeping in her bed.,4955
0,Two men playing soccer in a grassy field.,The men are playing baseball in a grassy field.,4956
0,"A crowd of protesters in the street holding up peace signs an holding signs saying ""stop killing in Iran.""",The protesters are protesting the shortage of truly good pizza in their home town.,4961
1,A man in a white tee-shirt is looking at a charcoal grill with a bag of charcoal sitting beside the grill.,a man looks at a grill,4964
0,Three men paint the side of a large structure white using scaffolding.,Man painting a dollhouse for his daughters bedroom.,4969
0,A baby on the floor laughing at an older another child.,A pair of sisters are playing.,4970
0,A golfer is teeing off the green.,A man is playing basketball in the grass.,4986
1,A marching band marches through town during a parade.,A marching band marches outdoors.,5019
0,The captains of two football teams meet with the referee on the field before the game starts.,They are about to play baseball.,5028
0,Two people sit outside a shack that sells summer clothing.,due to market close no seller today,5031
1,A man is sleeping on a hammock right next to a body of water.,A man is sleeping outside.,5036
0,Two men in a garage are fixing the engine of a car.,Two men are fixing a car for their friend.,5038
0,"A young football player at practice, getting notes from his coach.",Football player attending his brother's wedding,5053
1,"A guy holding a sign, with a shopping cart.",The man is holding something.,5065
1,A person in a light green jacket carries a multicolored umbrella in an outdoor public area.,a person carries an umbrella,5076
1,Two men in hard hats on the roof of a building that is under construction.,there are two men on a building,5089
1,A man is skiing down a mountain with another large mountain behind him and a river between the mountains.,A man outside skiing.,5098
0,am construction worker is working on metal beams.,A worker on his lunch break,5103
0,A black and white dog is carrying a stick in a field.,A dog is sleeping on a bed.,5105
1,A boy in glasses is wearing a red shirt.,A boy is wearing a shirt.,5135
1,Martial arts students practice outside building.,Students are outside.,5152
1,The two women are looking at mountains at a fence.,There are women outdoors.,5153
0,Two people compete in a wheelchair race on a city street.,Two cousins who lost their legs in a freak accident are competing in a wheelchair race.,5154
0,A young women in a purple jacket sitting on a swing in a park.,The woman on the swing is a grandmother.,5159
0,A woman in a brown shirt is making rice.,The woman is stirring a pot of jello.,5168
0,A man is on top of his vehicle that is carrying pieces of plywood.,A sad man is on top of his vehicle that is carrying pieces of plywood.,5181
0,A man holding a large chunk of snow over two people on the ground.,The father and the two kids are playing on the beach.,5186
0,the man in the crane is cutting the tree down.,The man is driving a dump truck.,5190
0,A woman in a wedding dress getting out of a white car.,The woman is single.,5197
0,A man is painting graffiti on a building.,The man is sleeping,5208
1,A slender young caucasian female walks while listening to music through her headphones and iPod during a bright sunny day.,There is a female walking while listening to music on her headphones.,5227
1,A man in a blue unbuttoned shirt is walking through a local street market that is selling various fabrics.,A man has a blue unbuttoned shirt.,5244
0,A black man in a blue shirt hold his baby in a blue wrap.,A girl rides her bike down the sidewalk.,5247
0,People around a plaza are taking picture to a monument.,The people around the plaza are starting a riot.,5256
0,A band is playing for a crown in a nighttime setting.,A band plays a lunchtime concert.,5257
1,There are construction workers working hard on a project.,There is construction work.,5259
0,"Three men are playing soccer on a field, with a fence and forest in the background.",the boys were angry,5261
0,a crowd is gathered around a boat at night.,People doing on a dinner cruise,5274
0,A man in a gray suit is talking in front of a microphone.,The man is in a black suit.,5275
0,A girl in a striped shirt holds a bun to her mouth.,Boy is eating a hog dog.,5277
0,Two men with black rimmed glasses making faces and eating bread.,The men are sharing a pizza.,5279
1,"Two men, one wearing a teal shirt and shin guards lay horizontally on logs with their backpacks in sight.",A man is wearing a shirt.,5289
0,A woman is holding a camera and walking with a man.,A woman with a camera and a man are riding in a taxi.,5304
0,"A man in a white shirt, presumably a doctor, listens to a young woman's heart through a stethoscope.",The lawyer is yelling at the judge.,5305
0,A man sings into a microphone in front of a green light.,A man eating dinner,5306
1,A man holding a crow bar and wearing a masks looks up.,The man is holding something.,5323
1,A child sleeps while laying on a pillow and covered up by a white comforter.,A child is sleeping.,5328
1,A team of rescuers wearing reflective vests descend a staircase carrying orange life preservers.,A team is wear reflective vests.,5351
1,A young boy in red swim shorts playing with sand on a beach.,A boy is on the beach.,5353
0,Two boys are playing in pool filled with sparkling blue water.,Two boys are eating lunch in the pool.,5361
1,"An oriental man was wearing a jacket with many pockets, along with his green sandals.",A man wore a jacket and sandals.,5387
0,A man in an orange shirt is holding an object and speaking to a girl in a blue shirt who is looking back at him.,The man is asking the girl what she wants for lunch.,5388
0,a city of people gathered around the construction of a statue.,The people in the city gathered at the UFO museum for a concert,5417
1,A boy on a scooter outside a toy store.,There is a boy on a scooter.,5428
1,A man in an orange safety vest is walking towards some buildings.,A man in a vest is walking.,5431
0,A dozen workers wearing uniforms  & sanitation hats are working on an assembly line in a factory.,The workers are preparing for a swimming gala.,5439
1,An older woman in a white shirt holds a red bag behind some glass.,A woman holds a bag,5451
1,"Barefooted, someone appears to be looking in a bathroom mirror.",A person appears to be looking in a mirror.,5454
1,A young toddler plays in the bathtub with bubbles and suds.,There is a young toddler.,5471
0,A dog leaps off a dock and into the water.,A dog is sleeping on a couch.,5477
0,A group of pedestrians are using a crosswalk in a city.,they hated each other,5505
0,Three people are walking on a lake shore with houses on the other side.,A group of friends are reuniting at summer camp.,5506
1,"A young, Asian man is seen playing his guitar.",A man is playing a guitar.,5510
0,"Several people loiter about on a street scene in the daytime, with motorcycles parked along the way.",A few people hanging near their favorite biker's club restaurant.,5516
0,A black man playing a Yamaha keyboard.,The man is white,5532
0,A man wearing a white coat is talking on the telephone.,A man is talking to his mother on the phone.,5545
1,A little boy in a construction outfit stands with his parents.,A boy is standing,5560
0,A group of people dressed in armor are standing on the green grass.,A group of people are swimming in the ocean.,5563
0,"Band performs at the Bras Cat, Cafe Bar.",Band is playing at McDonalds.,5588
0,"Shirtless man with gray hair and blue shorts, sitting on a stool at a table, next to a red beach chair and bicycle.",The man is at the beach having lunch.,5591
0,A man sitting at a table wears a red sweater while two glasses of water rest on the table; one glass is half empty.,A man drives his car to the local restaurant.,5597
0,A little person is holding a yellow flag with a red logo on it.,A person is holding the flag that will start the car race.,5603
0,Group of young men playing cricket in a dirt field.,Group of men playing cricket for the national championship.,5656
1,"Two bikers, one in black and the other with a red shirt ride down a street.",Bikers are in the street.,5671
1,Two men wearing athletic gear and ear protection are wrestling on a wooden floor.,Two people wearing athletic gear and ear protection are wrestling on a wooden floor.,5674
1,A child running on the sidewalk.,A child is running.,5677
1,A horse and its rider are jumping over white bars in a competition.,A horse is jumping,5684
0,two people walking with strollers through a park,The people pushing the strollers are women.,5688
0,"A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.",A couple walks alone outside in the sun chatting about reality tv.,5689
1,Women in formal wear sitting on a pew.,Women sitting on a pew while wearing formal wear.,5694
1,Two dogs are running in a grassy field.,There are dogs outside.,5703
0,A little brown dog runs through the grass.,The dog is swimming in a pool.,5704
0,A snowboarder is jumping over a snow slope.,A girl jumps her green snowboard over a slope.,5706
1,Several people watch a daredevil on a quad ride a wheelie down the street.,People watch a person on a quad.,5709
0,Large white dog running on grass,The dog is sleeping in a bed.,5714
1,People are crosscountry skiing in a single file line.,People are skiing.,5721
1,A surfer in a black wetsuit rides a wave.,A surfer rides a wave.,5724
0,Men wearing hard hats and safety vests are working.,There are men on a lunch break.,5735
0,A woman in a white and green striped hat is looking down.,A woman in hat is looking down at a cat.,5742
1,A black-striped cat is looking at a cord it has pinned with a paw.,A cat looks.,5746
1,Young boy walking through a single toned area wearing a blacked and orange coat.,a boy is walking,5747
0,A group of people sit on blankets at a gathering.,A group of people sit on blankets at a concert.,5788
0,A woman in an apron shopping at a market.,A woman prepares to make dinner.,5789
0,A slender man holds a squirming child on a city street.,The man is the child's father.,5792
0,A group of people or students on vacation walking alone the grounds of older buildings.,The people are in the hotel room.,5795
1,A man with a yellow and green shirt is standing in front of a crowd of people.,A man stands near a crowd of people.,5797
0,"A bald white man wearing an apron dines alone at a restaurant table, set with a full meal and a bottle of wine.",A man with a full head of hair is dancing on top of a bridge.,5812
0,A closeup of a young dark-haired boy swimming in a pool of water.,The boy is leaping off the high diving board.,5814
1,A group of people in an office contemplating.,There are people in an office.,5822
0,An Asian woman is posing with a red umbrella in a marketplace in China.,A woman is sunbathing in California.,5827
1,Three little kids on tricycles race downhill.,There are kids outside.,5844
0,A married couple are cutting a wedding cake.,A married couple eating a steak.,5850
1,A child swinging on a playground play set.,A child is swinging on a set,5855
0,"A man in glasses and a black leather motorcycle jacket stands in a narrow laundromat, one arm outstretched as if to balance himself, the other adjusts his glasses.",The man bought his motorcycle jacket at the Harley Davidson store.,5866
1,A man with a beard in a gray suit and brown shirt standing in a marketplace.,A man is standing in a marketplace.,5876
0,Two women cross the street together.,Two women are jogging in the gym.,5877
0,A dark-haired woman sitting on the sofa with her head on a white pillow crying.,A dark-haired woman happily bakes a cake for her sister's birthday.,5888
0,A band is on stage and the man behind the microphone has his hands in the air.,The band is practicing in a garage.,5893
1,A person is climbing to the top of a rock cliff.,A person is climbing.,5894
0,A girl jumps off of a diving board into a pool.,She is a lifeguard on her break.,5898
0,A man wearing a green shirt is jumping his bicycle off a ramp.,A sad man wearing a green shirt is jumping his bicycle off a ramp.,5916
0,A blond woman is looking at some lights.,The woman is eating a sandwich.,5930
0,A man wearing a cap and jacket passing by a taxi.,The man is sitting in a movie theater.,5971
0,A little boy in the air above another boy on the ground where a soccer ball lies at his feet with the soccer net behind them.,Two little girls are dancing ballet.,5979
0,A dog sitting in ice and snow.,A dog is sitting in the cold watching his owner shovel snow.,5980
0,A group of people wearing exercise clothes are having a picnic in a park.,People brought burgers.,5998
1,A group of people gather and holding different types of flags.,A group of people holding flags.,6017
1,"A man painting a picture of buildings, people, and animals.",The man is painting.,6039
0,Three girls running on the grass between orange cones.,The girls are in a movie theater.,6043
1,Two older ladies are sitting at a bench as a gentleman walks past them from behind.,There are people sitting.,6045
1,Two blonds dressed in evening gowns and ornate hats are laughing.,Two people dressed in evening gowns and hats laughing.,6050
0,Three men laugh as one falls to the ground holding a white ball.,Three men laugh as one holds a orange ball.,6060
0,Three woman and one guy in front of a stage with one woman and the guy singing into microphones.,A man is on a conference call in his office.,6063
1,A young couple is relaxing in a lobby.,a young couple are relaxing,6082
0,A crying woman sitting under a yellow box.,A woman is crying after her boyfriend dumped her.,6092
0,A black female marathon runner wearing a red adidas shirt passes several onlookers.,A black female marathon runner is sitting down eating breakfast before the race,6094
0,A woman walking and drinking coffee.,Coffee is made from coal.,6100
0,Two workers stand at an entrance.,The workers are swimming in the pool.,6111
0,A small boy climbing a backyard play set.,The boy is playing in the swimming pool.,6112
1,A woman wearing a horse costume around her body with a helmet on her head.,the woman had a helmet,6116
1,A dark-haired boy carrying a large black trash bag over his shoulder.,a boy is carrying a trash bag,6146
0,A hockey goalie watches to players skate down ice.,The players are scared the goalie may hit a home run.,6151
0,Two dogs play in a sandy field.,Two dogs plan to bring down the government.,6152
0,"Three children in football uniforms of two different teams are playing football on a football field, while another player and an adult stand in the background.",The game is for the  middle school semi-finals.,6159
1,A man is sitting on a couch under an expressway ledge.,A person is seated outdoors.,6160
0,A woman with a backpack crosscountry skiing.,A man plays baseball.,6174
0,Workers stand around next to a forklift on break.,The workers are drunk on their lunch break.,6179
0,Two boys and two girls jump as they have their photo taken.,Two boys and two girls have their photo taken for a birthday party.,6194
1,A group of ladies stand outside with umbrellas.,A bunch of ladies are outside.,6200
0,a young woman walking down a busy street,An young woman is sick in bed.,6202
0,A person is coming down a yellow water slide into a pool.,a person slides down the slide into the pool on a saturday,6203
1,A group of people dancing with hands in the air.,There is a group of people dancing with hands in the air.,6216
0,Three people working on the ground work.,People are sitting in a hotel lobby.,6220
0,Barefoot people standing in water in front of a large piece of art featuring a face.,People stand in the pool during the face art auction.,6226
1,A child walking on a treadmill inside near a window.,There is a child walking,6233
1,A lady with brown hair in a pink shirt sleeping in a car.,There is a lady in a car.,6235
1,A woman in a white top and jeans promoting for CYFD by the street.,A woman promotes something.,6246
0,Children playing on a playground sliding down a slide.,Children playing on slide in school,6250
1,A man in jeans working on his knees.,A man is working.,6251
0,A person attempting a stunt using a snowboard and some wooden pallets while it is dark outside with snow on the ground.,The person is eating cheerios and watching TV shows.,6267
0,"A woman purchases a spool of yarn from another woman, who is selling on the side of the street.",A woman sits on her living room couch knitting a sweater.,6280
1,View of a Victorian building in the background with various people walking in the foreground.,People walking by a Victorian building.,6284
1,A pit crew clad in blue working on a racer's motorcycle.,A pit crew is working.,6289
1,A young boy colors on small sheets of paper.,A boy colors.,6295
0,A woman is laying on a red blanket in a park.,The woman is climbing a tree out of boredom.,6299
0,Two men practicing martial arts one has his right leg in the other man's face.,The men are sparring as part of their training for their yellow-belt test.,6314
0,Man sitting by himself in city park.,A man rides an elevator to his office.,6316
0,A singer in a white button-down shirt is performing while a girl plays the guitar in the back.,A band of all men is playing heavy metal in the garage.,6318
0,A man dances on a mat in front of a crowd.,A man shows a new dance move to his class.,6326
0,Two young men in black and white football uniforms are practicing in a green field beside a large gray building with a white stripe on the side.,Two men are practicing for the homecoming football game.,6330
0,Five individuals holding instruments and practicing music together next to a building.,The five people are eating lunch.,6331
0,Two golden brown horses pull a sleigh driven by a woman in a blue coat.,The horses are black.,6338
0,A march for a cause is happening in a city area.,The marchers are inside eating dinner.,6352
1,A man using ski gear is jumping through the air near a brick building and blue guardrails.,A man is jumping.,6354
1,A bull rider wearing a helmet at a rodeo while riding a bull,a rider in a helmet,6356
1,A child stands in front of a dancing wedding party.,A child is standing in front of people.,6361
0,Three men on stage perform music for crowd.,Musicians practice in the garage.,6375
1,A boy trying to move another boy out the way of a billy goat about to butt him.,boys near goat,6389
0,A group of people are running a race with a man dressed in a dragon costume.,The people are racing for Leukemia research.,6394
0,A dog and sand blowing in the wind,A dog is sitting on a couch.,6418
1,The children are playing in the water.,There are kids playing in water.,6421
0,A black and white dog is swimming through some water.,A black and white dog is swimming to grab the stick his owner threw.,6425
0,Overweight blond child feeds a cup of nectar to a rainbow lorikeet.,The lorikeet is black.,6441
1,The girl with the wide eyes has a marker hanging from her nose.,The girl with wide eyes has something hanging from her nose.,6474
0,A man dressed in black is holding a black garbage bag and picking up items from a dirt lot.,The man is in the classroom teaching physics.,6483
1,A man wearing a blue uniform is paddling his kayak while standing up.,A person in a uniform,6491
0,A person putting their hair up in a busy area of a city with several telephone booths in the background.,The telephone booth is on fire.,6515
0,A woman with a large silver bag stands at a food counter.,A woman is calling her friend.,6517
0,Three men wearing orange reflector vests and hard hats are working on a road construction project.,Men eating sandwiches,6522
1,a group of people sitting at a sporting event.,A group of people sit at a sporting event.,6530
0,A woman and a man holding a small boy smile while standing in front of a decorated christmas tree with gifts under it.,The family is celebrating its last Channukah.,6531
1,A young man snacks while on a dock looking out into a body of water.,A young man snacks while outside.,6535
0,Man sliding curling stone in a curling facility.,A man slides a curling stone in the Olympics.,6548
0,"Women are walking, dressed in bright outfits.",Women walking down the street to church.,6559
0,Two girls one in a gray dress the other in a black striped dress are playing with hula hoops.,Two girls quietly play with dolls on their living room floor.,6562
1,A girl in a striped shirt holds a bun to her mouth.,A girl is holding a bun near her mouth.,6583
0,Boy in black shirt holding up a piece of garbage outdoors.,The boy in the black shirt is sitting on the couch.,6585
0,Three people stand at the top of an outdoor staircase.,Three people are racing airplanes.,6596
0,A flag is carried.,A marine carries a folded American Flag and hands it to a grieving widow,6599
1,A man looking down at a large pile of shredded paper.,A man looks at paper.,6607
0,A woman in a striped shirt looking at a man in a yellow and blue coat.,The woman in a striped shirt stares at the man in a black coat.,6620
