label,sentence1,sentence2,sample_index
0,An officer writing up a ticket in a heavily crowded downtown area.,An officer writing up a ticket in a rural isolated area.,3579
0,A young man leaning against a streetlight as a bus with a statue of Liberty sign drives past.,A young man is leaning against a tall streetlight.,3581
1,Two knights on horses joust.,The knights are jousting on horseback.,3584
1,Man operating technology with earphones on.,A man is operating technology.,3596
1,A man in a blue striped shirt strands next to a woman.,man and woman stand,3627
0,The man in the apartment is holding a guitar hero guitar.,Someone is waiting for the game of guitar hero to load so they can play the guitar.,3636
0,"Lovely city scene showing a clear blue sky, three old buildings and a narrow street with rail tracks.","It is a desolate, rainy day near the rail tracks.",3644
1,A man is riding a motorcycle through the streets of an Indian bazaar.,A man is riding a bike in a foreign land,3672
0,"A skateboarder in black, brown, and white is grinding his skateboard along a low rail",A girl on a riding her bike off ramps.,3687
0,A group of four people are on top of each other and pose for a picture.,Four people are at the bar.,3696
0,Bicyclists and pedicabs go by a large white modern building.,the riders are dead,3709
1,Picture of a red wagon and a little boy riding his bike in front of a brick building.,A boy is riding his bike in front of the building.,3719
0,A couple holding hands as they look out over the water towards the sky while the trees reflect in the lake and a boat rests comfortably on the shore.,A man and woman hold hands as they look at the sky over a lake.,3735
0,a guy riding a gnarly five foot wave all the way to the shore,A man is having fun surfing.,3744
0,A guy playing an accordion with a hat on.,He is a horrible musician,3748
0,"A baseball player from the Tigers is sliding onto a base, while the umpire is running to see whether or not the player is safe.",The umpire is not paying attention to the game.,3756
1,Three people in a room with a woman in a black shirt and neck scarf holding a drink in her hand.,"Of the three people in the room, one was a lady wearing black and holding a drink.",3763
0,A man in black and one in white posing indoors.,A clown is posing indoor.,3766
0,A man riding his bicycle with a red and white umbrella has his picture taken by a crowd.,A man is with an umbrella,3769
1,A furry black dog in a backyard carrying a basket in its mouth.,A dog is outdoors.,3775
1,Scottish bagpipe players are performing on the streets.,People are playing music.,3797
0,Man with red coat and pointy hair is blowing on a kazoo on stage.,Man in costume playing a kazoo in front of a crowd.,3812
0,Boy in striped shirt looks at peaceful lake.,A boy sitting in a chair at the lake.,3818
1,"A man works at a vegetable stand market, with prices displayed nearby.",A man in a market.,3840
1,Few young people out drinking.,A group of people are drinking.,3843
0,"Three girls on a field, one is carrying a ball.","three girls on a soccer field, one holding a ball.",3854
0,A group of people playing a game where each one face each other holding hands and a person will pass through them.,None of these people are touching each other.,3863
1,a man in a red uniform jumping on a sports field,A uniformed man is interacting with a sport.,3876
1,A man with glasses is wearing a beer can crocheted hat.,A man is in a hat.,3890
1,Two rickshaw operators waiting for a fare with traffic in the background.,Two rickshaw operators wait for a fair.,3900
1,A brown and black dog jumps high in the air after a purple Frisbee.,Two dogs are outside.,3913
0,Three men sitting on a train together.,the men are warriors,3925
0,A dog is catching a yellow tennis ball on the beach.,A cat is on the beach.,3943
0,Many people are performing music in front of an audience.,The people are clapping.,3974
0,A group of three men play mariachi music.,Some people play music at a wedding.,3987
0,A male with a hat is juggling four balls.,A man dressed up with a hat performs a juggling act for his audience.,4000
1,"A man is sitting on a short stool, with his back turned to the camera, facing some stacked orange and yellow crates.",A man sits on a stool.,4014
1,Three people in a group of cars in what appears to be a city scene; two of them carrying a large bottle and one is a female dressed in high heels.,There are three people outside in a city.,4018
0,A black-haired woman in yellow and orange is doing work near the water.,The man in green workes near the ditch.,4021
1,Boy Scouts pay their respects to a fallen hero.,The hero is dead.,4033
1,A man climbs some rocks.,A man outdoors,4061
0,Two people are playing ice hockey.,there is competetion going on between players,4070
0,A basketball player slam dunks the basketball.,He hits a 3 pointer.,4079
0,"Two men are on a boat, one is fishing.",There are men on a jet ski.,4107
0,"A man pulls a yellow hose, there is a shadow in the background that is clearly not his own.",The man with a hose is being stalked by shadow people,4142
0,A man in a brown shirt is standing on a bridge and pointing while other people walk by.,The bridge is large.,4143
0,"A fun jam session with guitarist, drummers and piano mover elderly man to dance away.",The man is practicing for his debut for the theater,4146
0,The wall in front of the bed is mirrored.,The wall is decorated,4158
1,"A black woman dressed in brown, approaching a woman in a white jacket and yellow hat, in front of a garage door.",Two women are engaged with one another in front of a garage.,4164
0,The young girl is running on a sandy beach.,The young girl is running away from a sea monster.,4171
1,"Two men of southeast Asian descent are sitting Indian style on a bamboo floor, playing chess while two young boys watch in the foreground.","Four people are in the room, two of which are playing chess.",4175
0,Five men hauling in a fishing net on the beach.,The men are strong.,4178
0,"The tennis player is hitting the ball with his racquet, while others watch the match.",Tennis players from two universities are competing in a match.,4186
0,A woman wearing traditional Japanese attire walking.,A Japanese woman walks down the street.,4188
1,A band member in a pink shirt is singing and playing the guitar.,There is a person playing music,4199
1,A wakeboarder in the ocean is in the middle of a flip.,A person is playing water sports.,4206
0,"There is a woman, who is all dressed up in a beautiful multicolored tutu with a tiara, doing a split in midair for a performance.",A woman is trying to impress the audience with her athleticism,4208
0,A young girl is performing a gymnastics routine on horizontal bars under the close supervision of an adult male.,"Young girl sitting in a locker room, drinking from a water bottle.",4212
0,The little boy is enjoying the company of his parents.,4 adults are sitting with no kids,4218
0,"A group of people are standing under a structure, smiling and dancing.",People are sitting solemnly in an amphitheater.,4225
0,Dog with lease poses for the camera with its tongue hanging out.,The dog is moving around.,4227
1,A man in a dress shirt and tie is smiling and holding in his hands a pair of sunglasses and some sort of paper.,A man is carrying things.,4234
1,Four young trendy women sitting and talking in a public place.,Four ladies are talking in public.,4249
0,Two young ladies playing beach volleyball.,Two girls are playing golf.,4261
1,A large formally dressed family poses for a photo in front of a large wooden door.,A large family poses for a photo.,4268
0,A bunch of people in a life boat in the open ocean.,The group is walking through the city.,4282
0,"A man in a black shirt and a white pants holds two sticks on an urban sidewalk, playing four overturned buckets as drums.",A man plays an expensive drumset in a band.,4289
0,Dancer striking a beautiful pose on a basketball court.,The dancer is on the court,4297
1,A man on ski has jumped in a tree while another man is watching,A man is doing a ski trick.,4300
0,Family hiking in the woods,This is a city street.,4312
0,A gray dog runs along side a pool while a yellow dog jumps into the pool.,dogs run through a field,4324
1,Children climbing on ropes at a park.,Children playing in the park.,4330
0,A tan dog chases a white dog through the leafy grass,A tan dog chases a white dog off of its property.,4360
0,"A dog, jumping over a trace obstacle, a woman watching in the back.",A cat is meowing.,4363
1,"An artist paints a picture in a outdoor public area while several men sitting on benches chat, read and eat.",The man is applying paint to a surface.,4380
1,Three men with reflective safety jackets are watching two men in reflective jackets put rocks into a hole in the road.,Two men are putting rocks into a hole in the road.,4389
0,This is a woman brushing her teeth in the woods.,A man chopping wood.,4413
1,Some people are walking through a narrow crevice in some rocks.,There are people outside.,4426
1,"Two elderly men dressed up in classic time outfits, reading to a crowd.",The two elderly men are in front of a crowd.,4432
1,Baby looking at the leaves on a branch of a tree.,A baby is looking at a tree.,4433
1,People walk down a brightly lit market in a busy city district.,There are people outdoors.,4451
1,A man is sitting at a table with a drink.,The man has a drink.,4452
0,A man dressed in a blue shirt and jeans walks up a sandy path.,A man is running up a sandy path.,4465
1,A man is guiding the hockey puck across the ice while an opposing player races towards it.,A man is playing hockey.,4468
0,A woman is reading a magazine over another woman's shoulder.,The woman is sniffing the other.,4488
1,A young boy stands tall to try to look through a viewer.,A young boy tries to look through a viewer.,4491
0,A dog stands shoulder deep in muddy water.,"A dog stands outside, shoulder deep in muddy flood water.",4492
1,A man dressed up in costume as a soldier getting prepared for battle.,The man wears clothes.,4493
1,Two women in pastel colored headscarves walk in front of a worn stone building.,Women are walking in front of a building.,4495
1,A muscular man in a Speedo and a curvy blond in a bikini walk together at the beach.,A muscular man is outside.,4496
1,A man in a striped shirt writes with chalk on a blackboard.,There is a man writing on a blackboard.,4499
0,"A woman, decoratively dressed, bears a big load down a cobblestone path.",A man racing a car.,4530
0,A shirtless man is standing next to two children balancing on a swing.,A family is playing in the park.,4544
1,A man in a black shirt playing a guitar while another man watches.,a man plays a guitar,4548
0,"A woman in a very light sundress strikes an open-armed, high-legged dance pose in a wide open space surrounded by mountains.",A women is getting her pictures taken near the mountains.,4555
1,A brown dog in a field.,There is a dog in the field.,4611
0,Two young children waving to someone.,The kids have their hands in their pockets.,4612
0,A guy is looking at a girl that has a finger in her mouth.,A guy is curious about the girl.,4621
1,Two brown dogs stand in the surf and play with a small blue ball.,two brown dogs at the beach play with a blue ball,4632
1,It appears to be a makeshift boat floating down a river while a woman is singing.,A person is above the water.,4636
0,"Several people stand around eating, drinking, and talking, while a woman prepares finger food.",Tables of catered food are laid out at the party under a blue canopy.,4637
1,Old man in black coat and hat sitting against brick building.,The old man is wearing a coat,4642
1,A black dog runs paralell to a wire fence in a grassy medow.,A dog is running along the fence.,4658
0,Two men staring into space.,The men are in an underground bunker.,4662
1,The doctors urgently try to repair the leaking heart valve.,Doctors are working on a patient.,4670
1,A man standing on a roof with paint filled pots., A man standing on a roof.,4673
0,Young man with glasses and two small pigtails on front of his hair with bloody face appears to be in Emergency room waiting area.,A girl is playing outside the hospital.,4719
1,Three young boys pay attention to something.,The three boys are young.,4729
1,A dog leaps high in the air while another watches.,A dog is in the air.,4735
1,Boy poses in Halloween costume with funny hat.,Boy hams it up for the camera in his costume.,4736
1,A little dark-haired girl in a blue dress is playing with a pink Hula Hoop.,The little dark-haired girl is engaged in a physical activity.,4737
1,Asian girl wearing headphones.,Girl wearing headphones,4748
0,A child plays with a water gun in a pool.,A child is laying in the sun.,4752
1,Three men with wine and fruit in front of them.,There are three men.,4777
0,a content skier in a yellow jacket posing for a picture on the slopes.,A skier poses after a competition.,4780
0,A woman is pushing a boy in a wagon near a sidewalk.,The woman is the boy's mother.,4784
1,"These people are in a restaurant, having drinks, and playing various instruments.",People in a restaurant having drinks.,4804
0,An older woman washing something in a black wash basin.,The older lady is boarding a boat.,4809
1,A Native American cultural group performs music for a crowd.,There is more than one person in the crowd.,4820
1,A young woman wearing snowshoes running on the snow wearing blue pants and a striped sweater in front of a brick building with two other people in the background also wearing snowshoes.,There are blue pants.,4835
0,Several bike riders compete in a competition.,Two people race on their bikes.,4846
1,A man with a camera on his shoulder videotaping a concert recital.,A concert recital is being recorded.,4849
0,Two cheerleaders are doing leaps on a green field,Two girls are playing catch in a green field.,4854
1,A large group of sports players in green and white uniforms line up behind a couple trophies.,Sports players line up behind trophies.,4858
1,"A lady is in a wheelchair on the corner of a street, and a man in a white shirt is about to cross the street.",The lady and man are outside.,4859
1,A woman is giving a presentation to a group of people sitting in chairs.,Humans sitting.,4869
0,A costumed diner sits in a restaurant wearing a black outfit that covers their face.,A person gets a bit to eat before going to a costume party.,4887
0,A young girls explores her green outdoor surroundings.,A young girl is outside.,4892
1,Two people swim alone in a pool surrounded by empty lounge chairs.,Two people swim alone.,4893
1,"A woman in a cowboy hat walks followed by a man in a blue baseball cap, a boy in a blue t-short and a woman in a green top.",A man and a woman are each wearing hats.,4910
0,A man with a red t-shirt is dancing.,A woman is on a couch wiping away tears.,4911
0,A woman talks on a cellphone in a cafe.,The lady is tanning.,4931
0,A young family enjoys an outing on a blanket in a crowd of other people with the same idea.,There were a lot of families in the park.,4946
1,A man in a white tee-shirt is looking at a charcoal grill with a bag of charcoal sitting beside the grill.,a man looks at a grill,4964
1,Man in sandals and blue shirt is bent over water.,There is a man in a blue shirt bent over.,4968
1,A man with dreadlocks is talking on a cellular phone.,A person is having a conversation on his phone.,4973
0,"An entertainer stand on one leg, holding up a dog as two goats stand on pedestals in the background.",The person is performing in a circus act.,4976
0,"A woman in a green shirt and jeans kneels on a stoop with coffee in hand, her purse beside her and a large door behind her, as she fills out paperwork.",a woman working,4980
1,A man and his father look very amused as the younger man in the blue shirt and masters hat hold up a barbie doll.,two men look at a third who has a barbie,5029
0,Two people sit outside a shack that sells summer clothing.,due to market close no seller today,5031
1,Four people are playing basketball on a plank deck outdoors.,A group of people is playing a ball game.,5051
0,A boy in a yellow jacket holding a red pot.,A boy is cooking with a red pot.,5052
1,A group of girls in pink formal gowns stand in a line in front of a crowd.,Young women stand in line.,5056
0,a man is pole vaulting in front of a white building.,A man is sitting in front of a black building.,5063
1,A man in a black wetsuit is surfing in the ocean.,He is at the beach.,5073
1,Five children play in a flooded (or intentionally watered) playground.,Children are playing on the playground.,5088
1,One person with a pink and black striped shirt and white shorts walking up a hill.,Person walking up a hill.,5104
0,"A young male child with curly brown hair, hiding behind a cardboard box in a vegetable vendor's market.",The boy is sleeping.,5109
0,A barefooted man with a camera jumps out of a lake.,A barefooted man is getting up after falling into the lake.,5115
1,Six individuals are attending an art exhibit.,Some people are at an art exhibit.,5116
1,Two boys dig in the sand on a beach.,Two boys play at the beach,5122
0,"Several people in sweat clothing lay together on a gymnasium floor, while a standing person grasps one of their legs.",A trainer helps people work out in a gymnasium.,5124
0,People lounging on a patch of grass next to a wall.,People sitting on the grass outside of their college building.,5126
1,"A woman stands on a sidewalk with her small dog, who is eating or drinking out of a blue container.",The photographer took a picture of a woman and her dog outside.,5134
0,A crowd of people are waiting in line.,people waiting in line for the movies,5142
0,A young lady in a white shirt is looking down at her camera.,A man sleeping.,5161
1,A single male wearing a long-sleeve white shirt riding a dirt bike.,a man riding a dirt bike,5172
0,Many people are outside of a large building.,A large group of people outside of the Eiffel tower.,5177
1,A man with a white mustache and an earpiece is smiling.,A person has something in in ear and a happy expression.,5188
0,A man wearing camouflage shorts is covered in shaving cream.,Some one is covered in shaving cream.,5191
0,Three men wearing hats are sitting and drinking at a table.,Three old men wearing hats are sitting and drinking at a table.,5222
1,A group of little girls are reading off of papers together.,A group of girls reading papers together.,5232
0,"Asian children dressed in red and yellow, and wearing black knee pads, rollerskate outdoors over vast, shiny tile.",A few African-American kids are outside playing basketball.,5237
0,A dark-haired man in jeans and a blue checkered shirt climbs a pole along side a yellow house and approaches a clay-tiled roof.,Bluejeans are sturdy and comfortable when climbing poles.,5240
0,The little girl in the blue dress is walking with a man along a railway track.,A man and a little girl are walking to the store together.,5249
0,People around a plaza are taking picture to a monument.,The people around the plaza are starting a riot.,5256
1,"A woman looks out over the water dressed in a blue dress, white shirt, and green leafy headwear.",A woman wearing something on her is head is near water.,5258
0,A hockey player in a black jersey is going after the puck while being surrounded by hockey players in white jerseys.,The hockey players play in the NHL.,5276
1,A man wearing a colorful suit sits on a sidewalk playing a basset horn to collect money.,A man plays an instrument.,5287
0,Teenager standing up with a headband on,A teen has a red headband on.,5293
0,Lady in a blue shirt who seems happy about the paper she is holding.,The woman is reading a letter.,5301
0,"A man in a white shirt, presumably a doctor, listens to a young woman's heart through a stethoscope.",The lawyer is yelling at the judge.,5305
1,A child playing on a rope net.,A child playing on a cargo net.,5311
0,"A woman trying to block the sun, so she is able to read her laptop.",The sun makes is shining directly on the woman.,5315
0,"Two men sitting on a bench talking, with a billboard advertisement for glasses in the background.",some blind men are outside,5320
0,"A man, three women and a young girl are walking.",A man and his family of women are watching the fireworks.,5334
0,A person standing by fallen and moss covered trees wearing a hooded jacket.,The jacket is blue,5342
1,two teams of players playing basketball on a court outside.,A game of basketball is being played outdoors,5348
0,"Two females, one wearing a yellow dress, the other wearing a white top and black shorts posing for a picture.",Everybody is without clothing.,5373
1,"An oriental man was wearing a jacket with many pockets, along with his green sandals.",A man wore a jacket and sandals.,5387
1,A girl sitting on a wall near white crosses in the ground.,A girl sitting on a wall near crosses in the ground.,5390
0,A basketball team of 8 girls is doing a hand huddle.,A group of girl players are forumating a strategy.,5393
1,Two women dancing on a walkway with band in the background and pedestrians walking by,There are people dancing while others walk by.,5401
1,Two women in green shirts and brunette hair seem to have their attention held by someone or something.,Two brunettes have their attention focused on something.f,5408
0,A female rock climber free climbing a wall in shorts and a mint green top.,A female rock climber wearing a white pair of shorts.,5415
1,Three girls jumping on a lawn.,People jumping outside.,5423
0,A young girl with face paint hitting a pinata while other children watch.,A young girl is hitting a hippo pinata.,5442
0,A woman is flinging water with her hair.,A woman on the beach tosses her hair back to fling the water out of it,5449
1,A film crew is set up outside a deli building.,A film crew is setting up equipment.,5450
0,A boy in a black shirt punches a yellow punching bag while a boy in a blue sweatshirt holds the bag.,Two boys take turns using a punching bag.,5463
1,A young women and a man staring at each other.,There are two people here.,5468
1,People visiting a stadium.,People visit a stadium.,5486
1,"A man eating an apple, sitting in public.",A man is sitting,5530
1,A man in a tuxedo shirt and black sport coat tries on a rubber monster mask.,"Wearing a tuxedo shirt with a dark sport coat, a man tries on a mask.",5534
0,A man in blue clothing and a white turban rides a white horse past a vivid green tree and a orange and white house with purple fixtures.,The man is at a baseball game.,5535
1,Three dirt bike riders in a race.,people riding in a bike.,5536
1,A woman is writing on a post-it note stuck on a chart.,A woman is writing on a note to stick on a chart.,5539
0,A young woman wearing a mini-skirt and a man in a white tank top dance together.,The two people are married.,5541
1,A little boy in a construction outfit stands with his parents.,A boy is standing,5560
0,A little girl sits on top of a pumpkin in front of an arrangement of vivid flowers outside.,A girl is swimming.,5565
1,A handicapped man dressed in blue holding the lead in a wheelchair race versus several other paraplegic athletes.,a man is dressed in blue,5567
1,"A man and two women are sitting on the beach, the man is wearing a watch and talking on his phone, while the women are building sand castles.",Three people are sitting on the beach.,5569
1,"In this picture, a child is playing with a large blue ball.",A person is in the picture.,5575
1,A brunette woman wears a scarf and paints.,A painted woman.,5578
0,A brown building with graffiti on it.,A graffitied building.,5585
0,"Band performs at the Bras Cat, Cafe Bar.",Band is playing at McDonalds.,5588
1,Two men performing on instruments.,Two men making music using instruments.,5592
1,A person playing a trumpet in a band.,A person performs in a band.,5596
0,A brown white dog shaking water off.,The dog got wet in the rain.,5600
0,A waterfall splashes into a pool at the bottom of a steep grassy hill.,a woman and child are walking road.,5618
1,A group of women is standing around outside talking.,Women standing outside.,5622
1,The tan dog in a black collar runs across a field.,The dog runs through the field.,5625
1,The large dog wading in the water and shaking.,A dog in the water.,5644
0,"A little girl is sitting in a shopping cart next to a loaf of bread, in front of the deli section of a supermarket.",A little girl sits in a shopping cart during a shopping trip.,5645
1,Asian city scene of people in street with bright lights and glass buildings behind.,The Asian city is full of sights.,5675
1,women using a microscope.,women are using microscopes,5691
1,A boy and woman sitting on a passenger train,a boy and woman,5699
0,Man with a striped backpack roller-skating down a busy avenue with other roller-skaters.,the candle smells lovely,5713
0,A group of fishermen holding a net looking at a small batch of caught fish.,Some males are looking at silver.,5726
1,A blond little girl walks down a sidewalk with a stick in her hand.,The little girl has a stick in her hand.,5732
0,A bird's eye view of a man in a white shirt working outside.,A man is sitting in the shade.,5734
0,A woman in a white and green striped hat is looking down.,A woman in hat is looking down at a cat.,5742
0,A girl skying downhill during her vacation.,The girl is outside on top of the hill.,5745
1,The race car drivers just won a race and are popping champagne while the girl is standing there trying to stay looking pretty.,The race car driver knows how to drive,5750
1,A man is hanging by his hands.,A guy hanging using only his hands to hold on.,5759
1,the soldier is jumping from the plane,A soldier is freefalling in the sky.,5765
0,The horse on the left has white markings.,The horse on the right is black.,5779
0,A group of people sit on blankets at a gathering.,A group of people sit on blankets at a concert.,5788
1,Two men with black suits going up a escalator.,Two men are going upstairs.,5791
1,A man is on stage and blowing a Kazoo into a microphone.,The Kazoo sound is amplified through the microphone.,5801
1,A man playing guitar and a woman singing into a microphone.,a man is playing guitar,5811
0,man in a white shirt giving a speech.,A politician is giving a speech.,5854
1,A child swinging on a playground play set.,A child is swinging on a set,5855
1,A woman wearing pink is brushing a horse's coat.,A woman in pink is with a horse.,5864
1,A woman is pictured with three small children.,a women is with three small children,5870
1,A black motorcycle parked in a parking lot in front of a grass filled hill.,Black bike parked,5878
0,A person with long gray hair has a beret with beige and white wearing a blue raincoat is painting a marketplace scenery surrounded by other artists and paintings.,The young lady is coloring with her crayons.,5881
0,A little girl on the beach with a shovel in hand.,The girl is inside on the chair.,5892
1,A crowd of adults in a park setting is celebrating.,A crowd is in the park.,5895
0,A tall gray pole behind which a person wearing an orange shirt is perched on the wall and hiding his or her face with one hand.,The person is tying their shoes.,5915
1,A man wearing a blue shirt screaming or yelling with his arms raised up in the air.,A man makes a ruckus.,5917
1,A few citizens are going about their day down a neighborhood alleyway.,Some people are doing something in an alleyway.,5919
1,A boy in a green sweatshirt and blue jeans performs a trick on a skateboard while spectators in the background are looking on.,A young man rides a skateboard.,5949
0,"A woman wearing heavy makeup stands in front of a store with a neon sign saying, ""Red Light.""",The woman wearing heavy makeup is asian.,5951
1,"A man playing a keyboard, he has a beard and is wearing a red, green and black flannel shirt.",Man with a colorful shirt plays a keyboard.,5959
0,A young boy is buckled into a car seat making a silly face.,A young boy makes a silly face on the way to his grandparents house.,5966
0,A man wearing a cap and jacket passing by a taxi.,The man is sitting in a movie theater.,5971
1,A bride is placing a flower on a groom's suit.,The people are getting married.,5977
0,Two men wearing vests are holding smokey torches,The vests are black and green,5984
0,A girl with a backpack runs down the street.,A girl is laying down in the street.,5986
0,5 Construction workers wearing yellow vests and blue hats are outside working.,Five young construction workers are working in the rain.,5988
0,A woman is holding a little girl who is trying to catch bubbles.,A woman holds her daughter while she catches bubbles during her birthday celebration.,5989
0,A man sitting on the back of a truck underneath an umbrella.,A man driving a car,5997
0,A bunch of dogs are competing in a race.,Dogs racing to pull a sled.,6002
0,"A red sign reading ""ARRIVO"" is hanging above a street.",The sign is orange.,6015
1,A man walks though an arch.,A man walks under an arbor.,6019
1,a golden retriever splashes in the water.,A dog in the water.,6024
0,A young man riding a skateboard through a park that appears to be attempting a trick.,The woman rode a motorcycle through the park.,6028
1,Two women are consulting a shopping list while stopped at the end of an aisle at Target.,Two people are shopping at Target,6031
1,Asian men inspect some pets at the store and are thinking about taking one home.,The men inspect the pets.,6038
0,"A dark-haired, gray-suited man is leaning on a silver pole.",The man is ready to dance,6042
1,A man dressed as Judge Dredd converses with a woman during a convention.,A man is talking to a woman.,6090
0,A large crowd of people are sitting watching a dog jump high up to catch a Frisbee with a man standing under the dog looking up at it.,The crowd is small,6102
1,A man sits on a rock near mountains.,A man sits a rock and can see mountains.,6132
1,A man in suspenders bales crops near a body of water.,A man is outside.,6166
1,A Chinese girl hand off the baton to the other young boy in this relay race for team blue.,A chinese girl is handing off the baton,6168
1,The dog begs for some food at a local restaurant.,A dog in a restaurant.,6172
1,A dog is trotting through a shallow stream,The animal runs through water.,6184
1,"A man, in blue, drums on a bongo while outdoors.",The man is playing music.,6190
0,A young boy stands and watches a British guardsman.,a boy is watching the chagning of the guard.,6197
0,A young girl places a small picture into a foam backing.,A girl is holding an apple.,6229
1,A child walking on a treadmill inside near a window.,There is a child walking,6233
1,A lady with brown hair in a pink shirt sleeping in a car.,There is a lady in a car.,6235
1,three people standing in line.,Some people are standing.,6238
1,A man in a white t-shirt playing with a yo-yo.,A man in a t-shirt playing with a yo-yo.,6241
0,The young child sits upon the rocks at the park.,The kid is in time out and looks sad.,6254
0,Bicyclists are standing at an intersection.,Bicyclists relax at the finish line after their race.,6265
0,A band made up of string instruments performing on an outdoor stage.,The band is famous.,6269
0,A crosscountry skier skies up hill in a wintery landscape with frozen trees.,A water skier trails behind a motorboat on a lake,6278
1,A child with two dolls being handed to an older man with military members surrounding the pair.,A young girl gets dolls from her dad,6283
0,A young child is trying to get the attention of a pigeon.,A young child running away from a pigeon.,6287
0,Three people are gathered around a pit which has skinned animals on sticks that they are cooking.,Three people are not gathered around a pit,6288
0,Colorfully-dressed women on stage throw their hands in the air.,Women are performing for an audience.,6293
1,A young boy colors on small sheets of paper.,A boy colors.,6295
0,Closeup of man with glasses blowing a bubble gum bubble in a dimly lit room with a faint ceiling light in the background.,There is a man at the park blowing bubbles with his gum.,6303
0,A baby wearing a crocheted burgundy hat sleeps on a gray mat.,The baby wore a wool hat.,6313
0,Man sitting by himself in city park.,A man rides an elevator to his office.,6316
1,A man with a plaid shirt riding a bike going down a brick road with blue fence segments in the distance.,The man is outdoors.,6327
0,Five individuals holding instruments and practicing music together next to a building.,The five people are eating lunch.,6331
1,A man sitting on grass reading a newspaper.,the man is outside in this picture,6359
1,Man holding blond-haired toddler up in the air.,The toddler is high off the ground.,6371
0,Three members of a band performing on stage.,a band is going to dig a tunnel,6374
1,A couple is walking up the stairs to a bridge in a downtown part of a city.,Two people walking up to a bridge.,6376
0,A black and tan dog sleeps in the car.,A dog is barking at people going past a car.,6396
0,A young girl with long blond is standing in a field holding a big white and yellow ball.,An old woman with short black hair kicks a ball.,6413
0,Two children are dressed up like characters in Michael Jackson's' Thriller' video.,The children are dressed up for Halloween.,6420
1,A man in a black shirt sits with his hands covering his face.,a child was there,6439
0,"A lone man heads off on a high mountain trail wearing a bright red jacket, black backpack and carrying two ski poles for assistance.",The group of people are hiking in the Andes.,6456
1,A band playing on stage for a crowd of people.,A crowd of people are watching a band play on the stage.,6457
0,The boxer wearing black gloves is kicking the boxer who is wearing gray gloves.,The boxers are resting between bouts.,6469
0,Two men are showing a fighting move while one man appears not to be enjoying it too much.,The men are wearing karate uniforms.,6484
0,Musicians entertaining in a city square.,The city square is attracting people because of musicians.,6490
0,A guy on a city electric pole watching over.,The man on the telephone pole is taking a nap.,6493
0,Two ladies dancing on stage.,The two men on stage are sleeping while a crowd watches.,6506
1,Three women wearing business clothing standing in front of a window.,Three women stand outside.,6514
0,A group of standing moped riders look off into the distance.,Something is moving towards the riders in the distance.,6528
1,a group of people sitting at a sporting event.,A group of people sit at a sporting event.,6530
0,A fashionable young woman seated on a bench gazes into a makeup mirror.,A fashionable young lady does her make up while waiting for the bus.,6541
0,A big dog stands on his hand leg as tennis balls are thrown his direction.,A big dog has a tennis ball,6544
0,A young boy runs past a dilapidated building.,A boy is near a building.,6546
0,Two children and a black dog are playing out in the snow.,Two boys and their dog are enjoying the new snow outside.,6565
0,Boy in black shirt holding up a piece of garbage outdoors.,The boy in the black shirt is sitting on the couch.,6585
1,Ladies are dressed in white and are all tying white scarves on their heads.,The ladies are putting on accessories to go with their dresses.,6588
0,A man is using a wheel to create pottery.,An artist is creating pottery.,6600
0,A bride is standing under an umbrella outside of a limo while being filmed.,The bride is at a funeral.,6614
0,A man in a tropical shirt with leis around his neck is holding a microphone.,A hula dancer does the limbo,6616
0,"It seems like no matter when I read this, the news is always the same.",The news in this newspaper is always the same.,6617
1,A woman in a yellow shirt helping a little girl decorate cookies.,A woman and girl decorate cookies.,6619
1,Person doing street performance while handing out flyer's.,The street performer is passing out flyers.,6655
1,A man wearing a ninja suit plays the guitar,A man with a musical instrument.,6665
1,Two men are working in a kitchen preparing pizzas to be cooked in the oven behind them.,Two men are cooking in the kitchen.,6668
1,A man leads a lama down a street past a vendor and a man bringing out the trash.,There is a man walking a lama down the road.,6677
1,A man watching two children play out on the balcony.,Children are playing on the balcony.,6694
0,Competing girls volleyball players attempt to control the ball in midair.,The girls are cheerleaders.,6709
0,Two men are chopping down weeds in their yard.,men clear yard for party,6731
0,An Asian man is throwing a javelin in a yellow shirt.,A man is competing in a sports competition.,6736
1,A group of females standing in the kitchen.,Women are gathering.,6738
1,A gentlemen in a burgundy long-sleeve shirt is at a fruit stand selling watermelon.,A human selling.,6748
1,A flock of pigeons parades across an empty square.,Birds are walking in an urban setting.,6767
1,A little boy dances with a group of people behind him on a city street.,A little boy leading a dancing group outdoors.,6776
0,A man with one leg throwing a disk outdoors.,a man has no legs,6777
1,A man in a brown sweater and gray slacks holding a large open book with tattered pages,a man holding a book,6799
0,Two boys make silly poses next to a sign.,Two guys are making fun of a street sign.,6801
1,A father and son are flying a red kite.,A father is flying a kite with his son.,6806
0,This Asian man is drinking a beer and watching a guy grill.,People are having a party.,6809
1,Two men are standing: one has body modifications and the other is wearing a hat.,A man has some piercings.,6819
1,The brown dog with a blue bandanna tied around its neck is laying in the grass by the water.,A brown dog with a bandana is lying by the water.,6833
1,A child in a blue uniform kicks a soccer ball.,A kid wearing a blue uniform plays soccer,6863
1,Woman in pink shirt holding little boy.,a woman holds a boy,6873
1,Seven men wearing cowboy hats are near the fence of a rodeo field while one contestant is in the process of roping an animal.,There are several men near the fence at a rodeo.,6881
